Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-03-07,18.70,22.30,28.40,46.79,0.00,267.83,919.00,2.45,10.80,E,31.46
2019-03-08,16.20,21.67,27.70,55.92,0.00,260.12,1141.00,2.29,11.70,E,21.43
2019-03-09,13.30,19.04,24.90,64.17,0.00,246.00,981.00,2.21,10.80,SW,11.94
2019-03-10,12.20,18.80,25.00,72.57,0.00,273.96,916.00,2.40,10.50,SW,9.89
2019-03-11,11.80,20.57,25.60,59.77,0.00,447.00,947.00,4.83,11.90,SSW,9.89
2019-03-12,12.80,19.82,27.70,64.46,0.00,280.12,944.00,2.80,12.20,SSW,10.22
2019-03-13,12.40,18.79,24.20,72.50,0.00,247.08,1035.00,2.28,11.20,ENE,12.33
2019-03-14,15.60,19.62,23.90,77.88,0.00,247.50,1041.00,2.30,11.40,SW,8.73
2019-03-15,15.30,19.67,23.90,77.83,0.00,250.25,977.00,2.35,10.80,ENE,11.27
2019-03-16,15.60,21.68,27.70,55.33,0.00,280.29,958.00,2.75,12.10,E,31.50
2019-03-17,18.10,21.55,27.80,55.50,0.00,278.04,960.00,2.81,12.40,ESE,29.72
2019-03-18,12.90,19.75,25.20,65.42,0.00,275.12,946.00,2.72,11.80,ENE,15.46
2019-03-19,15.70,19.51,22.80,73.50,0.00,221.58,1125.00,2.08,11.60,E,12.58
2019-03-20,13.60,19.12,24.40,70.46,0.00,271.33,997.00,2.55,11.20,SSW,10.32
2019-03-21,14.10,19.88,26.60,60.08,0.00,239.17,1116.00,2.38,11.40,E,27.88
2019-03-22,14.30,19.84,25.10,64.71,0.00,231.58,1187.00,2.54,13.10,ESE,17.68
2019-03-23,13.50,18.73,24.00,69.58,0.00,212.42,1053.00,2.21,11.20,ENE,11.73
2019-03-24,12.10,18.49,25.30,65.29,0.00,272.83,946.00,2.49,10.90,SW,14.91
2019-03-25,11.20,18.27,25.10,50.79,0.00,283.75,958.00,2.45,10.70,SW,13.61
2019-03-26,14.10,20.43,25.70,46.00,0.00,282.29,967.00,2.40,11.00,E,33.58
2019-03-27,18.00,20.12,24.20,58.12,0.00,274.04,1037.00,2.29,10.40,E,41.56
2019-03-28,14.70,20.50,26.40,60.50,0.00,279.50,1009.00,2.39,11.10,SE,29.89
2019-03-29,13.90,18.64,23.10,72.88,0.00,219.54,1011.00,1.97,10.20,WSW,19.70
2019-03-30,15.50,19.42,23.70,76.62,0.00,238.04,1097.00,1.99,9.70,ENE,12.19
2019-03-31,14.20,19.23,24.40,76.54,0.00,221.92,1048.00,1.90,9.70,SSW,10.77
2019-04-01,13.90,19.57,25.20,70.38,0.00,269.29,962.00,2.26,9.70,SW,14.04
2019-04-02,13.90,20.30,26.80,63.62,0.00,267.62,925.00,2.36,10.20,ENE,12.24
2019-04-03,13.60,21.81,25.30,58.73,0.00,504.18,962.00,4.64,9.30,NNE,12.35
2019-04-04,14.50,19.28,24.70,73.38,0.00,231.42,1051.00,2.10,10.40,SSW,9.34
2019-04-05,14.40,19.43,24.30,76.08,5.60,227.25,1048.00,1.94,9.70,WSW,22.22
2019-04-06,15.70,18.75,23.70,83.00,23.60,142.12,1004.00,1.62,10.50,NE,7.42
2019-04-07,17.30,19.49,23.70,81.46,0.00,188.96,1111.00,1.94,12.10,SW,12.22
2019-04-08,16.20,18.87,22.80,84.54,0.20,114.38,1088.00,1.38,12.20,WNW,15.86
2019-04-09,14.80,19.17,24.80,81.00,1.20,243.33,1081.00,2.33,12.20,SSW,9.46
2019-04-10,15.00,19.25,25.10,80.83,1.60,256.71,1060.00,2.32,11.20,SW,14.18
2019-04-11,14.80,19.25,24.80,78.33,0.00,264.38,1062.00,2.35,11.30,SW,14.52
2019-04-12,13.80,18.99,24.60,75.00,7.80,280.67,997.00,2.50,11.30,S,25.35
2019-04-13,10.90,18.43,24.70,66.96,0.00,282.88,1000.00,2.62,11.80,SSW,14.26
2019-04-14,12.10,19.25,26.80,62.62,0.00,300.38,979.00,2.62,11.10,SSW,11.10
2019-04-15,16.80,22.18,28.80,63.29,0.00,264.71,1005.00,2.28,10.90,E,21.72
2019-04-16,15.10,20.91,27.60,70.12,0.00,263.17,949.00,2.31,10.10,SE,11.88
2019-04-17,15.20,19.91,24.30,73.67,0.20,212.38,1197.00,1.93,10.90,SSW,10.77
2019-04-18,16.60,20.06,24.60,80.17,0.00,211.12,1076.00,1.91,11.10,SSW,10.34
2019-04-19,17.10,21.23,27.30,72.96,0.20,204.92,1046.00,1.89,10.50,E,29.77
2019-04-20,14.60,20.43,27.70,56.33,0.00,270.08,1014.00,2.38,10.70,SW,13.27
2019-04-21,13.30,19.86,25.90,46.62,0.00,295.04,970.00,2.44,10.40,SW,15.64
2019-04-22,13.40,19.08,24.30,72.33,0.00,274.29,1007.00,2.22,9.90,SSW,10.98
2019-04-23,13.80,19.53,24.70,72.83,0.00,265.79,1053.00,2.10,9.60,WSW,14.71
2019-04-24,14.90,18.80,24.70,79.04,0.00,180.67,988.00,1.45,9.30,SSW,10.43
2019-04-25,15.90,19.25,23.20,81.58,0.00,172.46,1199.00,1.64,10.70,SSW,7.66
2019-04-26,16.60,20.15,25.40,77.67,0.00,218.67,1028.00,1.95,9.90,SSW,6.95
2019-04-27,16.10,20.84,26.00,73.29,0.00,245.88,939.00,2.14,9.90,NE,6.42
2019-04-28,14.90,20.16,25.90,72.12,0.00,272.00,1013.00,2.37,10.40,SSW,9.68
2019-04-29,15.20,20.75,26.60,68.33,0.00,278.79,932.00,2.29,9.80,SSW,9.34
2019-04-30,15.20,20.63,26.20,70.04,0.00,259.29,991.00,1.93,9.00,SW,10.62
2019-05-01,17.10,20.61,24.70,82.50,11.40,203.38,1000.00,1.77,9.50,ENE,15.14
2019-05-02,17.90,20.17,22.50,79.33,0.00,128.88,817.00,1.08,7.10,WNW,21.17
2019-05-03,15.60,19.28,24.60,81.38,12.60,193.12,1081.00,1.57,8.90,SW,16.70
2019-05-04,16.10,20.29,25.40,78.67,0.00,238.79,1132.00,2.00,10.20,SSW,8.78
2019-05-05,17.60,20.53,25.10,81.33,0.00,212.33,1032.00,1.95,10.10,SSW,8.28
2019-05-06,16.60,21.37,26.90,77.12,0.00,261.46,1069.00,2.34,11.00,SW,9.52
2019-05-07,17.30,20.55,27.80,80.54,4.60,196.29,1005.00,1.83,10.50,SSW,16.40
2019-05-08,16.20,22.41,25.60,70.26,9.60,546.37,921.00,5.54,9.40,E,9.25
2019-05-09,16.10,20.16,23.90,81.88,23.80,183.58,1136.00,1.59,9.10,SW,11.92
2019-05-10,16.10,19.73,25.20,83.08,0.20,219.33,1136.00,1.98,11.00,SSW,10.25
2019-05-11,16.70,19.78,26.00,84.04,8.20,199.83,1178.00,1.77,10.90,SSW,8.77
2019-05-12,15.50,19.99,25.80,81.83,0.00,228.08,1104.00,1.99,10.40,SW,11.74
2019-05-13,15.70,21.06,26.20,78.08,1.00,276.21,983.00,2.15,9.80,SW,9.12
2019-05-14,18.70,21.03,24.90,84.08,0.60,140.96,983.00,1.27,9.20,NE,8.57
2019-05-15,18.50,20.85,24.50,86.08,9.40,147.04,947.00,1.33,9.00,WSW,11.00
2019-05-16,16.80,20.83,27.20,81.00,0.00,166.71,974.00,1.48,8.50,SSW,8.03
2019-05-17,17.50,20.71,25.90,75.79,0.00,207.46,1269.00,1.95,11.10,SSW,9.00
2019-05-18,16.90,19.05,24.70,81.75,4.80,148.04,1002.00,1.22,8.20,SSW,8.94
2019-05-19,15.70,19.55,23.30,82.71,0.00,193.96,1178.00,1.83,10.80,WSW,11.27
2019-05-20,17.10,20.06,24.80,81.00,0.00,247.00,1225.00,2.11,10.70,SSW,10.34
2019-05-21,15.70,19.83,24.50,81.54,0.00,180.04,1121.00,1.43,9.50,SSW,9.38
2019-05-22,16.80,21.03,26.00,79.25,0.00,266.42,1028.00,2.08,9.60,SSW,9.69
2019-05-23,16.20,20.43,26.10,80.17,15.00,210.67,1030.00,1.87,10.10,SSW,9.69
2019-05-24,16.30,20.46,27.50,78.17,3.80,155.83,928.00,1.56,7.90,SSW,10.22
2019-05-25,16.60,21.61,27.30,68.08,0.00,271.38,1095.00,2.44,11.70,E,29.28
2019-05-26,15.90,20.86,26.70,70.92,1.00,253.79,1225.00,2.21,11.60,SSW,10.37
2019-05-27,15.30,19.38,26.00,77.79,11.40,206.79,1355.00,1.88,11.10,SW,12.90
2019-05-28,14.40,18.77,24.20,82.58,2.40,182.58,1023.00,1.63,10.30,SW,13.44
2019-05-29,15.30,18.22,23.30,85.88,9.20,125.38,1039.00,1.11,10.80,SSW,9.54
2019-05-30,16.10,17.73,21.10,89.25,25.20,110.00,733.00,1.08,7.10,SSW,9.52
2019-05-31,15.60,18.69,23.20,80.83,0.20,127.17,939.00,1.42,10.50,S,26.98
2019-06-01,13.90,19.63,25.20,70.67,0.00,269.29,962.00,2.26,9.70,SW,14.04
2019-06-02,13.90,20.30,26.80,63.62,0.00,267.62,925.00,2.36,10.20,ENE,12.24
2019-06-03,13.60,21.09,25.30,61.83,0.00,424.06,962.00,3.91,9.30,NNE,12.35
2019-06-04,14.50,19.28,24.70,73.38,0.00,231.42,1051.00,2.10,10.40,SSW,9.34
2019-06-05,14.40,19.10,25.30,79.46,3.80,219.29,1178.00,2.07,12.40,SSW,9.28
2019-06-06,15.10,20.27,26.30,79.04,0.00,255.46,1100.00,2.46,12.50,SW,10.00
2019-06-07,17.50,21.22,25.60,80.42,0.00,262.79,1125.00,2.40,12.10,SSW,9.00
2019-06-08,18.70,21.22,25.60,82.29,0.40,254.67,1027.00,2.34,11.00,W,8.34
2019-06-09,16.90,20.67,25.40,82.96,4.00,205.88,1095.00,2.00,11.10,S,18.36
2019-06-10,16.60,20.69,26.40,77.29,2.80,228.58,1137.00,2.15,11.80,NE,13.70
2019-06-11,17.80,21.35,26.40,70.79,3.20,272.21,1114.00,2.50,11.70,ESE,20.90
2019-06-12,16.70,19.62,25.80,82.83,22.40,162.38,1150.00,1.64,12.90,SW,9.81
2019-06-13,16.00,19.19,23.60,85.38,13.40,168.71,1025.00,1.65,11.00,SW,10.30
2019-06-14,16.60,19.84,24.60,82.96,6.00,244.00,1021.00,2.55,12.10,ENE,16.63
2019-06-15,15.60,20.82,27.20,79.17,0.00,265.71,1021.00,2.67,12.20,SW,10.11
2019-06-16,17.40,21.13,25.90,81.33,1.00,250.25,1100.00,2.42,11.10,ENE,11.60
2019-06-17,17.20,21.00,26.00,82.38,0.00,220.88,1125.00,2.20,11.90,SW,8.68
2019-06-18,16.00,21.33,26.00,78.29,0.00,253.92,1023.00,2.35,10.80,SW,11.30
2019-06-19,16.80,21.72,28.20,78.83,0.00,211.42,1172.00,2.11,11.20,S,9.15
2019-06-20,17.30,21.30,27.60,78.96,1.00,194.21,1078.00,1.94,11.40,NE,13.54
2019-06-21,16.20,20.57,27.10,80.00,53.60,249.21,1127.00,2.35,11.90,SSW,6.89
2019-06-22,15.80,19.47,26.60,83.71,6.20,186.46,1150.00,1.93,12.20,SSW,1.78
2019-06-23,16.90,20.62,25.80,79.79,0.40,250.75,984.00,2.50,11.40,ENE,14.50
2019-06-24,16.90,20.86,25.90,74.50,0.00,248.04,1088.00,2.19,10.60,SW,9.49
2019-06-25,14.70,20.52,27.20,75.00,0.00,273.42,962.00,2.48,10.80,SW,12.24
2019-06-26,15.80,22.24,27.70,68.75,0.00,280.75,1032.00,2.50,10.90,SSW,8.26
2019-06-27,19.40,23.23,27.30,54.50,0.00,288.29,1120.00,2.56,11.70,ENE,27.35
2019-06-28,19.90,22.68,26.90,54.00,0.00,279.67,1067.00,2.46,10.80,E,31.22
2019-06-29,18.70,22.00,27.30,56.62,0.00,236.21,1267.00,2.30,12.00,E,26.14
2019-06-30,16.70,19.56,26.10,77.67,9.60,121.08,1118.00,1.34,11.40,SSW,8.02
2019-07-01,15.10,20.16,26.70,74.08,0.00,171.75,737.00,1.64,7.10,S,8.43
2019-07-02,14.70,21.35,28.30,60.71,0.00,284.96,911.00,2.49,9.90,E,24.14
2019-07-03,14.70,21.58,26.80,59.62,0.00,230.50,854.00,2.00,9.00,E,25.50
2019-07-04,14.90,21.23,28.20,59.08,0.00,294.25,932.00,2.37,9.70,SW,10.79
2019-07-05,14.20,21.88,27.70,50.46,0.00,291.12,946.00,2.28,9.30,ESE,21.71
2019-07-06,15.20,22.33,27.70,51.12,0.00,291.92,944.00,2.35,9.60,ESE,25.95
2019-07-07,17.40,21.97,27.80,68.88,2.40,236.25,1174.00,2.14,11.80,ENE,20.28
2019-07-08,16.20,23.31,26.10,61.35,1.20,607.95,1099.00,6.63,12.50,SW,13.09
2019-07-09,15.90,18.98,23.70,82.12,0.20,160.79,849.00,1.65,8.90,SW,9.67
2019-07-10,15.30,19.71,25.60,78.38,0.60,230.08,1157.00,2.05,10.70,SSW,10.59
2019-07-11,14.80,19.86,26.30,75.88,23.00,276.42,1055.00,2.33,10.50,SSW,10.62
2019-07-12,15.30,19.08,24.10,83.92,19.80,251.25,1106.00,2.27,11.10,SSW,9.45
2019-07-13,15.40,19.54,24.10,83.88,0.00,219.54,1139.00,2.06,10.70,SSW,9.66
2019-07-14,14.80,20.24,24.60,79.88,0.00,283.46,1121.00,2.39,11.00,NE,12.58
2019-07-15,15.60,20.54,25.70,75.71,1.20,265.25,1176.00,2.30,11.20,ENE,11.90
2019-07-16,17.00,20.72,24.40,69.58,1.20,127.00,993.00,1.47,11.80,ENE,24.42
2019-07-17,18.90,22.66,27.10,63.79,0.00,230.50,1181.00,2.19,12.10,E,25.20
2019-07-18,16.20,20.70,26.30,72.33,1.80,170.38,1028.00,1.54,10.30,SW,10.33
2019-07-19,14.30,21.12,27.20,64.58,0.00,273.96,940.00,2.45,10.40,ENE,14.16
2019-07-20,15.90,21.10,27.30,69.96,0.20,231.83,1088.00,2.09,10.90,SSW,10.90
2019-07-21,17.20,21.36,27.20,70.92,0.20,236.33,1063.00,2.15,10.30,SW,11.11
2019-07-22,15.70,19.81,26.30,78.62,36.80,198.42,1099.00,1.79,10.70,SW,14.50
2019-07-23,14.80,20.10,26.40,76.75,0.00,293.38,1074.00,2.47,11.00,SW,12.72
2019-07-24,14.60,19.98,25.20,73.83,0.00,259.42,919.00,2.16,9.50,SW,12.37
2019-07-25,15.00,19.73,26.50,77.17,3.00,250.04,1060.00,2.34,10.60,SW,10.83
2019-07-26,13.80,20.55,26.80,62.67,4.80,262.21,1151.00,2.19,10.30,ESE,32.43
2019-07-27,17.70,22.30,26.80,54.08,0.00,271.38,1009.00,2.33,10.10,E,27.04
2019-07-28,17.80,22.80,27.10,57.50,3.20,251.92,1011.00,2.26,10.00,ENE,22.91
2019-07-29,15.70,21.21,25.90,59.83,1.20,257.25,991.00,2.28,10.10,E,25.76
2019-07-30,15.80,22.37,27.70,56.25,0.00,271.58,1046.00,2.41,11.00,ESE,26.35
2019-07-31,16.90,21.80,27.60,65.21,0.00,253.75,1257.00,2.35,12.40,ESE,22.50
2019-08-01,15.20,21.13,26.70,71.12,0.00,285.62,1039.00,2.48,10.80,W,13.28
2019-08-02,17.20,20.65,25.90,77.46,9.80,218.50,1000.00,1.99,10.60,E,10.66
2019-08-03,16.60,19.59,25.70,83.04,11.20,215.58,1125.00,2.14,11.70,SSW,8.92
2019-08-04,15.50,19.51,25.40,81.79,0.20,204.83,1171.00,2.08,11.70,SSW,9.53
2019-08-05,15.20,20.02,25.20,76.96,0.00,246.08,1134.00,2.29,11.00,NE,8.02
2019-08-06,16.90,20.81,24.60,74.17,0.20,239.33,819.00,2.11,8.35,WSW,20.75
2019-08-07,14.30,20.89,27.50,62.42,0.00,276.46,915.00,2.42,10.05,ENE,16.44
2019-08-08,14.30,21.41,25.60,58.08,0.00,378.62,846.00,3.42,8.40,NNE,18.12
2019-08-09,17.00,20.30,23.40,66.42,0.00,263.75,526.00,2.23,5.20,SSW,15.03
2019-08-10,16.90,20.62,23.40,64.04,0.00,262.04,569.00,2.18,6.20,SSW,15.81
2019-08-11,16.20,20.85,23.70,66.25,0.00,259.42,589.00,2.30,6.10,SW,17.73
2019-08-12,18.40,21.69,24.00,73.88,0.00,247.79,587.00,2.28,6.25,SW,15.92
2019-08-13,18.60,21.33,24.60,75.33,0.00,383.04,1014.00,3.79,10.40,S,6.98
2019-08-14,22.20,23.31,25.30,68.12,0.00,576.33,1021.00,5.80,10.50,WSW,4.43
2019-08-15,20.80,22.35,25.30,69.08,0.00,386.33,949.00,4.54,9.70,ESE,11.57
2019-08-16,17.40,20.15,25.10,75.25,0.00,187.33,860.00,1.85,8.10,E,15.55
2019-08-17,16.50,20.07,24.80,79.71,0.00,240.25,938.00,2.19,8.25,SW,13.08
2019-08-18,16.10,19.58,24.40,80.58,0.00,223.17,892.00,2.02,8.40,E,16.74
2019-08-19,15.90,19.50,25.50,82.00,16.80,265.48,1304.00,3.01,11.70,SW,18.50
2019-08-20,14.10,18.15,24.30,83.71,7.00,225.71,1123.00,2.04,11.70,SSW,10.70
2019-08-21,15.00,19.85,24.70,80.42,0.00,237.29,1158.00,2.02,11.90,SSW,10.81
2019-08-22,16.90,20.30,25.40,81.46,1.60,249.17,1157.00,2.15,11.20,S,8.73
2019-08-23,16.70,20.30,25.70,80.38,0.00,272.67,1100.00,2.37,11.20,SSW,11.94
2019-08-24,14.90,19.95,25.40,77.04,1.80,277.67,1085.00,2.31,10.70,NE,15.78
2019-08-25,14.10,20.08,26.60,72.88,2.80,267.33,1174.00,2.30,11.20,SW,9.98
2019-08-26,15.10,20.13,26.40,79.21,0.00,254.12,1090.00,2.23,10.80,SSW,10.48
2019-08-27,13.70,20.15,25.60,74.92,0.00,275.46,1160.00,2.25,10.20,SW,13.70
2019-08-28,15.30,20.67,26.30,77.04,0.00,260.62,1216.00,2.24,11.70,SSW,9.68
2019-08-29,15.40,21.81,27.40,57.46,0.00,279.54,962.00,2.35,10.30,ENE,17.38
2019-08-30,17.90,21.72,26.80,60.62,0.00,296.25,1044.00,2.42,10.30,E,27.07
2019-08-31,14.80,19.65,25.50,75.67,2.40,227.96,1222.00,2.00,10.90,SW,13.33
2019-09-01,16.40,19.50,26.40,83.17,3.80,173.88,1188.00,1.57,11.40,S,8.58
2019-09-02,16.10,19.55,25.60,79.67,0.80,212.50,1146.00,1.91,10.80,SSW,11.53
2019-09-03,15.80,19.82,25.20,80.08,0.00,216.21,1172.00,1.85,10.70,S,9.90
2019-09-04,14.60,20.17,26.20,74.71,0.00,273.29,1116.00,2.22,10.80,SSW,10.58
2019-09-05,14.80,20.12,27.10,74.79,1.80,264.75,1111.00,2.30,11.70,SSW,8.97
2019-09-06,16.40,21.22,26.50,67.83,0.00,190.62,1190.00,1.69,10.10,E,20.37
2019-09-07,18.30,21.47,27.10,66.12,0.00,218.17,1183.00,2.02,11.70,E,24.13
2019-09-08,15.40,19.32,25.80,79.33,4.20,204.83,1146.00,1.86,10.80,SSW,10.25
2019-09-09,15.50,21.00,26.70,74.39,8.60,534.43,967.00,5.76,11.70,SSW,10.26
2019-09-10,14.50,19.88,25.90,80.25,0.40,268.17,1104.00,2.63,13.00,SSW,11.28
2019-09-11,16.60,20.15,25.10,80.83,0.40,264.17,1169.00,2.54,12.90,SSW,9.68
2019-09-12,14.90,20.48,26.40,74.50,0.20,266.96,1111.00,2.42,11.50,WSW,17.30
2019-09-13,16.40,19.40,25.70,82.00,36.60,188.00,1007.00,1.98,11.70,SW,10.72
2019-09-14,14.80,19.89,24.70,81.21,0.20,248.75,1162.00,2.38,11.80,SW,11.04
2019-09-15,16.20,20.06,26.30,78.62,0.00,170.67,1018.00,1.73,11.20,SSW,9.63
2019-09-16,15.30,19.75,27.40,79.75,4.00,212.83,1100.00,2.17,12.40,ESE,20.90
2019-09-17,16.20,19.01,24.90,82.96,2.20,144.50,807.00,1.48,9.50,SW,8.74
2019-09-18,15.70,18.96,25.50,83.83,13.80,184.08,1053.00,1.95,11.90,SSW,8.96
2019-09-19,15.40,19.66,25.80,78.54,0.00,244.29,1055.00,2.25,11.30,SSW,10.00
2019-09-20,13.70,19.51,25.80,76.08,0.00,239.96,1206.00,2.16,11.80,WNW,15.80
2019-09-21,15.70,19.30,24.00,81.25,0.00,240.33,1111.00,2.32,12.20,SSW,9.03
2019-09-22,17.40,19.46,24.20,85.50,26.60,198.25,1253.00,1.92,13.90,E,9.34
2019-09-23,16.20,18.90,24.60,86.50,13.40,187.00,1197.00,2.06,13.20,S,9.40
2019-09-24,15.90,19.44,24.60,85.17,1.60,202.67,1148.00,2.04,12.50,SSW,9.82
2019-09-25,16.20,18.82,23.60,87.62,10.40,124.21,1266.00,1.27,12.40,SSW,9.52
