Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-03-23,17.70,20.16,25.20,56.21,0.00,198.50,1148.00,1.90,12.10,ESE,32.68
2018-03-24,13.60,18.85,24.30,71.67,0.00,263.62,1032.00,2.16,10.20,SW,11.60
2018-03-25,11.90,18.35,24.40,75.29,0.00,279.12,1039.00,2.24,10.10,WNW,17.70
2018-03-26,12.60,18.64,24.50,73.71,0.00,209.46,1067.00,1.92,10.20,SW,11.04
2018-03-27,14.50,19.69,25.50,75.12,0.00,270.71,1000.00,2.27,10.20,SW,10.32
2018-03-28,14.20,19.25,24.40,76.62,0.00,229.75,1041.00,1.96,9.90,SW,11.57
2018-03-29,16.10,18.62,22.30,87.04,9.80,149.79,1123.00,1.65,12.40,WNW,11.58
2018-03-30,17.00,19.48,23.60,79.58,0.00,243.75,1157.00,2.29,11.40,ENE,13.54
2018-03-31,14.40,19.28,24.70,67.54,0.00,175.67,1329.00,1.98,13.00,ESE,21.10
2018-04-01,15.20,19.68,26.40,67.12,0.00,245.75,1243.00,2.36,13.50,ESE,18.66
2018-04-02,13.60,18.10,23.50,73.04,1.00,208.75,1294.00,1.94,12.50,SW,11.83
2018-04-03,15.30,17.98,21.80,81.04,0.60,139.50,1172.00,1.41,11.80,SW,14.24
2018-04-04,14.20,17.90,22.60,83.83,0.00,156.88,1065.00,1.48,11.10,SSW,7.73
2018-04-05,14.20,18.58,24.50,78.08,0.00,167.42,1211.00,1.63,11.30,SW,10.48
2018-04-06,14.40,17.80,21.60,78.38,0.00,120.42,926.00,1.09,8.90,SSW,9.28
2018-04-07,14.00,17.98,21.30,81.12,0.00,147.04,1079.00,1.40,9.90,SSW,9.12
2018-04-08,13.40,18.86,24.20,78.46,0.20,269.29,1018.00,2.27,10.30,SSW,8.33
2018-04-09,13.60,18.40,24.30,78.54,0.40,253.21,1035.00,2.20,10.60,SW,15.04
2018-04-10,14.20,18.71,24.40,80.42,0.00,192.25,1027.00,1.78,10.30,SW,11.68
2018-04-11,15.70,19.42,24.30,79.38,0.20,203.04,1000.00,1.88,9.90,ENE,13.54
2018-04-12,14.20,19.45,24.80,70.75,0.00,180.04,1056.00,1.43,9.20,NE,7.40
2018-04-13,14.40,19.12,21.50,77.94,0.00,174.00,773.00,2.00,6.70,N,4.65
2018-04-14,16.90,19.41,23.20,80.92,2.20,176.96,1223.00,1.69,11.20,ENE,13.43
2018-04-15,17.00,20.01,23.80,76.12,0.20,115.46,1088.00,1.27,9.30,SSW,6.95
2018-04-16,14.30,20.82,26.20,60.29,0.00,294.62,960.00,2.65,11.20,ESE,30.81
2018-04-17,12.60,19.97,27.20,63.83,0.00,288.21,974.00,2.53,10.90,ENE,12.90
2018-04-18,14.80,18.82,23.70,79.75,0.00,208.71,1125.00,1.81,10.20,SW,9.21
2018-04-19,14.50,19.80,25.70,74.83,7.00,240.42,1125.00,2.19,11.00,SSW,9.21
2018-04-20,17.50,21.60,27.10,57.17,0.00,272.04,1162.00,2.52,11.60,ESE,26.75
2018-04-21,14.70,20.30,26.50,69.50,0.00,281.71,986.00,2.48,10.70,ENE,13.17
2018-04-22,17.00,20.25,25.50,80.29,0.40,228.50,1093.00,2.03,10.40,SSW,7.64
2018-04-23,15.40,20.65,26.40,77.58,0.00,280.83,1000.00,2.64,11.80,SSW,8.34
2018-04-24,14.80,20.85,27.20,69.29,0.00,268.92,988.00,2.50,11.30,SW,13.15
2018-04-25,15.00,20.21,25.60,74.92,0.00,258.50,1053.00,2.38,11.20,SW,12.90
2018-04-26,16.50,19.55,25.10,80.71,4.80,167.54,967.00,1.38,8.90,SW,15.63
2018-04-27,15.40,19.26,24.80,80.62,0.20,198.71,954.00,1.82,9.10,W,14.26
2018-04-28,14.90,20.28,26.50,75.67,0.00,266.67,974.00,2.36,10.90,SW,11.83
2018-04-29,14.40,20.59,26.10,68.67,0.00,287.83,972.00,2.51,10.70,SW,11.30
2018-04-30,15.30,20.42,27.80,71.17,4.00,228.88,1083.00,2.13,11.00,SW,9.68
2018-05-01,16.30,20.33,26.10,81.04,0.20,228.29,1209.00,2.35,12.60,SSW,9.93
2018-05-02,14.40,20.69,27.00,70.67,0.00,221.92,1146.00,2.20,12.90,SW,11.62
2018-05-03,15.60,20.39,25.40,73.08,0.00,272.67,1062.00,2.47,11.30,SW,12.89
2018-05-04,15.20,20.64,25.90,74.83,0.00,293.08,1025.00,2.67,11.40,ENE,13.54
2018-05-05,17.30,20.57,24.60,70.54,0.00,183.75,1021.00,1.75,9.40,ENE,13.80
2018-05-06,14.60,19.46,22.90,73.71,0.00,141.54,1106.00,1.33,9.20,ENE,15.14
2018-05-07,15.70,19.41,24.30,76.04,8.40,194.42,1204.00,1.86,10.50,SW,15.83
2018-05-08,15.10,18.39,22.60,85.50,3.80,157.71,1188.00,1.42,11.40,SSW,9.20
2018-05-09,15.80,20.65,23.20,72.41,0.00,591.50,1125.00,4.85,10.00,ENE,11.55
2018-05-10,17.00,19.52,24.60,81.92,6.40,188.67,1069.00,1.65,10.00,SSW,7.38
2018-05-11,15.10,19.62,24.90,79.50,1.80,240.83,1021.00,1.99,10.00,SSW,9.68
2018-05-12,15.30,19.56,24.50,81.71,0.00,201.25,1060.00,1.73,10.00,SW,11.78
2018-05-13,16.40,19.67,25.70,84.54,15.00,195.04,976.00,1.76,9.60,NW,18.66
2018-05-14,16.60,19.23,24.30,86.75,3.20,172.42,1035.00,1.44,8.80,SSW,8.38
2018-05-15,15.10,19.31,26.20,81.83,22.60,239.62,1157.00,2.22,11.00,SW,11.09
2018-05-16,14.80,19.27,25.60,83.08,20.20,241.46,1037.00,2.25,10.80,SW,11.59
2018-05-17,16.60,19.33,24.00,84.50,0.80,189.25,1246.00,1.88,10.70,SW,14.06
2018-05-18,16.90,19.75,24.30,84.38,2.80,187.62,1234.00,1.78,11.10,SW,9.66
2018-05-19,17.00,19.91,23.90,85.71,1.00,197.29,1267.00,1.82,11.70,E,10.32
2018-05-20,16.10,20.05,24.80,84.25,8.00,222.04,1174.00,2.04,11.20,ENE,13.43
2018-05-21,15.80,19.52,24.20,83.42,7.40,218.38,888.00,1.96,9.20,SW,12.90
2018-05-22,15.70,19.02,25.20,83.96,3.40,170.79,1169.00,1.64,11.30,SW,12.88
2018-05-23,14.80,19.75,24.70,82.04,1.80,285.08,1034.00,2.44,10.40,SSW,9.12
2018-05-24,17.20,19.60,23.70,86.71,10.60,214.08,1139.00,2.25,12.30,SW,17.08
2018-05-25,16.90,19.81,24.80,85.21,36.00,189.79,1160.00,1.73,11.50,ENE,12.90
2018-05-26,16.50,19.45,24.30,85.08,2.20,163.17,1134.00,1.46,10.50,SSW,7.70
2018-05-27,16.00,19.12,22.30,84.75,0.80,139.00,772.00,1.26,6.70,S,7.70
2018-05-28,15.20,19.73,24.10,82.38,2.00,202.00,1178.00,1.76,10.90,ENE,13.17
2018-05-29,15.40,19.73,25.00,83.88,0.20,239.42,1065.00,2.01,10.20,SSW,10.37
2018-05-30,17.10,20.35,25.40,85.92,18.60,216.83,1020.00,2.10,10.90,SSW,7.49
2018-05-31,16.40,19.62,24.50,86.04,6.40,196.12,1095.00,1.68,11.00,ENE,15.46
2018-06-01,16.10,18.46,22.50,86.54,3.60,142.83,983.00,1.28,7.60,SSW,8.51
2018-06-02,15.30,18.42,25.10,82.50,7.80,163.46,1243.00,1.60,10.70,SSW,10.50
2018-06-03,14.90,18.16,22.10,84.29,1.00,129.88,619.00,1.21,7.40,SW,9.43
2018-06-04,15.90,19.81,24.70,80.00,0.00,137.88,580.00,1.23,5.00,ENE,7.22
2018-06-05,16.90,20.13,24.80,82.71,2.40,181.88,1310.00,1.78,12.00,SSW,8.04
2018-06-06,16.40,20.32,23.50,82.88,10.60,485.24,1095.00,5.42,11.80,ENE,12.27
2018-06-07,16.70,20.15,25.60,82.33,0.20,205.83,990.00,2.05,11.30,ENE,13.13
2018-06-08,16.50,20.09,24.80,80.67,5.20,161.58,835.00,1.64,8.10,SSW,5.12
2018-06-09,17.30,19.68,26.60,81.00,3.80,202.62,1187.00,1.96,12.20,SW,9.67
2018-06-10,15.40,18.73,23.80,84.79,7.40,155.08,1130.00,1.57,11.30,SW,10.86
2018-06-11,15.50,18.94,23.20,84.96,6.60,260.50,1225.00,2.45,12.40,SW,11.26
2018-06-12,16.60,19.47,22.90,86.08,4.40,170.83,884.00,1.53,8.00,ENE,13.43
2018-06-13,16.80,18.45,23.40,89.17,9.80,139.08,1146.00,1.27,10.90,SW,13.90
2018-06-14,16.10,18.54,23.70,86.29,16.40,167.54,1146.00,1.75,11.40,SSW,8.57
2018-06-15,16.10,18.39,24.10,87.67,2.00,139.58,1243.00,1.50,11.60,SW,8.71
2018-06-16,15.70,18.76,24.10,86.21,4.40,163.12,1090.00,1.67,12.40,SSW,8.51
2018-06-17,15.70,17.96,21.10,89.38,2.80,83.33,538.00,0.85,6.20,SW,9.84
2018-06-18,15.20,19.10,23.70,84.62,0.20,192.58,1223.00,1.98,12.70,SW,11.29
2018-06-19,16.40,19.38,24.70,85.21,5.80,171.33,1141.00,1.72,11.60,SW,10.40
2018-06-20,15.30,18.99,24.30,83.62,0.40,210.00,1099.00,2.08,11.60,SSW,9.34
2018-06-21,16.80,19.38,22.70,84.29,1.80,156.25,1294.00,1.56,11.90,S,7.62
2018-06-22,14.50,18.47,24.30,84.08,45.80,224.42,1130.00,2.19,11.60,SW,9.65
2018-06-23,14.30,19.48,24.30,80.88,0.00,263.83,1116.00,2.38,11.70,SW,12.90
2018-06-24,16.20,20.04,26.40,76.04,0.00,255.12,1201.00,2.37,11.50,SSW,10.03
2018-06-25,15.10,19.48,26.70,77.42,0.00,207.12,1281.00,1.96,12.10,SW,11.69
2018-06-26,15.70,19.71,24.70,78.71,8.80,242.21,872.00,2.08,9.10,SSW,10.00
2018-06-27,14.90,18.01,23.40,81.91,0.00,130.91,631.00,0.77,5.70,SSW,8.45
2018-07-04,20.30,24.22,27.80,42.37,0.00,719.24,900.00,7.22,10.10,ENE,22.10
2018-07-05,17.20,21.46,25.40,66.92,0.00,133.38,939.00,1.45,10.40,E,20.90
2018-07-06,16.60,20.26,26.60,76.25,17.20,190.04,1250.00,1.93,12.70,E,26.62
2018-07-07,15.20,20.69,25.30,64.04,0.00,216.25,1039.00,2.06,10.70,E,24.49
2018-07-08,14.30,20.87,26.20,61.62,0.00,269.54,1037.00,2.34,11.10,E,30.58
2018-07-09,17.80,22.24,26.70,61.71,0.00,247.25,1148.00,2.26,11.90,NE,20.37
2018-07-10,16.60,21.51,26.30,60.83,0.00,252.79,911.00,2.43,10.40,E,28.96
2018-07-11,16.30,20.84,25.30,58.29,0.00,241.42,1274.00,2.24,11.20,E,35.88
2018-07-12,15.10,22.08,27.50,59.00,0.00,261.04,1157.00,2.39,11.10,E,21.98
2018-07-13,16.90,21.50,26.90,65.79,0.00,203.21,1215.00,2.06,12.70,E,27.95
2018-07-14,14.70,21.35,25.60,54.96,0.00,283.92,902.00,2.36,9.50,ENE,31.96
2018-07-15,17.10,22.40,26.90,57.67,0.20,275.42,1071.00,2.42,11.40,ESE,29.71
2018-07-16,15.30,21.89,27.30,56.42,0.00,284.62,1005.00,2.36,9.80,E,25.14
2018-07-17,15.70,21.62,26.70,55.25,0.00,263.96,972.00,2.34,10.20,E,28.76
2018-07-18,17.40,21.16,26.80,67.92,2.80,177.79,1192.00,1.92,11.60,E,23.83
2018-07-19,16.00,22.06,28.30,58.96,0.00,283.04,919.00,2.41,9.70,E,26.03
2018-07-20,14.90,21.48,27.30,56.46,0.00,273.25,946.00,2.38,9.70,ESE,17.30
2018-07-21,14.90,22.18,27.60,58.17,0.00,282.88,972.00,2.40,9.80,E,23.94
2018-07-22,18.10,22.31,27.60,64.50,0.00,270.17,983.00,2.30,10.00,E,26.43
2018-07-23,15.30,21.14,28.10,65.79,0.00,263.79,868.00,2.10,8.50,SW,9.13
2018-07-24,13.90,20.46,26.10,72.00,0.00,274.75,905.00,2.25,9.30,SSW,8.74
2018-07-25,13.70,19.90,26.30,67.96,0.00,273.88,970.00,2.43,10.20,SW,9.68
2018-07-26,15.00,19.86,25.60,76.42,10.60,242.38,1099.00,2.22,11.00,ENE,12.90
2018-07-27,15.20,20.47,26.20,79.00,0.00,278.17,918.00,2.48,10.40,SW,12.08
2018-07-28,16.30,21.12,27.10,72.92,0.00,275.33,1049.00,2.51,11.10,SSW,7.20
2018-07-29,15.80,20.06,25.30,76.04,2.60,257.04,1257.00,2.42,12.40,SW,9.67
2018-07-30,15.80,20.26,25.30,80.67,0.00,259.42,1262.00,2.42,12.40,SW,12.90
2018-07-31,16.00,19.91,25.30,81.08,2.00,201.21,1181.00,1.94,11.30,ENE,13.09
2018-08-01,16.20,20.08,24.40,81.33,0.20,221.67,1120.00,2.15,11.70,SW,10.32
2018-08-02,15.80,20.20,25.90,77.50,0.00,248.75,1092.00,2.47,11.70,SW,7.48
2018-08-03,15.10,21.84,26.30,62.42,0.00,477.22,1308.00,5.06,13.00,N,11.30
2018-08-04,19.40,21.40,24.80,66.17,0.00,257.96,1132.00,2.50,12.30,ENE,17.98
2018-08-05,16.20,20.33,26.50,76.42,0.80,237.46,1246.00,2.43,13.40,NNE,14.90
2018-08-06,16.40,21.50,27.40,65.58,0.20,222.00,1248.00,2.18,12.00,ESE,29.75
2018-08-07,14.70,20.90,27.80,67.25,0.00,240.17,1262.00,2.25,12.60,E,24.94
2018-08-08,16.30,21.31,26.80,68.25,0.00,280.08,1069.00,2.51,11.20,E,21.90
2018-08-09,15.60,20.10,25.80,76.42,0.00,241.12,1174.00,2.30,11.60,SSW,8.58
2018-08-10,16.20,21.26,27.10,65.96,0.00,255.83,1079.00,2.30,11.40,SW,9.21
2018-08-11,13.60,21.03,28.30,61.33,0.00,289.04,949.00,2.59,10.80,ESE,22.90
2018-08-12,14.70,19.42,26.40,74.21,15.60,263.25,1232.00,2.40,11.90,SW,10.92
2018-08-13,15.70,19.31,24.90,77.46,0.80,222.67,1049.00,2.00,10.70,SW,10.48
2018-08-14,15.90,19.74,26.70,78.75,6.00,277.50,949.00,2.72,11.40,SW,10.34
2018-08-15,14.30,20.44,27.20,71.96,0.00,300.96,1137.00,2.59,11.40,ESE,23.32
2018-08-16,15.10,20.74,26.90,67.38,0.00,182.29,1167.00,1.61,12.20,ESE,20.21
2018-08-17,16.70,19.95,26.60,75.04,0.80,141.62,1245.00,1.59,12.80,SW,10.48
2018-08-18,15.10,20.28,26.30,78.12,0.00,270.29,1097.00,2.60,11.30,SW,12.52
2018-08-19,16.40,20.00,25.80,77.54,7.20,243.38,970.00,2.42,11.30,SW,11.10
2018-08-20,16.20,20.65,25.30,78.67,0.00,289.46,1111.00,2.60,12.00,SW,10.14
2018-08-21,17.40,21.94,27.60,69.62,0.00,233.75,1158.00,2.38,12.80,ESE,18.84
2018-08-22,17.10,22.24,28.30,63.38,0.00,216.46,1223.00,2.29,12.80,E,24.66
2018-08-23,17.70,21.64,26.70,66.83,0.00,217.21,1213.00,2.13,12.80,E,26.75
2018-08-24,16.60,21.08,26.90,66.25,0.00,271.96,1158.00,2.44,11.80,E,22.50
2018-08-25,15.90,20.63,25.70,68.29,0.00,180.75,788.00,1.72,8.30,E,21.92
2018-08-26,16.10,18.84,24.10,81.42,3.80,138.50,1005.00,1.34,10.80,SSW,8.26
2018-08-27,15.40,19.67,26.10,77.04,0.00,255.42,1127.00,2.56,12.70,SW,9.68
2018-08-28,14.30,19.40,26.40,76.50,0.00,275.58,1086.00,2.67,12.00,SSW,8.83
2018-08-29,14.80,19.00,26.70,82.58,9.40,239.79,1234.00,2.30,12.20,SW,10.47
2018-08-30,15.60,19.97,27.10,79.71,2.80,289.62,986.00,2.60,11.40,SW,9.34
2018-08-31,14.70,19.38,24.60,78.50,0.00,252.00,1202.00,2.32,11.50,SW,10.96
2018-09-01,15.80,19.70,25.30,82.75,13.20,246.17,1086.00,2.25,11.20,SW,10.28
2018-09-02,16.60,20.04,26.00,81.04,0.00,201.33,1092.00,1.94,11.60,SW,8.85
2018-09-03,16.50,19.77,24.90,82.12,6.40,239.29,1297.00,2.33,12.00,SSW,7.82
2018-09-04,15.10,18.35,24.50,83.79,9.20,174.58,1243.00,1.91,12.70,SSW,10.34
2018-09-05,15.50,21.71,26.10,70.38,15.00,523.83,1076.00,5.21,12.10,N,9.20
2018-09-06,16.30,20.57,25.30,74.38,0.80,211.67,1194.00,2.03,12.40,ESE,19.32
2018-09-07,15.30,20.31,25.80,77.83,0.00,273.04,1072.00,2.39,11.30,S,6.80
2018-09-08,16.20,19.95,25.60,79.54,0.60,225.08,1011.00,2.13,11.10,WNW,13.30
2018-09-09,16.30,18.80,24.30,85.83,4.60,149.08,1209.00,1.57,12.40,SW,10.45
2018-09-10,15.90,19.37,24.40,83.42,4.00,262.12,1192.00,2.44,11.80,SSW,9.67
2018-09-11,15.40,19.30,24.10,83.42,0.00,173.42,1178.00,1.82,12.90,ENE,13.86
2018-09-12,15.60,19.02,24.70,86.92,15.80,199.62,1287.00,2.02,13.50,SSW,9.12
2018-09-13,15.60,19.32,24.70,82.96,0.00,191.38,1248.00,1.89,12.00,SSW,10.41
2018-09-14,15.70,20.54,27.10,79.50,0.00,270.71,1151.00,2.50,12.00,SSW,9.18
2018-09-15,15.80,19.77,25.80,80.54,13.80,259.04,954.00,2.40,10.90,ENE,13.22
2018-09-16,15.00,19.95,25.80,81.04,0.80,274.62,1083.00,2.55,12.20,SW,13.10
2018-09-17,15.50,20.33,27.40,77.96,0.20,236.96,1088.00,2.32,11.50,SW,9.17
2018-09-18,16.20,20.59,27.30,72.96,0.00,261.33,976.00,2.53,11.50,SW,11.66
2018-09-19,14.70,19.42,27.10,77.50,5.80,256.04,1223.00,2.41,12.60,SW,9.97
2018-09-20,15.70,19.67,27.90,82.00,4.60,227.54,1069.00,2.25,11.90,SW,10.48
2018-09-21,15.10,20.35,27.10,74.21,0.40,216.54,1209.00,2.33,12.80,E,24.57
2018-09-22,15.30,19.75,26.30,78.92,21.60,207.25,1151.00,2.14,12.50,SW,9.83
2018-09-23,15.30,19.29,25.90,84.58,4.80,172.67,1280.00,1.72,13.00,SW,9.48
2018-09-24,15.80,19.47,26.00,83.17,2.80,212.92,1129.00,2.14,12.00,S,8.47
2018-09-25,14.80,19.38,26.90,77.12,0.20,190.12,1188.00,1.88,12.50,SSW,9.23
2018-09-26,15.60,20.17,25.00,67.58,0.00,120.50,1303.00,1.31,11.80,ESE,19.91
2018-09-27,15.80,19.52,24.40,75.25,0.80,121.71,953.00,1.30,10.10,E,22.52
2018-09-28,14.50,20.20,26.50,74.12,0.00,257.50,1081.00,2.47,12.10,E,19.70
2018-09-29,17.40,21.53,25.60,65.67,0.00,198.00,1222.00,2.00,12.50,ESE,19.62
2018-09-30,16.90,21.62,26.80,66.08,0.80,207.83,1208.00,2.11,12.20,E,23.91
2018-10-01,15.20,20.98,27.10,69.17,0.00,240.42,1007.00,2.28,11.00,E,23.85
2018-10-02,14.90,22.32,28.00,64.39,0.20,542.83,1063.00,5.64,11.30,SW,10.98
