"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Panajachel
2012
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2012-11-27,12.10,19.63,27.80,66.25,0.00,222.04,837.00,1.83,8.80,,
2012-11-28,17.70,20.44,24.70,63.58,0.00,220.25,970.00,1.96,10.10,,
2012-11-29,14.10,19.55,25.90,64.21,0.00,204.00,884.00,1.86,9.20,,
2012-11-30,15.00,19.41,25.00,68.50,0.00,183.38,909.00,1.73,9.80,,
2012-12-01,14.00,19.41,24.60,67.09,0.00,215.00,884.00,2.05,9.90,ENE,4.92
2012-12-02,15.70,19.87,25.80,65.00,0.00,232.29,946.00,1.96,9.70,N,4.70
2012-12-03,12.90,18.88,25.90,68.62,0.00,218.62,893.00,1.84,9.00,E,1.78
2012-12-04,12.50,17.97,25.90,76.29,0.00,192.79,875.00,1.68,8.70,SSW,1.68
2012-12-05,13.90,18.94,24.70,71.75,0.00,173.17,1132.00,1.61,9.80,ENE,2.10
2012-12-06,12.70,18.26,24.90,69.75,0.00,206.42,844.00,1.76,8.90,SW,1.88
2012-12-07,12.80,17.88,24.20,75.00,0.00,204.25,798.00,1.71,8.20,N,2.36
2012-12-08,13.40,17.65,24.30,74.08,0.00,203.38,805.00,1.65,8.10,NNW,2.63
2012-12-09,11.00,17.11,25.80,66.17,0.00,224.42,830.00,1.82,8.80,N,3.48
2012-12-10,12.30,17.77,25.60,67.33,0.00,220.58,816.00,1.78,8.50,NNW,2.67
2012-12-11,12.90,18.80,26.40,67.54,0.00,217.42,802.00,1.78,8.50,SSW,1.62
2012-12-12,16.10,20.54,26.10,64.62,0.00,215.58,791.00,1.77,8.40,ENE,4.67
2012-12-13,15.70,19.85,24.70,58.42,0.00,217.79,803.00,1.88,8.90,NNW,5.60
2012-12-14,13.90,19.30,25.60,58.54,0.00,207.75,810.00,1.82,8.90,NNW,4.41
2012-12-15,12.80,18.14,25.30,76.46,0.05,211.25,795.00,1.71,8.10,N,1.78
2012-12-16,13.30,18.15,25.30,76.29,0.00,210.25,791.00,1.71,8.00,NNW,2.29
2012-12-17,13.50,17.92,24.70,75.50,0.00,213.17,796.00,1.70,8.10,N,2.48
2012-12-18,12.30,17.60,24.90,75.62,0.05,208.92,803.00,1.72,8.20,NNE,1.93
2012-12-19,13.60,18.52,26.60,71.62,0.00,221.71,838.00,1.88,8.70,N,2.45
2012-12-20,13.10,18.53,24.90,70.96,0.00,217.12,800.00,1.77,8.20,N,2.35
2012-12-21,16.80,18.80,22.80,60.88,0.00,217.71,809.00,2.01,9.20,E,7.13
2012-12-22,15.30,18.73,23.70,62.46,0.00,220.25,800.00,1.99,9.10,E,6.62
2012-12-23,13.30,18.63,26.60,60.50,0.00,221.46,810.00,1.95,9.00,ENE,4.22
2012-12-24,11.10,17.59,25.60,59.29,0.00,220.58,809.00,1.88,8.70,N,2.60
2012-12-25,13.20,18.31,26.40,72.54,0.00,224.62,830.00,1.95,9.10,NNE,2.22
2012-12-26,12.10,18.43,25.70,68.75,0.00,213.58,788.00,1.82,8.30,N,3.13
2012-12-27,12.60,19.48,26.80,60.83,0.00,215.21,795.00,1.86,8.50,N,3.82
2012-12-28,13.90,18.96,26.60,73.12,0.00,195.92,793.00,1.80,8.70,NNW,2.66
2012-12-29,12.40,19.49,26.80,60.17,0.00,216.62,803.00,1.95,9.00,NNW,3.24
2012-12-30,17.30,19.50,23.00,65.88,0.00,189.08,1056.00,1.93,10.50,NW,3.30
2012-12-31,16.20,20.35,26.70,54.29,0.00,221.08,828.00,2.05,9.40,N,3.59
