"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"San Jose Chacaya"
2018
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-02-11,8.20,13.30,20.20,85.71,0.00,,,,,WSW,12.77
2018-02-12,7.80,14.50,21.10,72.46,0.00,,,,,ENE,29.23
2018-02-13,11.60,14.45,18.60,75.04,0.00,,,,,NE,24.55
2018-02-14,10.10,13.55,18.50,69.75,0.00,,,,,ENE,31.93
2018-02-15,10.30,14.04,20.40,63.62,0.00,,,,,NE,33.79
2018-02-16,8.90,14.90,21.70,56.42,0.00,,,,,NE,22.50
2018-02-17,4.40,12.54,20.40,71.62,0.00,,,,,WSW,11.97
2018-02-18,6.50,13.77,20.50,72.75,0.00,,,,,ESE,18.02
2018-02-19,4.80,12.12,20.50,79.58,0.00,,,,,SSE,16.89
2018-02-20,7.40,13.53,21.20,83.83,0.00,,,,,WSW,11.93
2018-02-21,7.30,13.79,21.30,80.71,0.00,,,,,WSW,12.89
2018-02-22,6.80,13.72,21.50,76.21,0.00,,,,,WSW,12.63
2018-02-23,5.30,13.04,22.20,67.21,0.00,,,,,ESE,19.70
2018-02-24,6.60,12.43,19.70,83.29,0.00,,,,,SE,11.53
2018-02-25,5.80,12.54,20.10,82.75,0.00,,,,,WSW,13.06
2018-02-26,4.40,12.32,19.80,79.12,0.00,,,,,SE,19.62
2018-02-27,2.60,13.12,22.70,65.33,0.00,,,,,WSW,14.18
2018-02-28,3.20,11.33,19.50,72.92,0.00,,,,,SSE,18.10
2018-03-01,3.30,11.90,19.70,80.83,0.00,,,,,WSW,13.17
2018-03-02,4.80,13.65,22.30,70.17,0.00,,,,,WSW,12.50
2018-03-03,11.20,15.52,21.70,62.08,0.00,,,,,ENE,26.44
2018-03-04,4.50,13.52,22.30,64.79,0.00,,,,,WSW,14.82
2018-03-05,2.40,12.19,22.30,64.54,0.00,,,,,WSW,14.50
2018-03-06,3.10,12.37,21.90,66.96,0.00,,,,,WSW,14.05
2018-03-07,4.40,13.47,23.10,61.67,0.00,,,,,WSW,15.30
2018-03-08,4.30,14.29,23.90,53.83,0.00,,,,,E,16.74
2018-03-09,4.40,12.96,22.60,70.79,0.00,,,,,ESE,14.90
2018-03-10,4.60,13.27,22.60,73.79,0.00,,,,,WSW,14.62
2018-03-11,6.30,14.83,24.10,70.35,0.00,,,,,WSW,13.42
2018-03-12,8.40,16.82,26.30,57.96,0.00,,,,,W,14.96
2018-03-13,8.70,16.01,23.60,73.62,0.00,,,,,ENE,18.90
2018-03-14,7.10,13.78,20.40,75.56,0.00,,,,,NE,25.22
2018-03-15,11.20,16.18,23.20,67.96,0.00,,,,,NE,21.24
2018-03-16,9.70,14.75,21.90,70.88,0.00,,,,,NE,17.98
2018-03-17,5.80,13.98,22.20,71.08,0.00,,,,,NE,25.44
2018-03-18,6.20,13.36,22.50,72.67,0.00,,,,,NE,28.64
2018-03-19,6.80,14.81,23.10,60.25,0.00,,,,,ENE,18.88
2018-03-20,4.10,12.85,22.70,65.29,0.00,,,,,WSW,13.70
2018-03-21,7.40,13.63,21.40,82.21,17.80,,,,,WSW,11.82
2018-03-22,7.10,13.52,20.40,79.79,0.20,,,,,WSW,12.10
2018-03-23,5.00,12.48,20.70,72.79,0.00,,,,,WSW,14.14
2018-03-24,5.60,12.52,20.70,79.71,0.00,,,,,WSW,12.89
2018-03-25,7.10,12.98,20.30,80.92,0.00,,,,,WSW,12.01
2018-03-26,6.00,13.05,21.50,79.42,0.00,,,,,WSW,13.41
2018-03-27,7.90,14.02,21.60,84.54,0.00,,,,,WSW,13.61
2018-03-28,10.10,13.97,19.80,90.08,0.00,,,,,WSW,9.20
2018-03-29,9.70,14.42,19.20,89.25,0.40,,,,,WSW,11.00
2018-03-30,9.60,13.47,18.90,93.25,0.60,,,,,WSW,12.19
2018-03-31,8.80,14.82,22.70,86.29,0.00,,,,,ESE,16.70
2018-04-01,11.70,15.63,18.70,89.88,0.00,,,,,SSE,11.26
2018-04-02,10.30,16.95,22.20,84.33,0.20,,,,,SE,16.63
2018-04-03,14.40,18.57,24.40,68.08,0.00,,,,,ENE,24.81
2018-04-04,8.40,16.31,24.60,74.75,0.00,,,,,SSE,19.30
2018-04-05,7.60,15.79,23.80,70.75,0.00,,,,,E,28.18
2018-04-06,9.20,16.52,23.30,75.88,0.00,,,,,SE,19.51
2018-04-07,10.40,16.67,24.20,70.92,0.00,,,,,SSE,22.52
2018-04-08,7.90,16.01,23.10,69.71,0.00,,,,,SE,17.70
2018-04-09,6.30,15.35,25.50,65.08,0.00,,,,,W,12.37
2018-04-10,5.90,14.74,24.20,67.04,0.00,,,,,W,13.53
2018-04-11,6.60,15.20,25.10,67.75,0.00,,,,,SE,16.74
2018-04-12,6.50,14.25,22.30,75.96,0.00,,,,,W,13.62
2018-04-13,7.90,15.17,22.40,82.04,0.00,,,,,W,12.21
2018-04-14,10.40,15.92,22.10,85.79,0.00,,,,,W,13.13
2018-04-15,7.90,15.12,22.30,81.46,0.20,,,,,W,12.50
2018-04-16,10.00,15.55,22.40,86.12,0.00,,,,,W,13.02
2018-04-17,11.10,16.27,22.70,87.12,0.20,,,,,W,11.02
2018-04-18,10.80,16.33,22.30,84.29,0.00,,,,,SE,14.49
2018-04-19,9.40,15.29,22.80,82.21,0.60,,,,,W,11.99
2018-04-20,9.10,15.28,22.10,80.21,0.00,,,,,W,12.63
2018-04-21,9.40,14.64,23.00,82.71,0.20,,,,,SE,13.93
2018-04-22,9.00,15.28,23.60,76.83,0.40,,,,,W,13.15
2018-04-23,9.10,16.27,23.80,76.79,0.20,,,,,SSE,19.30
2018-04-24,10.20,15.56,22.20,83.04,0.20,,,,,SSE,19.57
2018-04-25,12.00,16.99,24.80,84.50,1.40,,,,,SE,14.03
2018-04-26,11.70,15.38,23.70,89.29,42.60,,,,,W,13.19
2018-04-27,10.60,15.63,21.60,88.96,2.00,,,,,W,12.25
2018-04-28,12.20,15.64,21.60,91.71,22.60,,,,,SE,17.17
2018-04-29,12.70,16.02,21.00,90.96,0.20,,,,,SE,16.40
2018-04-30,12.60,15.88,20.90,90.67,0.00,,,,,SSE,12.08
2018-05-01,11.60,16.18,22.20,85.30,0.20,,,,,WSW,12.72
2018-05-02,10.30,16.72,25.30,79.79,0.40,,,,,ESE,17.06
2018-05-03,9.70,15.60,24.00,85.21,6.60,,,,,WSW,10.19
2018-05-04,12.20,15.44,22.00,91.04,30.20,,,,,WSW,8.21
2018-05-05,11.30,18.01,24.20,63.47,2.00,,,,,ESE,17.70
2018-05-06,9.80,14.35,22.30,86.71,9.40,,,,,WSW,10.28
2018-05-07,10.30,15.67,22.50,87.42,0.20,,,,,WSW,8.27
2018-05-08,10.30,15.93,22.00,84.17,0.00,,,,,WSW,9.89
2018-05-09,9.80,15.51,23.60,83.12,0.00,,,,,WSW,11.10
2018-05-10,12.40,16.58,22.90,85.08,0.00,,,,,ESE,14.49
2018-05-11,14.00,15.51,18.50,94.54,17.00,,,,,ESE,10.73
2018-05-12,13.40,15.75,19.60,92.50,0.80,,,,,WSW,5.71
2018-05-13,12.20,15.25,21.90,90.25,10.80,,,,,ESE,15.30
2018-05-14,12.70,15.49,21.40,90.79,8.40,,,,,ESE,13.86
2018-05-15,11.90,16.18,22.10,89.67,0.60,,,,,ESE,12.87
2018-05-16,13.20,17.00,21.90,88.17,4.80,,,,,ESE,15.30
2018-05-17,14.10,15.95,19.60,94.04,5.20,,,,,SSE,13.36
2018-05-18,13.50,17.40,22.70,87.92,0.00,,,,,SE,13.04
2018-05-19,13.80,16.79,21.70,91.50,4.20,,,,,ESE,9.33
2018-05-20,14.00,16.80,20.90,91.12,1.00,,,,,SE,7.22
2018-05-21,13.20,17.04,23.30,88.21,24.00,,,,,ESE,13.68
2018-05-22,11.80,16.43,22.60,87.67,5.60,,,,,ESE,13.29
2018-05-23,10.90,16.13,23.10,88.71,0.00,,,,,ESE,13.70
2018-05-24,13.30,16.00,21.30,90.33,0.00,,,,,W,5.33
2018-05-25,11.50,15.72,22.10,90.79,1.40,,,,,WSW,9.45
2018-05-26,12.70,16.22,21.70,89.29,3.60,,,,,ESE,12.75
2018-05-27,11.90,15.62,22.30,88.58,5.80,,,,,WSW,9.88
2018-05-28,13.00,15.81,21.90,87.21,3.00,,,,,WSW,9.64
2018-05-29,10.90,14.88,19.90,89.00,6.60,,,,,ESE,14.27
2018-05-30,11.90,15.53,21.80,87.79,30.60,,,,,WSW,9.85
2018-05-31,10.80,15.98,22.20,88.96,1.80,,,,,ESE,13.42
2018-06-01,10.50,16.08,22.40,83.67,3.40,,,,,SE,12.88
2018-06-02,11.10,15.82,22.60,89.54,2.00,,,,,W,8.88
2018-06-03,11.60,16.02,21.80,87.71,0.20,,,,,W,9.13
2018-06-04,12.30,15.29,20.70,91.38,3.80,,,,,W,8.97
2018-06-05,11.10,14.19,18.80,94.08,31.20,,,,,W,11.99
2018-06-06,12.60,15.11,20.70,91.96,15.60,,,,,WSW,12.62
2018-06-07,12.30,14.18,16.40,94.92,6.40,,,,,W,9.42
2018-06-08,10.90,14.83,20.60,91.21,9.40,,,,,W,10.30
2018-06-09,12.90,15.22,19.90,93.88,1.80,,,,,SE,7.80
2018-06-10,12.60,16.17,22.20,90.46,4.20,,,,,W,7.50
2018-06-11,12.30,15.60,20.60,91.04,23.20,,,,,ESE,14.82
2018-06-12,12.00,15.39,20.70,86.71,1.40,,,,,SE,12.62
2018-06-13,11.30,14.83,19.40,91.46,1.40,,,,,W,10.66
2018-06-14,8.00,14.57,21.00,85.58,0.00,,,,,W,10.59
2018-06-15,12.30,16.51,22.50,85.50,1.00,,,,,SE,15.86
2018-06-16,12.20,15.64,21.60,90.62,15.00,,,,,SE,13.09
2018-06-17,11.70,15.06,22.10,91.67,26.60,,,,,W,8.36
2018-06-18,11.90,14.48,19.30,91.58,20.00,,,,,W,5.82
2018-06-19,10.30,15.44,21.80,89.50,20.00,,,,,SE,14.71
2018-06-20,11.70,16.42,23.10,81.33,3.20,,,,,W,9.35
2018-06-21,10.30,16.40,22.40,71.38,0.00,,,,,E,18.50
2018-06-22,11.70,15.55,21.30,74.54,0.40,,,,,SE,20.58
2018-06-23,10.70,15.62,21.10,86.25,1.40,,,,,SE,15.28
2018-06-24,12.20,16.92,24.60,83.58,3.00,,,,,W,9.68
2018-06-25,10.70,16.04,22.80,84.79,1.60,,,,,SE,11.58
2018-06-26,10.70,16.54,23.80,77.12,7.00,,,,,ENE,23.48
2018-06-27,12.60,16.55,22.80,76.08,0.00,,,,,ENE,22.97
2018-06-28,12.70,16.22,21.40,74.71,1.00,,,,,ENE,19.11
2018-06-29,12.80,16.29,22.70,79.38,0.40,,,,,ENE,25.97
2018-06-30,11.80,16.18,22.80,84.25,0.20,,,,,W,9.68
2018-07-01,9.30,15.54,22.40,69.67,0.00,,,,,SE,24.81
2018-07-02,8.20,15.84,23.60,73.83,0.00,,,,,SSE,20.21
2018-07-03,10.60,17.08,24.90,74.42,0.00,,,,,ENE,19.30
2018-07-04,10.90,16.77,23.00,67.67,0.00,,,,,SE,24.55
2018-07-05,9.40,16.12,22.20,75.83,0.00,,,,,E,25.10
2018-07-06,10.20,15.80,23.60,77.67,1.80,,,,,W,12.10
2018-07-07,9.50,14.46,20.70,76.29,0.40,,,,,W,11.57
2018-07-08,7.10,14.57,21.60,64.50,0.00,,,,,W,13.17
2018-07-09,12.60,15.38,20.20,77.75,2.80,,,,,E,20.90
2018-07-10,12.10,14.42,17.20,86.21,5.80,,,,,E,17.72
2018-07-11,12.70,15.52,20.60,80.71,2.40,,,,,ENE,18.23
2018-07-12,10.40,16.44,23.20,63.50,0.00,,,,,NE,18.02
2018-07-13,8.20,14.77,22.40,78.08,9.20,,,,,SE,22.18
2018-07-14,8.80,14.63,20.70,86.33,2.60,,,,,SE,16.10
2018-07-15,9.90,15.06,23.20,84.42,4.80,,,,,SSE,18.02
2018-07-16,9.90,15.29,21.80,84.12,0.20,,,,,W,10.85
2018-07-17,12.40,15.72,22.40,85.67,38.40,,,,,W,12.08
2018-07-18,8.40,14.28,21.70,85.58,13.20,,,,,SE,13.86
2018-07-19,10.40,14.38,21.60,88.33,20.80,,,,,W,10.15
2018-07-20,10.80,14.60,22.10,87.88,33.80,,,,,W,11.55
2018-07-21,9.10,14.63,21.90,90.08,10.00,,,,,W,10.81
2018-07-22,10.70,15.74,22.20,88.04,0.20,,,,,W,10.13
2018-07-23,11.40,17.31,24.20,75.79,0.20,,,,,NE,18.50
2018-07-24,12.70,16.82,22.40,75.50,0.00,,,,,ENE,21.83
2018-07-25,6.60,15.60,24.70,69.46,0.00,,,,,WSW,12.90
2018-07-26,8.80,15.93,23.50,77.04,0.00,,,,,WSW,13.59
2018-07-27,9.20,16.72,25.10,75.00,0.00,,,,,W,9.42
2018-07-28,11.10,16.80,23.50,76.75,0.00,,,,,ESE,15.83
2018-07-29,9.90,16.20,22.80,79.46,0.80,,,,,SE,12.33
2018-07-30,10.40,15.92,21.70,84.67,0.20,,,,,ESE,16.37
2018-07-31,11.40,15.81,23.20,86.42,12.40,,,,,W,11.30
2018-08-01,11.50,15.28,20.30,89.29,3.60,,,,,WSW,10.34
2018-08-02,11.10,15.55,22.20,84.08,2.60,,,,,N,10.62
2018-08-03,9.00,15.14,21.10,77.38,0.20,,,,,ENE,17.43
2018-08-04,12.10,16.00,21.40,77.46,0.00,,,,,ESE,14.50
2018-08-05,10.80,15.25,21.70,87.38,19.40,,,,,SSE,14.08
2018-08-06,11.40,15.73,21.90,79.29,0.20,,,,,ENE,27.04
2018-08-07,10.60,15.57,23.20,79.29,3.40,,,,,ENE,23.33
2018-08-08,9.70,15.51,22.40,78.75,0.20,,,,,WSW,12.58
2018-08-09,9.90,14.89,22.50,84.21,0.80,,,,,WSW,11.49
2018-08-10,9.50,15.87,22.50,72.88,0.20,,,,,WSW,12.37
2018-08-11,8.10,16.27,24.10,62.88,0.00,,,,,WSW,13.86
2018-08-12,7.90,15.55,24.00,73.46,0.00,,,,,SE,14.10
2018-08-13,11.60,15.52,22.00,79.79,1.00,,,,,SE,17.70
2018-08-14,10.80,15.84,23.50,81.12,1.20,,,,,W,9.40
2018-08-15,8.40,15.64,23.30,74.50,0.20,,,,,ENE,22.52
2018-08-16,10.70,15.74,21.90,73.46,0.00,,,,,SE,19.03
2018-08-17,11.10,15.18,20.80,83.08,1.80,,,,,W,9.36
2018-08-18,10.00,15.82,22.60,84.25,0.80,,,,,WSW,11.28
2018-08-19,11.10,15.65,23.30,84.83,9.60,,,,,W,8.06
2018-08-20,11.80,16.50,22.90,82.42,0.40,,,,,WSW,9.98
2018-08-21,13.30,16.87,23.10,77.17,0.00,,,,,ESE,17.70
2018-08-22,10.30,16.22,23.20,76.25,0.00,,,,,ENE,23.21
2018-08-23,12.90,16.76,22.60,74.88,0.00,,,,,ESE,18.32
2018-08-24,11.40,16.02,22.00,73.58,0.00,,,,,ENE,21.72
2018-08-25,10.90,15.81,21.50,75.08,0.00,,,,,ESE,18.10
2018-08-26,11.40,14.35,20.20,87.67,5.00,,,,,ESE,14.90
2018-08-27,10.20,15.32,21.90,80.67,0.20,,,,,WSW,9.96
2018-08-28,8.60,15.05,22.40,81.67,2.00,,,,,SSE,13.40
2018-08-29,10.40,14.93,22.70,88.50,25.20,,,,,WSW,9.48
2018-08-30,11.80,15.88,22.70,83.29,4.20,,,,,W,8.30
2018-08-31,8.50,14.88,21.80,84.46,0.20,,,,,ESE,14.18
2018-09-01,12.10,16.12,21.80,83.58,0.20,,,,,ESE,15.41
2018-09-02,11.60,16.38,22.20,82.62,0.00,,,,,ESE,17.93
2018-09-03,11.60,14.92,22.40,89.00,26.60,,,,,W,9.46
2018-09-04,10.80,14.50,21.30,89.96,9.60,,,,,WSW,11.68
2018-09-05,10.10,16.31,23.70,80.33,0.00,,,,,ESE,15.82
2018-09-06,12.20,16.35,22.80,79.38,1.40,,,,,ESE,14.96
2018-09-07,9.30,15.82,23.10,82.29,0.00,,,,,ESE,17.38
2018-09-08,10.60,15.54,22.80,84.21,0.40,,,,,ESE,16.50
2018-09-09,12.10,14.67,21.80,93.00,18.20,,,,,W,6.66
2018-09-10,11.30,15.37,21.40,90.96,6.00,,,,,W,8.06
2018-09-11,10.40,15.09,21.40,90.04,37.80,,,,,WSW,9.43
2018-09-12,11.30,14.92,20.70,92.75,24.80,,,,,WSW,9.65
2018-09-13,11.20,14.92,20.80,88.67,3.80,,,,,WSW,9.28
2018-09-14,11.40,16.04,22.50,85.54,1.60,,,,,WSW,9.38
2018-09-15,10.40,16.11,24.20,85.88,12.80,,,,,WSW,9.96
2018-09-16,9.80,15.77,22.40,87.25,37.80,,,,,WSW,9.66
2018-09-17,10.30,16.15,23.10,78.67,0.20,,,,,WSW,10.64
2018-09-18,10.40,15.47,22.60,77.17,0.00,,,,,ENE,21.36
2018-09-19,8.80,14.71,21.70,84.04,7.40,,,,,W,12.90
2018-09-20,10.60,15.71,23.60,86.17,4.00,,,,,W,9.02
2018-09-21,11.70,16.33,22.40,77.83,0.00,,,,,SE,19.30
2018-09-22,10.80,15.69,22.20,84.83,2.80,,,,,ESE,16.42
2018-09-23,11.10,15.28,22.80,88.08,0.20,,,,,ESE,11.98
2018-09-24,11.90,15.30,22.60,88.08,9.60,,,,,,0.00
2018-09-25,9.30,14.68,22.70,83.75,0.20,,,,,W,9.44
2018-09-26,12.00,14.95,19.30,79.29,0.00,,,,,ENE,15.83
2018-09-27,11.50,14.60,19.40,84.96,0.00,,,,,WSW,6.08
2018-09-28,10.20,15.40,21.30,80.38,0.00,,,,,ENE,18.90
2018-09-29,11.20,15.86,20.70,78.83,0.00,,,,,ENE,21.18
2018-09-30,13.30,16.51,22.40,76.38,0.40,,,,,NW,12.85
2018-10-01,9.70,16.10,22.90,75.21,1.20,,,,,ESE,16.42
2018-10-02,9.30,15.30,23.20,80.88,0.20,,,,,E,20.92
2018-10-03,10.20,15.67,22.00,81.38,0.00,,,,,WSW,9.65
2018-10-04,13.30,16.14,21.90,79.96,0.80,,,,,E,22.55
2018-10-05,11.90,16.02,22.60,80.62,0.00,,,,,ESE,14.71
2018-10-06,11.80,14.57,18.60,91.71,3.80,,,,,SE,9.98
2018-10-07,11.40,14.53,19.60,93.08,0.60,,,,,,0.00
2018-10-08,10.30,13.69,19.50,94.38,4.80,,,,,WSW,8.36
2018-10-09,12.20,13.57,14.80,96.17,30.20,,,,,WSW,16.42
2018-10-10,12.60,13.66,15.30,94.71,6.80,,,,,WSW,13.68
2018-10-11,11.90,15.07,19.60,91.58,3.20,,,,,ESE,8.60
2018-10-12,11.20,14.35,20.30,91.25,6.40,,,,,WSW,9.05
2018-10-13,9.60,14.53,20.40,89.62,2.20,,,,,W,10.60
2018-10-14,10.10,14.68,22.00,90.04,3.40,,,,,WSW,11.51
2018-10-15,10.10,15.24,22.10,87.58,0.40,,,,,W,8.88
2018-10-16,10.10,15.25,21.40,89.04,0.80,,,,,ESE,14.48
2018-10-17,12.10,14.11,17.20,95.58,42.40,,,,,SE,9.98
2018-10-18,12.90,15.17,20.10,90.29,6.40,,,,,SSE,12.07
2018-10-19,12.20,14.02,18.20,93.29,2.20,,,,,SE,13.52
2018-10-20,11.00,14.68,21.70,89.92,2.20,,,,,WSW,5.41
2018-10-21,9.60,14.68,21.60,83.17,0.20,,,,,WSW,9.93
2018-10-22,7.30,14.43,22.30,78.42,0.00,,,,,WSW,12.24
2018-10-23,6.70,13.92,21.70,77.88,0.00,,,,,WSW,7.44
2018-10-24,6.80,13.93,22.10,80.12,0.20,,,,,W,10.75
2018-10-25,6.40,13.98,21.70,80.42,0.00,,,,,WSW,3.38
2018-10-26,9.70,14.69,20.90,88.08,1.20,,,,,WSW,5.51
2018-10-27,10.80,15.87,22.30,84.83,0.20,,,,,SE,14.75
2018-10-28,9.90,14.95,21.90,80.67,0.00,,,,,ENE,17.70
2018-10-29,8.80,14.96,21.50,63.46,0.00,,,,,ESE,25.10
2018-10-30,8.00,14.98,22.40,78.50,0.00,,,,,ESE,20.58
2018-10-31,10.00,15.90,22.20,82.12,0.00,,,,,,0.00
2018-11-01,10.60,14.64,19.60,90.25,0.00,,,,,WSW,4.16
2018-11-02,9.60,15.17,22.60,86.08,0.20,,,,,ESE,16.42
2018-11-03,11.20,15.75,21.70,83.92,0.00,,,,,SE,15.12
2018-11-04,8.90,14.36,20.40,86.46,0.00,,,,,W,5.62
2018-11-05,10.30,15.17,21.80,87.21,0.00,,,,,WSW,3.20
2018-11-06,7.80,14.54,22.60,82.00,0.20,,,,,ESE,16.40
2018-11-07,7.30,13.79,21.70,84.88,0.20,,,,,WSW,6.07
2018-11-08,7.20,16.35,22.20,73.12,0.00,,,,,ESE,11.96
2018-11-09,9.10,14.81,21.90,84.42,0.00,,,,,WSW,5.14
2018-11-10,9.90,15.29,22.20,69.67,0.00,,,,,NE,24.46
2018-11-11,8.70,15.15,22.90,71.92,0.00,,,,,WSW,2.97
2018-11-12,6.20,13.77,22.50,79.33,0.00,,,,,WSW,4.24
2018-11-13,8.20,14.48,22.00,81.25,0.00,,,,,WSW,5.46
2018-11-14,8.20,13.69,18.10,73.71,0.00,,,,,NNW,35.40
2018-11-15,8.20,13.96,20.50,71.50,0.00,,,,,NE,21.88
2018-11-16,7.60,14.25,22.50,77.58,0.00,,,,,WSW,8.04
2018-11-17,10.90,15.68,20.70,76.92,0.00,,,,,ENE,16.90
2018-11-18,8.30,14.90,23.10,77.75,0.00,,,,,WSW,9.29
2018-11-19,9.30,14.69,22.20,79.17,0.00,,,,,WSW,6.10
2018-11-20,8.70,15.45,23.10,76.25,0.00,,,,,W,6.12
2018-11-21,9.80,14.52,19.80,84.54,0.00,,,,,ENE,20.69
2018-11-22,7.40,15.25,22.20,76.04,0.00,,,,,ENE,18.98
2018-11-23,8.00,14.90,21.60,80.46,0.00,,,,,ESE,15.17
2018-11-24,6.30,13.20,22.60,79.54,0.00,,,,,WSW,12.15
2018-11-25,6.30,13.42,21.90,83.38,0.20,,,,,WSW,10.48
2018-11-26,7.70,14.22,22.30,81.58,0.20,,,,,SE,15.63
2018-11-27,7.20,13.78,22.10,78.12,0.00,,,,,WSW,14.82
2018-11-28,9.10,14.58,21.20,83.00,0.00,,,,,WSW,8.04
2018-11-29,8.80,14.38,20.90,87.67,6.20,,,,,WSW,10.07
2018-11-30,10.10,14.84,20.20,89.88,0.40,,,,,,0.00
2018-12-01,11.80,14.65,19.80,91.12,0.80,,,,,SE,9.38
2018-12-02,8.60,13.86,18.90,89.88,0.00,,,,,,0.00
2018-12-03,5.10,12.50,19.90,85.88,0.20,,,,,WSW,12.59
2018-12-04,6.60,13.92,21.50,73.96,0.20,,,,,NE,21.17
2018-12-05,9.80,15.02,20.30,69.92,0.00,,,,,ENE,23.67
2018-12-06,7.70,15.35,20.10,58.18,0.00,,,,,ESE,16.37
2018-12-07,8.40,14.01,21.10,66.04,0.00,,,,,ENE,22.12
2018-12-08,7.90,13.76,20.90,83.04,0.00,,,,,WSW,10.36
2018-12-09,6.90,13.77,22.20,68.83,0.00,,,,,WSW,10.64
2018-12-10,6.70,14.75,18.70,68.88,0.00,,,,,ENE,27.38
2018-12-11,11.70,14.88,20.20,66.08,0.00,,,,,NW,25.97
2018-12-12,7.00,13.93,20.80,78.88,0.00,,,,,ESE,15.12
2018-12-13,8.20,13.48,19.20,86.67,0.00,,,,,,0.00
2018-12-14,9.00,13.95,19.50,86.00,1.20,,,,,ESE,11.02
2018-12-15,8.90,13.99,19.30,74.96,0.00,,,,,ENE,22.51
2018-12-16,5.70,11.90,21.10,79.92,0.00,,,,,WSW,5.22
