"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"San Jose Chacaya"
2019
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-04-09,9.40,14.77,21.30,87.50,0.40,,,,,SE,16.72
2019-04-10,9.30,14.86,21.40,85.25,0.00,,,,,ESE,11.26
2019-04-11,8.90,14.60,20.60,86.71,0.20,,,,,SSE,25.76
2019-04-12,8.60,15.28,21.30,82.25,0.00,,,,,S,10.88
2019-04-13,6.30,14.02,21.60,72.42,0.00,,,,,SSE,26.15
2019-04-14,3.80,14.31,24.50,62.96,0.20,,,,,WSW,12.88
2019-04-15,7.90,16.15,25.60,74.33,0.00,,,,,ENE,25.32
2019-04-16,8.90,16.25,24.10,75.46,0.00,,,,,SE,17.43
2019-04-17,9.00,15.22,21.70,84.08,1.20,,,,,SE,16.88
2019-04-18,11.40,15.88,21.40,89.50,1.60,,,,,ENE,4.40
2019-04-19,12.00,16.82,22.90,78.83,0.20,,,,,ENE,20.24
2019-04-20,8.10,15.35,24.80,60.71,0.00,,,,,E,18.10
2019-04-21,6.40,14.28,23.40,52.08,0.00,,,,,WSW,10.63
2019-04-22,6.90,14.02,22.40,78.71,0.00,,,,,WSW,13.49
2019-04-23,7.10,14.43,22.80,80.58,0.20,,,,,ESE,9.92
2019-04-24,8.40,14.06,21.40,87.75,0.00,,,,,SSE,16.74
2019-04-25,11.70,14.52,18.70,92.12,0.00,,,,,WSW,9.25
2019-04-26,13.20,17.59,23.40,76.33,0.00,,,,,ESE,18.69
2019-04-27,11.70,17.50,23.50,75.83,0.00,,,,,ESE,15.55
2019-04-28,8.20,15.57,23.30,77.88,0.00,,,,,WSW,14.50
2019-04-29,7.70,15.65,24.90,74.54,0.00,,,,,WSW,11.51
2019-04-30,7.70,15.44,23.10,79.29,0.00,,,,,WSW,9.66
2019-05-01,13.60,16.81,22.50,86.21,0.80,,,,,SE,14.03
2019-05-02,12.70,15.42,19.30,88.75,0.00,,,,,WSW,9.10
2019-05-03,11.70,15.32,21.90,88.25,35.60,,,,,W,12.58
2019-05-04,11.10,15.38,21.30,88.58,0.40,,,,,W,10.22
2019-05-05,11.80,15.80,23.20,88.88,3.00,,,,,WSW,10.34
2019-05-06,11.10,16.89,24.10,85.54,0.20,,,,,W,12.26
2019-05-07,10.90,19.10,26.60,76.10,10.80,,,,,NW,15.83
2019-05-08,12.30,15.86,23.50,90.17,13.40,,,,,WSW,11.89
2019-05-09,11.60,15.46,20.30,92.12,1.80,,,,,SSE,14.50
2019-05-10,12.10,15.50,21.40,92.42,3.40,,,,,WSW,8.85
2019-05-11,12.10,15.42,21.30,91.29,8.20,,,,,WSW,6.82
2019-05-12,10.60,15.75,22.10,89.62,0.40,,,,,SE,13.49
2019-05-13,10.10,16.73,23.00,84.58,0.00,,,,,WSW,11.88
2019-05-14,14.10,16.52,21.80,91.42,0.20,,,,,ESE,10.85
2019-05-15,14.30,16.97,21.10,91.79,3.20,,,,,SE,12.62
2019-05-16,11.60,16.21,23.70,89.21,0.20,,,,,SE,8.03
2019-05-17,12.90,16.57,22.90,83.17,0.00,,,,,SE,13.68
2019-05-18,11.40,14.42,21.00,91.00,0.00,,,,,WSW,10.21
2019-05-19,10.60,15.36,20.90,89.92,0.20,,,,,WSW,6.95
2019-05-20,10.20,15.51,23.00,86.50,7.40,,,,,WSW,9.22
2019-05-21,10.10,15.29,21.60,90.54,0.20,,,,,SE,9.68
2019-05-22,10.70,16.67,22.80,85.17,0.20,,,,,SE,16.50
2019-05-23,10.40,16.51,24.40,83.00,15.40,,,,,ESE,20.10
2019-05-24,11.30,15.98,22.60,84.04,3.40,,,,,E,13.97
2019-05-25,12.00,16.80,21.80,75.71,0.00,,,,,ESE,18.90
2019-05-26,9.80,16.63,23.50,74.71,0.00,,,,,WSW,9.93
2019-05-27,10.20,15.23,23.70,83.25,11.80,,,,,WSW,11.50
2019-05-28,10.30,14.63,21.00,90.50,7.20,,,,,SE,15.14
2019-05-29,10.70,14.35,18.90,92.79,2.80,,,,,W,8.04
2019-05-30,12.40,14.07,17.80,94.71,13.40,,,,,WSW,12.87
2019-05-31,10.80,14.18,19.40,93.00,1.60,,,,,WSW,7.64
2019-06-01,10.10,15.46,22.50,82.25,0.00,,,,,WSW,8.54
2019-06-02,9.30,16.60,22.70,73.33,0.00,,,,,WSW,11.53
2019-06-03,10.70,15.02,19.60,81.17,0.00,,,,,ESE,17.85
2019-06-04,11.50,14.87,17.90,84.79,0.00,,,,,SSE,11.57
2019-06-05,11.70,15.24,17.90,85.88,0.00,,,,,,15.19
2019-06-06,12.60,15.82,18.70,88.46,8.30,,,,,ESE,13.54
2019-06-07,12.80,17.75,21.30,81.25,0.90,,,,,WSW,9.94
2019-06-08,12.90,15.74,21.40,90.25,0.90,,,,,ESE,10.34
2019-06-09,11.60,14.84,19.30,90.67,1.20,,,,,SSE,12.26
2019-06-10,11.20,15.21,18.80,89.46,16.80,,,,,WSW,10.32
2019-06-11,10.80,14.97,19.90,89.96,23.40,,,,,SSE,13.70
2019-06-12,10.20,15.10,20.20,87.83,4.30,,,,,WSW,11.19
2019-06-13,9.10,15.19,20.40,81.67,24.70,,,,,WSW,15.72
2019-06-14,9.00,15.52,21.80,79.71,14.30,,,,,SE,14.50
2019-06-15,11.60,16.30,21.70,78.25,0.60,,,,,SE,14.50
2019-06-16,10.90,16.23,22.70,83.38,11.20,,,,,WSW,18.04
2019-06-17,11.70,16.21,21.80,84.42,0.60,,,,,ENE,15.62
2019-06-18,12.20,16.17,20.70,85.67,0.00,,,,,WSW,11.13
2019-06-19,12.10,15.33,19.30,90.46,0.00,,,,,WSW,10.83
2019-06-20,10.00,15.52,21.40,78.04,22.20,,,,,ESE,16.76
2019-06-21,8.70,14.85,22.40,68.42,23.70,,,,,ESE,14.10
2019-06-22,9.80,15.05,21.50,80.33,11.20,,,,,SSE,14.82
2019-06-23,9.10,15.30,20.70,82.25,10.80,,,,,ESE,12.90
2019-06-24,10.50,15.82,21.80,84.92,0.00,,,,,ESE,15.64
2019-06-25,11.90,15.55,18.40,86.00,22.90,,,,,WSW,14.48
2019-06-26,12.40,15.92,18.90,83.29,0.60,,,,,WSW,11.82
2019-06-27,12.10,17.35,22.10,71.83,0.00,,,,,W,16.10
2019-06-28,9.90,15.40,22.50,82.79,0.00,,,,,ESE,13.54
2019-06-29,9.90,15.18,20.90,83.71,0.00,,,,,WSW,13.81
2019-06-30,10.40,15.09,21.40,84.50,8.20,,,,,SE,10.90
2019-07-01,9.30,15.75,22.40,69.17,0.00,,,,,SE,24.81
2019-07-02,8.20,20.70,23.80,45.82,1.20,807.64,990.00,5.36,6.90,,0.00
2019-07-03,8.70,16.04,23.40,70.58,0.00,242.50,1069.00,1.36,7.20,WSW,13.59
2019-07-04,8.10,15.83,23.60,64.46,0.00,299.88,1027.00,1.58,6.90,WSW,14.18
2019-07-05,7.30,15.87,23.20,59.62,0.00,293.79,1025.00,1.52,6.70,ENE,21.56
2019-07-06,7.50,16.34,23.10,60.79,0.00,295.50,1074.00,1.53,6.80,ESE,21.45
2019-07-07,12.40,17.78,23.40,73.92,1.40,235.79,1238.00,1.35,8.40,ESE,17.38
2019-07-08,11.60,15.50,22.80,84.88,1.80,146.96,1266.00,0.99,9.00,WSW,12.90
2019-07-09,11.30,14.82,21.00,88.58,4.00,142.46,1165.00,0.98,8.40,WSW,10.26
2019-07-10,10.50,15.56,21.50,84.04,0.20,240.92,1187.00,1.42,8.30,WSW,10.68
2019-07-11,9.50,15.80,23.10,80.08,1.40,275.08,1183.00,1.58,7.90,WSW,11.51
2019-07-12,10.70,14.46,20.30,91.83,45.00,144.08,1267.00,0.88,8.50,WSW,8.96
2019-07-13,11.70,15.44,20.40,90.75,0.40,187.58,1148.00,1.17,8.10,,0.00
2019-07-14,8.90,15.67,22.50,84.71,0.20,264.38,1220.00,1.49,7.80,WSW,8.05
2019-07-15,9.30,15.81,21.80,82.67,1.00,254.58,1280.00,1.47,8.40,SE,15.44
2019-07-16,12.30,15.54,20.50,78.83,1.20,115.00,1102.00,0.88,8.90,,0.00
2019-07-17,13.60,16.98,22.40,75.88,0.00,227.12,1187.00,1.50,8.60,SE,23.48
2019-07-18,12.10,15.77,21.30,81.04,1.00,134.83,1167.00,0.87,7.10,ENE,13.25
2019-07-19,8.00,15.64,22.50,73.25,0.00,269.38,1027.00,1.64,7.70,WSW,11.92
2019-07-20,10.60,16.10,22.80,76.33,0.00,174.83,1215.00,1.05,7.20,WSW,11.04
2019-07-21,11.40,15.88,22.70,80.21,0.00,143.25,1208.00,0.97,7.90,WSW,6.86
2019-07-22,11.70,15.42,22.70,83.75,11.60,191.29,1181.00,1.21,8.10,WSW,8.96
2019-07-23,9.80,15.68,23.20,83.42,13.00,266.67,1160.00,1.58,8.30,ESE,16.74
2019-07-24,8.50,15.02,22.20,84.25,0.40,247.33,909.00,1.43,6.40,WSW,10.11
2019-07-25,9.70,15.09,23.30,84.00,2.40,206.83,1179.00,1.38,8.40,SSE,19.70
2019-07-26,9.20,15.49,22.10,72.75,9.00,245.00,1151.00,1.43,8.00,SE,19.94
2019-07-27,11.80,16.65,22.70,65.83,0.00,267.17,1118.00,1.58,8.10,ENE,17.72
2019-07-28,13.30,16.72,22.40,73.12,3.00,249.79,1187.00,1.51,8.00,ESE,16.48
2019-07-29,11.50,16.07,22.40,69.17,1.00,248.29,1118.00,1.53,7.90,NE,16.42
2019-07-30,8.50,15.94,22.20,70.08,0.00,285.00,1097.00,1.69,8.20,ENE,18.77
2019-07-31,9.20,16.50,22.70,71.50,0.00,242.71,1216.00,1.52,8.40,SE,18.63
2019-08-01,8.10,16.12,23.30,76.79,0.00,284.96,998.00,1.75,7.80,SSE,14.08
2019-08-02,10.90,16.62,23.10,84.50,1.00,200.75,1032.00,1.32,7.80,SE,12.86
2019-08-03,12.50,15.90,22.60,87.67,37.00,200.54,1278.00,1.33,8.50,SE,12.05
2019-08-04,10.80,15.41,22.50,89.33,11.80,234.54,1262.00,1.43,8.40,SE,11.68
2019-08-05,8.90,15.05,22.20,85.38,0.00,233.62,1194.00,1.44,8.10,WSW,12.34
2019-08-06,11.80,16.02,22.80,84.29,0.80,220.12,1239.00,1.37,8.80,ESE,14.90
2019-08-07,10.50,16.91,22.52,72.57,0.00,58.50,647.00,0.22,2.70,ESE,14.97
2019-08-08,15.68,19.50,22.55,56.45,0.00,,,,,SE,15.08
2019-08-09,11.70,16.75,21.38,74.68,0.00,961.67,990.00,6.75,6.90,WSW,8.85
2019-08-10,17.15,18.74,20.32,61.01,0.00,973.46,983.00,6.54,6.90,ESE,13.80
2019-08-11,10.68,15.70,20.27,75.39,0.00,311.54,972.00,1.96,6.70,ESE,13.94
2019-08-12,11.42,15.90,19.65,78.66,0.00,243.25,1069.00,1.36,7.20,SSE,15.09
2019-08-13,13.12,16.71,19.75,71.31,0.00,298.67,1027.00,1.58,6.90,ESE,14.21
2019-08-14,10.25,15.98,21.42,74.02,0.00,293.75,1025.00,1.52,6.70,WSW,18.57
2019-08-15,12.60,17.62,21.15,80.29,3.00,624.00,1081.00,4.07,7.40,WSW,11.94
2019-08-16,9.80,15.50,21.70,86.92,2.00,248.75,1257.00,1.47,8.30,WSW,13.09
2019-08-17,11.60,15.48,21.50,87.71,5.40,136.21,1155.00,0.87,10.60,,0.00
2019-08-18,12.60,14.68,19.00,92.58,5.40,90.96,622.00,0.63,4.30,WSW,7.59
2019-08-19,12.10,14.51,21.30,93.67,8.80,120.12,1222.00,0.84,9.20,ESE,12.88
2019-08-20,9.10,14.30,21.60,89.12,12.80,189.88,1283.00,1.27,8.70,WSW,11.27
2019-08-21,10.30,15.05,21.60,88.79,4.40,173.33,1274.00,1.12,8.60,,0.00
2019-08-22,12.10,15.34,21.40,88.42,1.60,232.62,1281.00,1.49,9.20,WSW,8.94
2019-08-23,11.30,15.69,22.50,87.29,0.40,255.29,1194.00,1.55,8.60,WSW,11.47
2019-08-24,8.90,15.61,23.00,82.33,9.20,265.00,1192.00,1.66,8.40,ESE,18.92
2019-08-25,8.30,15.15,22.80,79.88,30.00,245.00,1185.00,1.58,8.20,WSW,13.29
2019-08-26,9.40,15.08,22.60,87.21,3.00,251.62,1280.00,1.52,8.30,WSW,12.48
2019-08-27,6.90,14.92,22.70,81.92,0.60,239.96,1153.00,1.52,7.60,,0.00
2019-08-28,9.40,15.58,22.10,83.04,0.60,210.04,1202.00,1.34,8.40,WSW,8.04
2019-08-29,9.20,15.45,23.00,68.21,0.20,249.75,1041.00,1.59,7.90,E,9.65
2019-08-30,10.90,16.52,23.30,66.58,0.00,273.79,1083.00,1.63,8.40,NE,15.28
2019-08-31,8.80,14.69,23.30,83.79,13.20,181.29,1259.00,1.22,8.60,ESE,13.68
2019-09-01,12.30,15.07,21.90,90.46,18.80,121.29,1121.00,0.91,8.40,WSW,7.08
2019-09-02,11.10,18.18,22.30,76.68,0.40,563.39,1250.00,3.02,8.20,,0.00
2019-09-03,10.90,14.78,21.50,87.75,24.40,162.21,1223.00,1.18,8.80,WSW,11.71
2019-09-04,8.10,14.84,22.60,82.08,0.20,198.58,1183.00,1.27,8.30,,0.00
2019-09-05,8.90,15.64,23.20,79.17,0.60,223.62,1241.00,1.50,9.00,WSW,12.69
2019-09-06,11.00,16.08,22.70,75.79,0.20,191.38,1239.00,1.32,8.10,E,12.24
2019-09-07,12.90,16.27,21.90,76.12,0.00,151.17,1241.00,1.20,9.30,ENE,18.64
2019-09-08,10.20,14.87,21.60,87.46,3.00,129.96,1132.00,0.89,7.90,WSW,9.05
2019-09-09,10.40,15.30,23.10,87.08,2.40,213.08,1063.00,1.50,8.50,WSW,11.08
2019-09-10,9.60,15.67,22.50,86.83,1.00,218.50,1287.00,1.56,9.20,ESE,11.04
2019-09-11,12.10,16.33,22.90,86.38,1.60,180.21,1271.00,1.40,9.50,WSW,7.86
2019-09-12,9.30,15.94,22.60,81.58,0.20,225.92,1143.00,1.46,8.30,,0.00
2019-09-13,11.00,15.19,22.60,88.17,45.40,161.96,1141.00,1.27,9.00,WSW,10.26
2019-09-14,10.20,15.71,21.50,87.50,0.20,204.38,1211.00,1.53,8.80,ESE,16.42
2019-09-15,11.20,15.56,22.40,84.71,0.40,135.92,1215.00,0.98,7.90,,0.00
2019-09-16,12.10,15.40,21.70,85.58,5.20,166.38,1190.00,1.27,9.00,WSW,8.86
2019-09-17,12.20,14.63,19.90,90.75,5.20,88.62,809.00,0.68,7.30,WSW,6.41
2019-09-18,10.90,15.16,22.50,88.58,26.40,193.62,1174.00,1.42,8.90,WSW,9.03
2019-09-19,9.70,14.98,22.10,83.38,0.20,243.08,1072.00,1.58,8.20,WSW,9.65
2019-09-20,7.70,14.57,21.40,82.88,0.20,168.46,1253.00,1.12,8.60,,0.00
2019-09-21,10.40,14.81,20.20,88.92,0.00,163.46,1271.00,1.27,9.10,,0.00
2019-09-22,11.60,14.83,19.70,92.62,31.60,85.67,763.00,0.65,6.50,WSW,2.40
2019-09-23,11.90,14.88,21.70,91.25,18.40,147.29,1280.00,1.30,9.80,WSW,6.07
2019-09-24,11.60,15.30,20.70,92.50,0.00,140.21,1285.00,1.03,9.40,WSW,8.85
2019-09-25,12.40,15.02,19.70,94.04,12.80,92.29,1278.00,0.66,9.40,WSW,7.42
2019-09-26,10.80,14.97,21.60,92.33,20.00,120.62,1085.00,1.10,8.40,WSW,13.50
2019-09-27,10.90,14.96,21.10,91.33,6.00,128.25,998.00,0.98,8.10,WSW,6.42
2019-09-28,13.10,14.22,17.30,96.67,16.40,63.08,923.00,0.49,5.70,WSW,11.90
2019-09-29,12.10,15.13,22.20,92.42,14.80,127.12,830.00,0.92,7.00,WSW,5.75
2019-09-30,11.40,15.70,22.20,87.62,0.00,190.92,1171.00,1.42,8.20,WSW,12.49
2019-10-01,10.60,13.84,20.70,91.46,24.60,124.92,1176.00,0.95,8.40,WSW,9.90
2019-10-02,9.80,14.03,19.70,92.46,0.60,134.25,1253.00,1.01,9.30,WSW,7.02
2019-10-03,11.30,14.90,20.70,90.42,48.80,140.79,1208.00,1.15,8.60,WSW,6.14
2019-10-04,11.60,14.99,21.10,90.92,1.80,168.21,1281.00,1.29,8.50,WSW,9.49
2019-10-05,10.70,14.50,21.30,91.88,24.60,113.25,1236.00,0.99,8.30,WSW,12.18
2019-10-06,9.10,14.95,20.50,88.67,1.60,199.04,1202.00,1.41,8.20,WSW,13.20
2019-10-07,12.20,16.83,20.80,85.82,82.20,426.78,1408.00,3.59,9.20,,0.00
2019-10-08,10.80,14.87,21.40,92.62,16.80,121.25,1215.00,1.07,8.70,WSW,6.24
2019-10-09,10.40,15.12,21.30,89.58,3.00,173.50,1144.00,1.35,8.40,WSW,9.00
2019-10-10,10.10,15.51,22.30,87.75,3.80,219.71,1202.00,1.35,8.70,WSW,11.50
2019-10-11,10.30,15.79,23.10,80.88,0.20,193.42,1118.00,1.37,8.80,NE,17.30
2019-10-12,13.70,16.67,21.50,74.83,0.20,179.42,1206.00,1.29,8.50,NE,22.73
2019-10-13,12.40,15.80,20.90,74.83,0.00,147.38,1085.00,1.15,8.60,NE,23.08
2019-10-14,13.50,15.33,18.30,82.25,0.40,97.12,923.00,0.72,6.00,ENE,25.04
2019-10-15,13.40,14.59,17.60,92.04,48.40,59.04,580.00,0.40,6.40,ESE,25.75
2019-10-16,11.40,13.46,15.10,97.00,22.60,36.58,218.00,0.25,2.20,ESE,8.05
2019-10-17,10.00,14.92,20.10,90.54,0.40,164.75,1220.00,1.23,8.20,WSW,8.32
2019-10-18,11.10,15.22,21.90,90.62,8.40,147.38,1267.00,1.20,8.00,WSW,11.44
2019-10-19,10.10,14.98,21.90,89.21,2.80,162.96,1083.00,1.24,7.40,WSW,11.89
2019-10-20,9.90,14.85,21.70,88.75,0.40,183.08,1114.00,1.25,7.60,WSW,11.68
2019-10-21,10.60,14.99,20.40,89.50,0.20,192.08,1099.00,1.10,7.30,,0.00
2019-10-22,10.10,14.91,20.20,86.79,3.00,130.88,995.00,0.82,5.20,ESE,9.28
2019-10-23,10.50,14.54,22.00,90.92,11.00,102.38,786.00,0.78,6.80,ESE,14.88
2019-10-24,11.90,14.53,19.50,91.04,0.00,142.96,1086.00,0.82,7.60,,0.00
2019-10-25,10.70,14.64,19.10,92.42,22.00,98.46,923.00,0.75,6.40,,0.00
2019-10-26,11.10,14.59,19.60,92.71,2.20,119.54,1034.00,0.89,8.30,,0.00
2019-10-27,10.10,14.30,21.70,90.54,27.20,126.25,1264.00,0.98,8.20,,0.00
2019-10-28,11.10,14.55,22.10,90.58,8.20,138.46,1176.00,1.08,7.80,,0.00
2019-10-29,11.20,14.88,21.30,91.92,24.60,127.92,1225.00,1.00,7.50,SE,14.80
2019-10-30,10.70,14.93,20.90,91.12,5.40,152.46,1315.00,1.20,7.70,,0.00
2019-10-31,10.20,15.39,21.30,87.54,0.60,174.62,1090.00,1.13,7.00,,0.00
