Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-03-12,15.20,19.13,23.70,79.26,0.00,180.13,1127.00,1.58,9.70,SSW,8.85
2017-03-13,16.80,19.35,24.30,80.92,2.00,153.96,1317.00,1.66,12.10,SSW,7.00
2017-03-14,16.00,19.95,24.10,69.88,0.60,145.29,724.00,1.46,7.10,ESE,22.00
2017-03-15,15.40,20.47,26.00,65.00,0.00,216.46,1107.00,2.07,11.60,E,25.10
2017-03-16,17.20,20.18,25.20,61.46,0.00,245.29,1257.00,2.23,12.30,E,26.28
2017-03-17,12.70,19.27,26.30,63.54,0.00,236.00,1199.00,2.12,10.70,ENE,16.76
2017-03-18,14.40,19.80,26.70,59.75,0.00,227.17,1041.00,2.10,10.90,ESE,24.13
2017-03-19,16.30,20.68,27.40,48.96,0.00,290.46,976.00,2.43,10.50,E,27.32
2017-03-20,11.40,18.82,25.70,58.62,0.00,262.75,1042.00,2.13,9.90,SW,14.77
2017-03-21,13.40,18.24,24.80,76.79,1.40,264.54,1144.00,2.05,10.10,SW,15.03
2017-03-22,12.80,17.98,23.00,72.67,0.00,253.04,1090.00,2.17,10.20,SW,10.00
2017-03-23,12.30,18.19,24.90,65.04,0.00,272.21,1056.00,2.22,9.90,SW,13.36
2017-03-24,12.30,17.80,23.60,72.08,0.00,265.62,1027.00,2.16,9.60,SW,16.12
2017-03-25,12.80,17.73,23.30,75.54,0.00,265.38,1023.00,2.07,9.20,SSW,9.67
2017-03-26,11.60,18.09,23.90,73.33,0.00,260.58,1055.00,2.05,9.60,ENE,11.55
2017-03-27,13.70,18.72,24.20,79.08,0.00,246.75,1062.00,1.97,9.80,SW,11.28
2017-03-28,15.80,18.55,22.30,83.58,0.00,147.96,1065.00,1.25,8.90,SSE,6.08
2017-03-29,14.60,18.90,24.10,80.58,0.40,218.29,1111.00,1.85,9.60,SSW,15.72
2017-03-30,13.80,17.35,20.60,84.54,0.00,111.46,752.00,1.11,6.80,SW,10.98
2017-03-31,13.50,18.47,24.10,82.58,0.00,254.17,1035.00,2.24,10.20,ENE,15.14
2017-04-01,13.80,18.99,24.40,79.92,0.00,206.50,988.00,1.80,9.40,SW,11.49
2017-04-02,12.10,18.55,25.60,69.54,0.00,284.50,1013.00,2.40,10.20,SW,14.37
2017-04-03,12.00,18.45,25.00,71.42,0.00,266.29,1079.00,2.24,10.90,SW,11.09
2017-04-04,14.60,20.14,25.60,74.92,0.00,229.79,1063.00,1.95,10.00,SW,11.48
2017-04-05,17.50,20.85,25.60,79.25,0.00,246.46,1018.00,2.15,10.00,SSW,7.83
2017-04-06,15.40,22.20,29.20,60.00,0.00,285.75,967.00,2.56,11.00,SW,9.95
2017-04-07,17.60,22.60,28.20,53.46,0.00,291.29,962.00,2.64,11.00,E,31.79
2017-04-08,14.30,20.78,27.50,63.21,0.00,265.46,954.00,2.40,10.50,ENE,12.90
2017-04-09,13.20,19.22,24.70,66.58,0.00,274.04,944.00,2.28,9.80,ENE,11.94
2017-04-10,13.00,18.77,24.60,72.00,0.00,243.08,1021.00,2.03,9.50,SSW,9.12
2017-04-11,13.10,18.59,24.90,68.50,0.00,195.67,1107.00,1.71,9.80,E,17.68
2017-04-12,15.40,20.46,25.10,58.58,0.00,224.21,1083.00,1.81,9.00,ESE,19.57
2017-04-13,14.20,19.55,25.60,68.83,17.20,258.29,1037.00,2.16,9.90,E,20.62
2017-04-14,13.40,19.65,26.60,69.04,0.20,266.17,1123.00,2.17,10.20,SW,12.63
2017-04-15,14.50,20.20,25.30,64.96,0.00,280.62,1125.00,2.15,9.50,SW,17.06
2017-04-16,13.40,19.09,25.50,72.12,16.40,262.08,1039.00,2.18,10.20,SW,14.11
2017-04-17,13.90,18.71,23.70,77.50,0.20,236.62,1162.00,2.17,11.30,SW,13.29
2017-04-18,14.70,17.12,23.50,81.62,5.00,128.58,984.00,1.08,9.20,SW,11.42
2017-04-19,12.80,18.49,25.50,74.75,0.20,290.71,1025.00,2.51,10.70,SW,10.65
2017-04-20,13.80,17.73,23.40,79.21,1.20,207.00,1076.00,1.74,9.60,SW,12.53
2017-04-21,12.20,18.27,23.70,72.38,0.00,295.46,1062.00,2.55,10.70,SW,11.43
2017-04-22,14.00,18.75,23.90,76.88,0.00,263.62,1042.00,2.30,10.50,SW,12.21
2017-04-23,15.20,19.55,24.90,79.92,4.00,186.00,1078.00,1.68,9.70,SW,9.93
2017-04-24,15.50,19.08,24.70,81.58,4.20,172.92,1069.00,1.68,10.20,SW,10.32
2017-04-25,15.50,19.60,24.80,78.75,1.80,240.33,1071.00,2.05,10.40,SSW,12.85
2017-04-26,14.80,19.20,24.10,78.38,0.00,181.46,1030.00,1.85,11.00,SW,13.60
2017-04-27,17.20,20.35,24.50,80.96,0.00,236.21,1032.00,2.25,10.90,SW,18.16
2017-04-28,16.20,20.55,26.20,78.04,0.00,246.46,1004.00,2.29,10.80,SSW,9.44
2017-04-29,16.20,20.53,25.50,79.12,1.80,224.67,1195.00,2.18,11.60,SW,9.43
2017-04-30,16.60,20.49,25.70,83.42,8.80,242.08,1109.00,2.40,11.30,WSW,21.18
2017-05-01,15.90,19.78,24.60,82.25,1.00,237.83,1025.00,2.31,11.10,ENE,14.50
2017-05-02,15.80,20.17,26.20,78.75,20.40,279.04,1071.00,2.43,10.80,S,6.80
2017-05-03,14.80,19.08,25.70,83.12,10.20,226.88,970.00,2.00,9.80,SW,11.09
2017-05-04,16.30,19.58,24.60,85.08,28.40,224.42,1116.00,2.05,10.90,SW,9.93
2017-05-05,15.20,20.43,26.70,69.88,0.60,245.04,1190.00,2.38,11.50,SW,15.30
2017-05-06,15.80,18.57,26.10,81.79,4.80,159.29,1222.00,1.55,11.60,SW,9.86
2017-05-07,15.50,19.68,25.20,83.04,14.80,239.88,1027.00,2.20,10.20,W,15.28
2017-05-08,15.40,20.13,25.20,81.21,4.00,250.42,1078.00,2.15,10.20,SSW,9.13
2017-05-09,15.40,19.92,25.80,80.08,0.20,229.21,1097.00,1.92,10.50,SSW,6.74
2017-05-10,17.70,20.88,25.20,80.88,0.00,209.92,1016.00,1.95,9.70,WSW,13.31
2017-05-11,17.30,19.50,22.40,88.29,21.40,82.79,540.00,0.89,5.90,S,9.22
2017-05-12,17.30,19.95,22.90,86.67,0.60,148.25,1106.00,1.57,10.10,SSW,9.25
2017-05-13,16.80,19.16,23.90,87.00,10.40,132.88,824.00,1.18,7.10,SSW,9.13
2017-05-14,16.50,19.15,24.70,87.04,19.40,149.71,1222.00,1.77,12.40,SW,12.43
2017-05-15,16.20,19.87,24.90,84.38,4.80,171.88,1299.00,1.76,12.60,SSW,8.85
2017-05-16,18.20,21.14,24.90,83.29,1.00,225.38,1187.00,2.18,11.80,SSW,8.05
2017-05-17,18.30,20.43,23.90,83.83,2.60,142.83,1183.00,1.42,12.10,SSW,7.75
2017-05-18,17.50,21.43,26.30,81.29,0.00,237.88,1158.00,2.22,11.30,ENE,14.10
2017-05-19,17.90,20.77,24.20,84.12,0.80,205.12,1211.00,1.84,11.00,ENE,14.50
2017-05-20,18.90,20.82,24.30,84.46,0.20,181.33,1190.00,1.80,11.40,WNW,17.70
2017-05-21,17.70,21.04,25.20,83.42,33.80,231.29,1090.00,2.02,10.70,ENE,14.50
2017-05-22,15.80,20.57,25.40,82.46,1.60,243.04,1262.00,2.46,13.20,ENE,12.62
2017-05-23,16.30,20.92,25.10,81.25,0.00,199.33,942.00,2.01,10.50,ENE,11.99
2017-05-24,18.60,20.74,24.00,83.50,0.00,172.46,1041.00,1.71,11.10,ENE,15.12
2017-05-25,16.40,20.16,24.80,83.67,0.00,201.00,1201.00,1.98,12.10,SW,10.04
2017-05-26,16.40,20.17,25.40,83.67,37.20,172.33,1134.00,1.92,11.20,SW,11.88
2017-05-27,16.80,19.69,25.40,83.29,8.60,159.92,1292.00,1.79,13.00,SW,8.43
2017-05-28,16.90,19.48,24.90,82.88,6.00,164.58,1246.00,1.83,13.30,SW,14.86
2017-05-29,14.40,18.47,22.90,83.12,5.40,190.88,1350.00,1.99,13.80,SSW,8.27
2017-05-30,16.60,19.71,23.80,82.62,12.20,207.88,1086.00,1.98,11.40,SW,9.44
2017-05-31,15.20,19.89,24.60,83.17,2.40,272.25,1046.00,2.58,11.80,SW,10.50
2017-06-01,17.10,19.52,24.20,87.67,28.60,174.54,1194.00,1.87,12.30,ENE,14.18
2017-06-02,16.60,19.68,24.60,86.96,6.20,167.12,1324.00,1.87,13.60,SW,11.11
2017-06-03,16.70,19.84,24.40,85.42,1.20,187.58,1190.00,2.03,12.30,SW,11.02
2017-06-04,17.70,20.16,24.70,85.62,0.60,199.46,1197.00,2.22,13.00,SW,9.43
2017-06-05,17.10,19.55,25.70,86.96,4.80,152.62,1209.00,1.69,12.60,SW,9.04
2017-06-06,15.90,19.85,25.20,82.25,0.00,214.83,1204.00,2.10,12.20,SW,11.10
2017-06-07,16.10,19.32,26.20,85.29,40.00,233.46,1188.00,2.30,12.30,SW,16.38
2017-06-08,16.90,19.34,25.20,87.38,20.00,170.83,1271.00,1.85,13.00,S,14.80
2017-06-09,16.70,18.33,22.60,90.62,14.60,81.42,1192.00,0.99,12.20,SSW,9.47
2017-06-10,15.30,18.22,21.80,89.21,8.20,84.25,425.00,0.87,5.20,SSW,8.85
2017-06-11,16.40,18.40,20.60,92.25,12.20,98.25,643.00,1.14,7.30,E,6.89
2017-06-12,16.50,19.05,24.60,88.92,20.60,164.00,1364.00,1.85,14.10,S,6.40
2017-06-13,15.80,18.74,23.80,89.21,3.80,135.88,1296.00,1.41,12.70,SW,9.33
2017-06-14,16.30,18.61,24.10,86.67,12.20,136.25,1227.00,1.62,13.10,SW,12.09
2017-06-15,15.00,18.99,23.60,84.54,2.80,128.21,819.00,1.48,12.70,WNW,11.53
2017-06-16,16.40,18.20,23.70,90.83,22.20,134.75,1301.00,1.35,11.60,SW,7.06
2017-06-17,16.70,18.75,22.70,90.21,9.20,145.08,1005.00,1.66,10.60,SW,8.55
2017-06-18,16.70,18.45,22.60,91.67,30.60,122.42,969.00,1.32,9.40,SW,9.34
2017-06-19,15.80,18.27,21.70,91.08,1.20,86.29,573.00,1.01,7.20,SSW,7.69
2017-06-20,17.10,19.02,23.20,88.79,3.20,116.96,1283.00,1.46,13.10,NE,11.28
2017-06-21,15.80,18.66,23.20,89.71,11.40,157.54,1464.00,1.88,14.80,SW,5.96
2017-06-22,16.30,18.22,21.70,90.90,0.80,123.70,580.00,0.97,6.40,SW,6.93
2017-07-07,19.10,24.11,27.00,61.29,0.00,750.11,1227.00,9.01,12.70,ENE,13.09
2017-07-08,16.90,20.36,26.60,78.58,0.00,240.79,1336.00,2.44,13.30,SSW,8.03
2017-07-09,15.90,21.05,28.20,74.17,0.00,311.12,1174.00,2.78,11.50,SSW,8.02
2017-07-10,14.40,19.83,25.50,75.25,25.00,291.12,1338.00,2.61,12.80,ENE,14.50
2017-07-11,12.90,20.37,27.80,70.17,0.00,307.92,970.00,2.27,9.40,SW,13.36
2017-07-12,16.10,22.01,27.70,66.50,0.00,303.54,1201.00,2.62,11.60,E,26.06
2017-07-13,17.00,20.36,24.20,72.83,4.20,124.29,1169.00,1.30,10.70,ESE,19.77
2017-07-14,15.50,18.12,24.20,87.54,19.20,127.38,1009.00,1.30,11.10,SW,10.88
2017-07-15,15.20,19.33,26.20,81.88,0.60,238.12,1296.00,2.44,12.80,SSW,10.00
2017-07-16,13.80,19.64,24.50,77.79,0.00,272.38,1160.00,2.58,12.40,SW,9.66
2017-07-17,15.40,20.42,25.80,79.96,0.20,253.00,1346.00,2.41,12.50,SSW,6.67
2017-07-18,16.80,21.42,27.60,72.25,0.00,225.88,1245.00,2.26,12.70,ENE,14.50
2017-07-19,16.00,21.94,28.00,64.50,0.00,243.88,1169.00,2.34,13.00,ENE,23.05
2017-07-20,15.60,21.72,27.60,63.29,0.00,245.12,1171.00,2.41,12.30,ESE,31.49
2017-07-21,19.10,22.13,26.60,62.58,0.20,185.29,1392.00,1.82,12.90,ESE,26.75
2017-07-22,17.30,22.26,27.30,60.75,0.20,278.04,1072.00,2.55,11.20,ESE,19.30
2017-07-23,14.80,20.04,25.90,76.75,4.20,266.50,1093.00,2.50,11.10,ENE,14.50
2017-07-24,16.20,21.97,28.00,70.46,0.00,285.08,1179.00,2.74,12.60,E,24.95
2017-07-25,15.90,22.47,28.30,65.33,0.40,275.62,1118.00,2.65,11.80,ESE,24.93
2017-07-26,19.20,22.55,26.70,61.08,0.00,204.25,1199.00,2.10,12.90,ESE,29.16
2017-07-27,17.50,22.86,27.80,56.00,0.00,276.00,1194.00,2.52,12.00,ESE,24.01
2017-07-28,16.10,20.80,26.10,72.88,0.00,245.29,1130.00,2.34,12.20,SW,10.96
2017-07-29,16.20,19.46,26.10,79.50,3.80,193.67,1194.00,1.85,12.10,SW,11.66
2017-07-30,15.20,19.36,25.20,83.17,7.40,200.83,1174.00,2.05,12.70,SSW,9.91
2017-07-31,15.20,19.22,24.30,83.79,4.80,219.62,1369.00,2.14,13.50,ENE,13.43
2017-08-01,14.40,18.92,24.40,82.79,11.20,244.50,1088.00,2.35,11.90,SW,11.07
2017-08-02,16.30,19.84,24.70,81.71,0.00,230.29,1121.00,2.34,12.40,ENE,15.70
2017-08-03,15.90,22.22,27.90,65.44,0.00,448.22,1062.00,4.49,12.30,E,22.52
2017-08-04,14.70,21.79,28.30,67.54,0.00,286.62,1090.00,2.64,12.30,ENE,16.10
2017-08-05,17.00,23.08,28.90,61.54,0.00,249.04,1104.00,2.47,12.10,E,27.59
2017-08-06,18.20,22.08,26.30,65.46,0.00,176.42,705.00,1.68,6.70,ESE,22.24
2017-08-07,16.20,19.63,24.60,78.96,2.20,212.83,1065.00,1.99,10.80,ENE,14.18
2017-08-08,15.90,18.71,23.30,85.83,25.20,177.08,1215.00,1.87,12.00,ENE,13.15
2017-08-09,15.90,18.75,25.10,85.58,8.60,213.62,1434.00,2.35,14.00,SW,13.26
2017-08-10,16.20,19.79,25.60,81.12,8.40,158.25,703.00,1.60,8.10,ENE,11.28
2017-08-11,14.60,19.63,24.20,79.96,4.20,260.42,1158.00,2.45,12.60,ENE,16.10
2017-08-12,14.80,20.68,26.80,71.58,0.00,276.42,1290.00,2.52,12.60,SW,10.88
2017-08-13,16.70,21.10,26.30,70.50,0.00,257.62,1062.00,2.44,11.60,ENE,14.10
2017-08-14,17.40,19.90,23.60,75.29,0.00,112.21,921.00,1.13,7.10,ENE,14.50
2017-08-15,16.20,20.63,26.90,74.38,0.00,281.92,1065.00,2.71,12.00,SW,10.21
2017-08-16,15.10,20.85,28.30,74.33,0.00,300.42,1044.00,2.76,11.80,SW,9.88
2017-08-17,16.30,20.15,27.30,77.38,6.20,245.12,1376.00,2.37,13.50,SW,13.81
2017-08-18,14.50,20.62,26.80,66.38,0.00,296.96,974.00,2.66,11.20,SW,10.48
2017-08-19,13.20,20.37,26.30,66.46,0.00,279.21,1165.00,2.49,12.20,ENE,14.82
2017-08-20,15.90,20.38,25.50,75.58,0.00,233.83,1150.00,2.28,11.90,E,12.90
2017-08-21,16.50,19.62,26.60,81.58,8.60,214.92,1053.00,2.10,12.10,SW,10.47
2017-08-22,15.10,18.70,24.20,81.62,4.40,246.17,1322.00,2.40,14.80,SW,14.33
2017-08-23,14.40,19.03,24.40,79.42,0.00,189.96,1195.00,1.98,12.50,SW,10.36
2017-08-24,17.20,19.92,23.60,82.25,0.00,209.04,1100.00,2.01,11.40,SSW,9.20
2017-08-25,15.60,19.24,24.40,83.54,2.20,194.50,1354.00,2.04,13.10,SSW,8.69
2017-08-26,15.80,18.55,23.40,87.04,6.60,145.88,1366.00,1.70,14.30,SSW,9.20
2017-08-27,14.50,19.16,24.60,80.92,0.20,246.42,1208.00,2.40,12.20,SW,13.15
2017-08-28,14.20,19.10,25.30,77.71,0.00,272.17,1056.00,2.41,11.00,SW,15.64
2017-08-29,14.90,19.25,25.10,78.46,0.00,253.62,1046.00,2.31,11.20,SSW,9.90
2017-08-30,15.80,19.47,25.20,82.46,8.60,209.75,1081.00,1.93,10.70,SSW,9.95
2017-08-31,16.70,19.31,26.30,84.38,16.20,200.42,1315.00,2.05,12.90,SW,10.56
2017-09-01,16.10,18.23,21.80,88.79,14.40,115.71,849.00,1.08,6.10,SW,10.83
2017-09-02,15.30,19.53,24.10,82.33,0.20,177.71,1004.00,1.72,10.30,SSW,8.45
2017-09-03,16.40,19.48,25.60,84.58,37.80,234.54,1354.00,2.31,12.10,ENE,13.54
2017-09-04,15.50,19.55,25.60,83.58,0.60,244.88,1056.00,2.23,11.00,SSW,9.68
2017-09-05,16.40,19.87,25.70,82.04,5.40,278.83,1185.00,2.53,11.70,SSW,8.26
2017-09-06,14.80,19.74,25.00,80.94,13.20,429.17,1157.00,4.25,12.00,SW,12.37
2017-09-07,15.50,19.78,25.90,82.58,35.60,259.00,1004.00,2.48,11.50,ENE,13.86
2017-09-08,15.70,19.51,25.10,84.83,17.20,276.17,1260.00,2.58,12.30,ENE,14.77
2017-09-09,15.30,18.70,25.30,86.33,24.60,204.83,1310.00,1.87,12.00,ENE,12.90
2017-09-10,15.20,19.24,24.60,83.38,0.00,231.42,1220.00,2.15,11.90,SSW,8.50
2017-09-11,15.80,18.71,24.30,86.79,8.40,222.54,1329.00,2.21,13.40,SSW,8.32
2017-09-12,16.10,19.39,24.40,84.50,2.20,200.50,1345.00,1.94,13.50,ESE,8.85
2017-09-13,16.00,19.39,24.80,87.17,24.20,177.75,1225.00,2.00,13.00,SSW,8.03
2017-09-14,16.20,18.84,24.90,87.62,16.40,171.67,1389.00,2.02,14.90,ENE,13.22
2017-09-15,16.30,19.47,24.70,86.00,0.00,151.75,921.00,1.49,9.60,SSW,10.50
2017-09-16,15.70,20.67,26.50,81.00,0.00,254.46,1053.00,2.39,11.60,ENE,11.94
2017-09-17,16.20,20.55,27.00,79.04,8.40,221.46,1183.00,2.27,12.90,SSW,9.88
2017-09-18,16.30,20.15,27.60,83.00,0.00,218.58,1065.00,2.25,12.20,SSW,8.04
2017-09-19,16.80,19.15,25.10,86.79,17.00,143.38,1204.00,1.48,10.90,ENE,14.10
2017-09-20,15.70,19.18,24.40,86.29,1.80,212.83,1257.00,2.21,12.80,SSW,9.95
2017-09-21,16.00,19.57,25.70,86.54,13.60,212.58,1274.00,2.14,11.70,SW,12.88
2017-09-22,16.20,19.52,24.30,84.92,7.80,217.50,1283.00,2.26,12.70,SSW,8.50
2017-09-23,16.70,19.14,25.10,87.29,6.60,154.04,1121.00,1.55,11.90,SW,11.50
2017-09-24,16.60,18.34,23.30,91.75,20.80,105.08,1176.00,1.11,11.70,W,6.40
2017-09-25,16.20,18.47,22.60,89.46,1.40,151.42,981.00,1.54,10.80,SSW,8.49
2017-09-26,15.70,17.84,21.60,89.54,0.60,114.92,1083.00,1.20,11.40,WNW,23.75
2017-09-27,15.80,18.34,22.70,89.96,44.20,115.75,1018.00,1.32,10.20,SSW,8.56
2017-09-28,15.90,18.73,25.20,87.88,0.40,167.25,1211.00,1.70,12.00,S,12.86
2017-09-29,16.60,19.28,23.10,88.75,2.80,145.62,984.00,1.38,8.80,SW,12.87
2017-09-30,16.90,18.66,22.10,92.12,16.00,94.21,468.00,1.00,5.60,S,4.37
2017-10-01,16.80,18.95,23.20,89.33,8.20,130.21,990.00,1.35,9.70,S,6.80
2017-10-02,16.40,18.45,23.20,89.42,4.40,125.42,1111.00,1.17,10.50,SW,8.83
2017-10-03,16.70,18.99,22.50,88.62,0.80,121.21,1202.00,1.28,12.00,ENE,11.60
2017-10-04,16.40,19.96,24.50,87.21,2.80,183.92,1304.00,1.85,12.70,WSW,18.66
2017-10-05,16.10,19.21,23.20,85.04,3.80,122.50,1072.00,1.21,9.90,S,12.48
2017-10-06,15.50,18.14,22.10,85.58,4.20,102.50,851.00,0.99,8.10,SW,11.28
2017-10-07,14.30,17.59,20.30,91.92,9.80,82.38,445.00,0.86,5.40,SSW,8.77
2017-10-08,16.20,19.78,24.80,85.75,0.60,280.67,1039.00,2.41,11.00,SSW,6.89
2017-10-09,17.60,19.66,25.30,87.79,7.80,164.92,1304.00,1.51,11.00,SW,16.10
