Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2014-01-25,9.10,13.60,18.50,73.83,0.00,257.57,881.00,1.39,7.60,NNW,12.25
2014-01-26,7.60,12.79,18.20,83.09,0.00,195.52,1030.00,1.06,7.40,E,5.38
2014-01-27,6.30,12.24,18.30,79.70,0.00,223.96,1039.00,0.98,6.20,E,5.56
2014-01-28,5.90,11.89,19.20,60.83,0.00,262.61,877.00,1.16,6.60,NW,4.02
2014-01-29,6.40,12.93,19.40,66.04,0.00,249.43,874.00,1.17,6.80,NNW,5.15
2014-01-30,5.80,12.41,19.70,67.87,0.00,265.48,923.00,1.13,6.60,NW,3.82
2014-01-31,4.80,11.13,17.90,73.36,0.00,263.41,884.00,1.15,6.50,NW,3.58
2014-02-01,5.70,11.37,18.10,73.30,0.00,261.70,877.00,1.17,6.80,NW,3.71
2014-02-02,6.90,11.70,15.30,84.70,0.00,154.00,1116.00,0.53,7.10,E,4.07
2014-02-03,6.30,12.07,18.40,73.13,0.00,236.09,970.00,0.99,6.70,E,6.27
2014-02-04,6.20,11.49,17.60,77.30,0.00,196.96,930.00,0.89,6.90,E,6.05
2014-02-05,6.10,12.92,19.30,68.35,0.00,262.26,891.00,1.11,6.90,NNW,4.39
2014-02-06,8.60,13.85,18.60,75.74,0.00,258.57,1016.00,1.35,8.00,NNW,9.08
2014-02-07,10.80,13.65,18.60,69.83,0.00,201.00,1074.00,0.89,8.60,NNW,10.34
2014-02-08,10.90,13.32,17.60,70.83,0.00,237.96,1204.00,1.20,8.80,NNW,12.58
2014-02-09,10.70,13.03,16.90,80.04,0.00,180.74,1236.00,0.91,10.30,NNW,10.55
2014-02-10,8.20,13.15,17.60,71.74,0.00,186.87,1151.00,0.85,9.00,NNW,6.07
2014-02-11,7.00,12.01,17.00,77.78,0.00,199.48,1169.00,0.71,7.90,E,6.06
2014-02-12,6.90,13.41,18.90,72.13,0.00,247.70,1058.00,1.01,7.00,E,5.63
2014-02-13,8.30,12.76,18.50,74.57,0.00,207.43,1215.00,0.79,7.70,NNW,4.49
2014-02-14,8.20,12.98,18.30,79.70,0.00,237.43,1032.00,0.93,6.70,E,6.18
2014-02-15,8.30,14.03,20.10,45.57,0.00,275.91,914.00,1.03,6.40,NNW,10.54
2014-02-16,9.90,14.50,19.10,52.00,0.00,274.78,905.00,1.14,6.70,NNW,9.66
2014-02-17,8.80,13.66,18.50,71.39,0.00,283.91,1002.00,1.36,8.00,NNW,9.70
2014-02-18,9.30,13.21,17.60,77.65,0.25,204.57,1230.00,0.77,10.10,NNW,8.12
2014-02-19,9.10,12.89,19.10,78.22,0.00,187.96,1273.00,0.87,9.10,E,5.37
2014-02-20,8.40,13.12,17.70,82.00,0.00,253.26,1183.00,0.86,7.00,E,5.93
2014-02-21,8.10,14.66,20.60,66.30,0.00,278.39,914.00,1.13,6.80,N,8.44
2014-02-22,10.10,14.27,19.40,70.91,0.00,257.65,1174.00,1.06,8.30,NNW,5.68
2014-02-23,9.60,14.14,19.90,79.09,0.00,269.43,1238.00,1.05,8.40,E,6.38
2014-02-24,8.00,14.27,20.90,69.43,0.00,281.26,997.00,1.14,6.80,NNW,4.42
2014-02-25,7.80,13.88,20.70,63.26,0.00,279.04,935.00,1.14,6.80,NNW,5.19
2014-02-26,7.10,12.90,17.70,74.78,0.00,267.26,997.00,1.03,6.50,E,5.31
2014-02-27,6.90,13.29,18.70,79.35,0.00,266.83,1067.00,0.90,6.10,E,6.54
2014-02-28,8.30,13.48,19.80,84.30,0.00,174.96,1209.00,0.50,6.60,E,5.15
2014-03-01,9.10,14.45,20.30,67.04,0.00,245.52,1125.00,0.80,6.80,NNW,7.45
2014-03-02,7.60,12.77,19.10,67.83,0.00,284.13,933.00,1.03,6.40,NNW,3.47
2014-03-03,7.60,13.27,18.40,72.30,0.00,282.26,930.00,1.09,6.60,E,5.95
2014-03-04,8.40,13.04,17.30,77.91,0.00,270.48,1185.00,1.06,7.40,E,6.42
2014-03-05,9.70,12.31,15.80,89.65,0.00,101.74,1202.00,0.37,7.30,E,4.29
2014-03-06,8.80,13.06,16.90,84.26,3.30,112.57,1181.00,0.21,6.50,E,4.86
2014-03-07,10.50,13.23,19.10,83.78,5.08,162.78,1364.00,0.95,11.90,NNW,4.84
2014-03-08,9.40,13.05,18.40,86.78,3.80,234.13,1215.00,1.28,9.40,E,5.08
2014-03-09,9.20,13.75,18.30,86.91,0.51,222.82,1232.00,1.09,9.90,E,4.47
2014-03-10,9.50,14.53,20.90,82.39,0.00,221.78,1313.00,1.24,10.40,E,6.28
2014-03-11,9.90,13.92,18.50,85.48,0.00,214.61,1299.00,1.00,10.20,E,4.43
2014-03-12,10.20,14.83,19.90,82.00,0.00,223.96,1109.00,1.12,9.30,NNW,5.91
2014-03-13,10.90,14.38,19.00,77.09,0.00,229.57,1285.00,1.37,12.20,NNW,12.74
2014-03-14,9.90,14.67,20.80,76.26,0.00,203.48,1241.00,1.09,11.60,NNW,6.48
2014-03-15,8.80,13.43,18.70,84.35,0.00,220.48,1259.00,1.13,10.40,E,5.19
2014-03-16,10.40,12.58,15.40,91.57,0.00,91.48,1146.00,0.26,6.70,ESE,1.67
2014-03-17,8.80,13.80,19.00,84.57,0.00,252.09,1232.00,1.27,10.30,E,5.42
2014-03-18,9.30,13.31,16.70,87.57,0.00,143.09,1201.00,0.50,6.90,E,4.49
2014-03-19,7.80,14.94,22.60,69.91,0.00,300.83,997.00,1.69,9.20,NNW,7.26
2014-03-20,6.80,14.59,21.60,55.87,0.00,316.65,1023.00,1.76,9.40,NW,11.43
2014-03-21,8.30,15.42,22.30,63.52,0.00,313.52,1002.00,1.67,9.50,N,8.22
2014-03-22,8.30,14.58,23.70,65.96,0.00,312.00,1020.00,1.67,9.40,NNW,3.95
2014-03-23,8.50,15.13,20.10,56.17,0.00,297.74,1000.00,1.60,8.90,NNW,5.69
2014-03-24,10.20,15.68,23.00,53.17,0.00,307.43,1002.00,1.61,9.10,NNW,4.51
2014-03-25,8.70,15.35,23.00,62.00,0.00,303.39,1016.00,1.64,9.30,NNW,8.50
2014-03-26,11.10,15.86,21.20,67.00,0.00,286.26,1011.00,1.70,9.70,NNW,8.47
2014-03-27,9.40,14.81,20.50,71.70,0.00,303.96,983.00,1.57,8.70,E,6.05
2014-03-28,7.60,14.68,20.90,59.74,0.00,302.30,991.00,1.50,8.70,E,5.54
2014-03-29,7.90,16.76,24.30,41.61,0.00,311.04,995.00,1.51,8.70,NNW,7.10
2014-03-30,12.20,15.95,20.70,61.70,0.00,312.52,998.00,1.66,9.10,N,9.82
2014-03-31,9.70,15.50,21.40,63.00,0.00,302.52,1009.00,1.32,8.10,NNW,6.73
2014-04-01,9.30,15.17,22.30,70.87,0.76,269.61,1013.00,1.32,8.00,E,8.20
2014-04-02,8.70,14.00,19.50,79.26,5.08,242.87,1167.00,1.00,7.40,E,5.71
2014-04-03,10.40,13.93,18.70,87.57,0.00,223.65,1297.00,1.30,10.90,E,5.37
2014-04-04,10.70,14.29,17.80,88.48,0.00,147.17,1250.00,0.68,9.90,E,4.81
2014-04-05,10.30,14.55,20.70,82.52,0.00,197.09,1218.00,1.03,9.80,E,5.63
2014-04-06,9.60,12.60,17.20,87.13,0.75,110.74,1049.00,0.28,6.50,NW,3.40
2014-04-07,9.30,12.80,16.70,93.52,0.25,83.09,1288.00,0.33,11.20,NNW,2.50
2014-04-08,10.10,15.05,22.10,81.96,1.01,194.87,1183.00,1.03,10.60,NNW,10.48
2014-04-09,11.70,14.82,19.70,38.70,0.00,314.91,997.00,2.25,11.30,NNW,14.81
2014-04-10,8.00,14.80,21.10,49.57,0.00,319.04,990.00,1.81,9.20,E,6.97
2014-04-11,7.60,14.80,21.60,67.17,0.00,324.04,1013.00,2.08,10.80,E,7.86
2014-04-12,9.40,14.69,21.70,69.22,0.00,309.35,1037.00,1.93,10.60,NNW,4.57
2014-04-13,8.30,14.05,20.00,67.09,0.00,310.17,1011.00,1.60,8.90,E,6.65
2014-04-14,8.70,12.70,17.90,88.09,0.25,188.13,1288.00,0.94,9.30,E,4.56
2014-04-15,8.80,14.39,20.90,74.48,0.00,213.87,1183.00,0.95,9.30,NNW,10.69
2014-04-16,11.70,15.42,20.60,78.09,0.00,229.30,1253.00,1.43,10.90,NNE,4.59
2014-04-17,10.20,13.51,17.80,85.00,0.00,134.09,1225.00,0.59,8.80,E,5.30
2014-04-18,9.60,15.19,21.10,66.26,0.00,313.35,1144.00,1.70,10.30,NNW,7.30
2014-04-19,11.60,14.66,19.50,67.22,0.25,285.83,1232.00,1.68,11.20,N,10.01
2014-04-20,11.60,15.29,19.30,66.65,0.00,287.09,1229.00,1.70,11.50,NNW,8.85
2014-04-21,10.30,16.03,21.30,66.39,0.00,277.22,1222.00,1.49,10.90,NNW,5.51
2014-04-22,10.60,14.68,19.20,81.91,3.04,147.13,1236.00,0.59,10.00,E,4.92
2014-04-23,10.20,14.49,18.90,83.96,0.00,152.61,1201.00,0.62,10.50,NNW,3.11
2014-04-24,10.40,13.83,19.00,85.43,67.31,144.74,1165.00,0.57,8.80,NNW,5.51
2014-04-25,11.10,15.13,19.10,81.22,0.00,214.83,1195.00,1.15,10.50,E,5.36
2014-04-26,9.80,14.88,20.10,78.30,0.00,267.13,1136.00,1.48,9.70,E,5.98
2014-04-27,12.50,14.21,16.90,91.26,0.00,98.87,918.00,0.26,5.80,E,3.72
2014-04-28,11.00,13.46,16.30,92.39,0.50,64.00,671.00,0.03,1.50,E,3.80
2014-04-29,12.20,14.90,19.30,90.26,0.00,182.09,1194.00,1.02,10.60,E,4.62
2014-04-30,11.70,15.05,21.30,84.39,58.43,225.87,1063.00,1.38,9.60,NNW,5.23
2014-05-01,11.70,14.05,18.70,90.74,27.17,121.00,1032.00,0.47,7.40,E,3.52
2014-05-02,12.30,13.78,17.00,93.91,16.26,83.74,1250.00,0.45,11.30,NW,1.93
2014-05-03,12.00,15.02,18.60,84.65,0.76,195.39,1199.00,1.32,9.50,N,4.82
2014-05-04,11.80,15.23,18.60,79.70,0.00,142.39,1324.00,0.88,14.50,NNW,7.15
2014-05-05,11.40,15.38,19.60,86.39,0.00,215.04,1287.00,1.71,13.80,E,4.47
2014-05-06,10.50,14.73,20.30,87.96,11.44,235.83,1165.00,1.66,11.10,NNW,3.22
2014-05-07,11.70,14.83,18.60,91.00,0.25,161.39,1280.00,0.83,10.60,NNE,2.59
2014-05-08,13.10,14.50,16.90,94.87,23.87,82.04,635.00,0.18,5.20,SSE,2.90
2014-05-09,12.30,14.88,18.40,94.17,0.50,129.26,1174.00,0.54,8.40,SSE,2.51
2014-05-10,12.20,14.10,17.80,94.04,2.78,112.83,1248.00,0.63,10.70,NNE,2.51
2014-05-11,11.80,14.00,17.30,92.39,2.27,117.09,882.00,0.49,10.60,S,1.18
2014-05-12,12.00,13.95,16.40,94.96,0.51,81.43,454.00,0.28,4.00,SSE,2.09
2014-05-13,11.40,13.66,17.10,91.04,7.12,98.43,1157.00,0.39,9.90,NE,4.66
2014-05-14,10.90,14.92,19.80,81.87,0.50,230.70,1206.00,1.23,10.50,NE,6.49
2014-05-15,12.60,14.42,16.80,79.74,0.00,267.78,1273.00,1.95,12.70,NE,12.44
2014-05-16,12.60,14.31,16.80,78.22,0.00,336.78,1169.00,2.44,12.00,NE,14.79
2014-05-17,11.20,15.03,18.90,78.74,0.00,210.61,1533.00,1.54,14.90,ENE,7.03
2014-05-18,10.30,14.80,19.60,83.78,0.25,154.52,1288.00,0.97,12.70,ENE,4.60
2014-05-19,10.20,15.43,20.70,78.65,0.00,214.00,1313.00,1.38,12.50,NE,4.66
2014-05-20,11.20,15.23,18.80,84.09,0.25,129.04,1206.00,0.44,9.50,ENE,4.47
2014-05-21,12.60,14.67,18.60,88.91,4.32,121.09,1153.00,0.48,12.30,NE,4.12
2014-05-22,11.80,14.54,19.00,88.96,16.00,149.74,1230.00,0.87,11.40,SSE,5.97
2014-05-23,11.80,15.04,19.30,86.26,1.77,193.35,1206.00,1.31,12.50,ENE,5.28
2014-05-24,12.60,15.50,20.10,86.74,6.59,229.30,1234.00,1.58,13.00,NE,5.83
2014-05-25,10.70,14.08,18.60,90.65,17.26,141.35,1348.00,0.69,11.70,N,2.22
2014-05-26,11.10,15.18,20.00,86.52,0.00,269.30,1288.00,1.67,11.70,NNE,3.40
2014-05-27,10.90,14.68,20.00,90.74,1.26,156.83,1223.00,0.91,11.50,SE,4.16
2014-05-28,10.60,15.00,19.00,88.96,2.54,219.83,1081.00,1.23,9.90,SSE,3.26
2014-05-29,12.60,14.06,16.90,93.65,1.26,121.17,1187.00,0.77,10.20,WSW,1.66
2014-05-30,11.10,14.57,17.90,90.30,6.35,216.65,1243.00,1.36,11.80,NNE,2.44
2014-05-31,12.40,14.83,18.70,90.91,7.09,262.17,1345.00,1.63,12.40,SSE,4.91
2014-06-01,12.20,14.31,18.70,91.39,27.94,131.30,1415.00,0.90,11.20,E,3.11
2014-06-02,12.10,12.83,13.40,97.91,160.79,23.22,174.00,0.00,1.10,ESE,6.02
2014-06-03,12.20,13.00,14.20,98.09,30.71,49.09,494.00,0.15,5.10,S,5.14
2014-06-04,11.70,13.49,16.60,95.43,5.33,80.87,826.00,0.49,7.00,S,3.02
2014-06-05,11.60,13.73,18.60,94.57,27.69,122.91,1185.00,0.90,12.20,SSE,2.80
2014-06-06,12.40,14.45,18.80,91.78,2.28,192.04,1209.00,1.39,11.00,NNE,2.22
2014-06-07,11.40,13.70,18.20,91.74,18.02,187.91,1288.00,1.54,13.80,NNE,2.87
2014-06-08,12.20,14.48,18.40,90.91,0.00,139.00,761.00,0.75,7.40,NE,2.00
2014-06-09,11.60,13.64,17.70,89.09,8.38,109.78,708.00,0.27,6.90,NNE,3.63
2014-06-10,9.60,14.50,20.50,82.57,1.02,246.74,1060.00,1.71,11.40,NNE,3.35
2014-06-11,11.40,14.39,20.00,88.04,11.42,145.91,1246.00,0.90,12.40,NNE,4.11
2014-06-12,11.60,14.77,20.40,89.26,57.91,172.26,1120.00,1.10,11.70,E,3.48
2014-06-13,11.90,14.66,20.60,91.04,34.54,165.09,1085.00,0.81,10.10,NNE,3.41
2014-06-14,11.20,15.36,20.10,88.83,7.11,187.39,1208.00,1.33,12.30,NNE,2.90
2014-06-15,12.40,15.33,18.90,85.78,12.70,195.39,1285.00,1.39,13.70,ESE,5.92
2014-06-16,12.70,15.29,18.30,81.17,9.14,201.09,1262.00,1.18,12.70,E,7.45
2014-06-17,12.70,14.71,18.10,88.09,4.56,142.65,1118.00,0.74,8.30,E,5.02
2014-06-18,12.50,15.85,20.30,81.70,5.08,279.83,1116.00,2.00,10.90,NE,6.66
2014-06-19,11.20,14.35,18.90,89.83,3.30,191.04,1303.00,1.22,12.60,NNE,2.90
2014-06-20,11.30,13.92,19.10,90.91,7.60,150.70,1241.00,1.23,12.60,NNE,2.63
2014-06-21,10.10,14.02,20.00,87.52,37.84,182.65,1194.00,1.03,12.20,NNE,4.09
2014-06-22,11.60,14.89,19.30,89.87,1.77,141.00,1382.00,0.39,11.60,E,2.20
2014-06-23,10.70,14.09,17.90,92.17,44.19,170.96,1264.00,0.81,10.30,SSE,3.04
2014-06-24,10.90,15.15,19.80,83.04,13.96,230.35,1311.00,1.41,12.90,NNE,3.85
2014-06-25,10.70,14.59,18.90,78.52,0.00,240.00,1213.00,1.70,11.80,NNE,4.25
2014-06-26,9.40,14.60,20.20,78.74,0.00,320.39,1151.00,2.01,10.60,NNE,3.35
2014-06-27,11.80,14.73,18.90,83.43,2.02,163.96,1238.00,0.94,12.40,NE,7.42
2014-06-28,11.30,14.24,18.10,82.70,0.50,144.17,1260.00,0.76,10.80,NE,4.78
2014-06-29,10.10,15.50,19.70,72.22,0.25,299.48,1007.00,2.08,10.70,E,6.61
2014-06-30,10.60,15.12,20.10,78.39,0.00,264.65,1216.00,1.77,12.70,NNE,5.38
2014-07-01,10.60,14.65,19.30,82.43,2.78,182.35,1097.00,1.02,9.30,NNE,2.83
2014-07-02,10.70,14.65,20.10,82.13,8.12,215.48,1151.00,1.33,11.20,NNE,2.83
2014-07-03,9.70,14.90,19.70,79.52,0.00,228.74,1359.00,1.42,12.80,NNE,4.36
2014-07-04,12.00,14.64,18.90,82.13,9.90,166.61,932.00,1.07,10.90,NNE,4.98
2014-07-05,11.40,14.94,18.40,78.87,2.03,269.09,1204.00,2.07,11.30,NE,8.02
2014-07-06,10.80,14.82,18.80,80.04,0.00,230.30,1390.00,1.49,12.60,SE,5.23
2014-07-07,9.20,15.05,20.10,66.78,0.00,329.30,988.00,1.99,9.90,NE,4.36
2014-07-08,8.40,15.48,20.80,63.57,0.00,320.13,1079.00,1.84,10.00,NNE,3.65
2014-07-09,12.40,16.37,20.20,66.52,0.00,326.74,988.00,2.06,10.00,NE,8.93
2014-07-10,11.70,14.84,19.90,64.48,0.00,325.00,993.00,1.96,9.70,E,8.87
2014-07-11,7.90,14.99,19.30,69.26,0.00,326.04,984.00,2.01,9.80,NE,8.86
2014-07-12,10.60,15.18,19.80,73.57,0.00,311.43,1009.00,1.93,9.90,NE,10.99
2014-07-13,12.60,14.59,18.20,77.70,0.00,177.09,1238.00,1.23,11.60,NE,10.28
2014-07-14,11.70,14.61,20.10,84.17,1.53,171.87,1146.00,0.92,8.80,NNE,4.59
2014-07-15,11.90,14.58,20.60,84.83,21.58,165.00,1172.00,1.00,10.90,NNE,3.71
2014-07-16,10.90,14.98,19.80,81.39,0.00,205.70,1230.00,1.20,11.90,NNE,3.13
2014-07-17,11.00,15.83,21.90,81.30,0.00,239.74,1202.00,1.38,11.10,NNE,3.35
2014-07-18,12.00,16.81,22.10,70.65,0.00,325.87,1005.00,1.90,9.50,NE,4.57
2014-07-19,9.90,16.33,21.80,68.61,0.00,333.39,1197.00,1.82,10.20,NNE,6.03
2014-07-20,13.50,15.66,18.90,68.83,0.00,178.13,898.00,0.81,8.00,NE,10.04
2014-07-21,11.90,16.08,20.30,72.78,0.00,297.91,1097.00,2.02,10.90,NNE,9.25
2014-07-22,12.80,15.92,19.80,70.00,0.00,281.91,1283.00,1.75,12.30,NE,11.05
2014-07-23,13.30,15.72,19.70,72.87,0.00,303.30,1185.00,1.97,10.90,NE,11.62
2014-07-24,12.90,15.53,19.40,66.70,0.00,320.70,1020.00,2.07,10.50,NNE,10.99
2014-07-25,9.30,15.12,18.90,76.78,0.25,293.91,1334.00,1.97,13.20,NE,9.42
2014-07-26,12.10,14.81,18.40,79.13,3.81,223.26,1332.00,1.45,12.90,NE,9.46
2014-07-27,11.20,15.21,19.40,74.52,0.00,260.48,1317.00,1.71,12.40,NE,10.14
2014-07-28,12.40,15.79,19.30,73.65,5.59,251.83,1035.00,1.52,9.40,NE,11.35
2014-07-29,12.30,14.04,15.60,80.78,0.76,111.91,1216.00,0.51,10.10,NE,8.66
2014-07-30,11.80,15.49,19.60,65.57,0.00,318.83,981.00,2.04,10.10,NE,7.15
2014-07-31,11.90,15.72,19.60,62.39,0.00,316.78,986.00,2.01,9.80,NE,8.52
2014-08-01,8.60,15.40,20.60,64.74,0.00,308.83,1134.00,1.87,9.60,ENE,7.66
2014-08-02,9.40,15.36,21.00,63.08,0.00,260.88,1113.00,1.49,9.70,ENE,4.98
2014-08-03,9.30,14.59,19.20,75.58,0.76,215.00,1238.00,1.11,10.50,SE,4.64
2014-08-04,11.30,18.03,28.60,70.09,2.29,85.09,668.00,0.38,4.80,,0.00
2014-08-05,16.30,20.20,25.20,78.17,28.44,156.75,1187.00,1.55,10.80,,0.00
2014-08-06,14.80,19.66,25.10,82.04,1.01,213.88,1121.00,0.47,6.20,,0.00
2014-08-07,16.00,20.13,26.60,79.83,0.76,158.88,1178.00,0.31,5.70,,0.00
2014-08-08,16.30,20.34,26.60,82.38,6.34,214.75,1238.00,0.59,7.40,,0.00
2014-08-09,15.20,20.35,28.40,78.79,0.51,184.71,1164.00,0.38,6.40,S,0.48
2014-08-10,15.90,20.58,26.60,76.67,0.00,111.21,724.00,0.07,4.10,,0.00
2014-08-11,16.20,22.08,29.70,62.08,0.00,266.83,1181.00,0.61,7.00,NNW,1.89
2014-08-12,14.50,21.58,30.00,69.62,11.67,251.92,1183.00,0.65,6.00,NNE,1.32
2014-08-13,14.70,21.09,28.10,62.04,0.25,149.50,984.00,0.23,4.60,NNE,1.06
2014-08-14,15.80,21.36,28.10,68.50,3.81,202.67,1178.00,0.37,6.50,,0.00
2014-08-15,15.70,20.58,26.90,68.96,0.00,125.83,1192.00,0.22,6.80,ESE,0.69
2014-08-16,15.70,20.56,27.10,73.92,0.00,214.96,1116.00,0.59,6.20,ESE,1.00
2014-08-17,18.10,23.66,28.80,61.92,0.25,199.62,983.00,0.37,5.20,,0.00
2014-08-18,22.60,22.90,23.40,66.38,0.00,0.00,0.00,0.00,0.00,,0.00
2014-08-19,11.30,17.69,22.60,64.67,0.51,228.25,1264.00,1.56,11.50,,0.00
2014-08-20,9.90,13.98,18.10,75.04,0.00,184.08,1368.00,0.80,11.80,NNE,5.87
2014-08-21,9.70,14.82,20.20,70.50,0.00,314.88,1255.00,1.79,11.00,NNE,4.26
2014-08-22,9.80,15.36,20.70,67.79,0.51,306.25,1051.00,1.78,9.80,NNE,6.18
2014-08-23,9.80,15.13,20.40,75.88,0.00,273.29,1285.00,1.82,11.40,ENE,5.16
2014-08-24,10.10,13.20,18.90,73.71,0.00,180.14,809.00,0.31,4.60,N,3.35
2014-08-26,13.00,16.95,18.60,74.79,0.00,218.00,218.00,1.40,1.40,ESE,5.14
2014-08-27,9.90,14.78,20.00,85.92,1.27,190.75,1375.00,1.14,12.80,ESE,4.53
2014-08-28,9.40,14.48,20.70,84.21,13.46,242.67,1346.00,1.53,11.90,ESE,6.13
2014-08-29,10.20,13.47,17.70,90.83,20.32,183.12,1410.00,1.12,13.50,SSE,4.40
2014-08-30,10.60,13.89,18.10,90.92,7.63,157.83,1419.00,0.89,12.20,SE,4.69
2014-08-31,11.30,13.10,17.70,92.83,23.60,108.46,1195.00,0.38,7.90,NNE,2.67
2014-09-01,10.80,13.60,18.80,87.29,6.10,195.00,1137.00,1.25,10.70,NNE,2.38
2014-09-02,9.90,14.16,20.60,85.26,15.75,179.78,1238.00,0.93,10.20,NNE,3.14
2014-09-03,9.50,14.07,19.80,86.30,5.84,206.52,1246.00,1.24,10.80,SE,3.85
2014-09-04,10.10,15.12,20.60,76.48,3.30,307.13,1245.00,1.92,10.90,E,6.59
2014-09-05,10.70,14.07,17.60,82.91,0.50,166.26,772.00,0.80,6.70,NNE,8.18
2014-09-06,9.40,14.08,18.90,85.26,1.00,183.96,1352.00,1.26,12.60,NE,7.40
2014-09-07,11.70,13.93,18.60,90.61,13.47,129.22,1051.00,0.76,9.30,,0.00
2014-09-08,10.10,13.77,17.90,87.61,15.23,108.70,1044.00,0.50,10.10,N,3.65
2014-09-09,10.70,14.56,20.20,87.65,21.57,178.57,1350.00,1.05,12.60,ESE,5.23
2014-09-10,10.10,13.69,18.80,90.17,1.52,149.48,1264.00,1.00,11.80,NE,1.52
2014-09-11,10.40,13.63,18.00,92.04,0.25,183.78,1151.00,1.29,10.30,SSE,3.26
2014-09-12,10.50,13.48,17.90,90.91,3.80,151.65,1041.00,0.87,10.60,SE,3.82
2014-09-13,10.30,13.75,17.80,89.30,21.60,126.74,1238.00,0.61,12.70,NNE,3.19
2014-09-14,11.80,15.00,19.30,83.09,1.01,193.09,1362.00,1.40,13.90,NNE,6.42
2014-09-15,11.40,13.45,18.10,90.70,13.20,101.61,1380.00,0.57,13.10,E,6.00
2014-09-16,11.20,13.16,16.00,90.22,3.28,134.22,605.00,0.68,4.60,NNE,2.10
2014-09-17,11.40,15.00,20.40,84.17,2.79,197.26,1195.00,1.42,11.20,N,2.86
2014-09-18,10.10,14.60,21.30,86.83,5.32,233.57,1394.00,1.50,11.70,N,3.12
2014-09-19,10.40,14.28,19.10,89.48,0.25,203.43,1389.00,1.15,11.30,NNE,2.23
2014-09-20,10.40,14.47,18.70,88.74,9.39,268.09,1401.00,1.84,12.90,SE,3.27
2014-09-21,11.30,13.80,18.80,90.22,5.59,131.87,1355.00,0.77,13.10,N,2.39
2014-09-22,10.70,13.97,19.40,87.78,18.04,213.65,1357.00,1.48,12.30,NNE,2.23
2014-09-23,10.50,13.87,20.40,88.17,8.12,138.65,1334.00,0.76,11.60,NNE,2.88
2014-09-24,11.00,13.96,20.10,89.70,25.14,182.74,1276.00,1.26,12.20,SE,2.90
2014-09-25,10.90,13.83,20.40,91.96,34.55,147.00,1482.00,0.84,13.20,,0.00
2014-09-26,11.40,13.74,16.30,93.39,5.07,107.04,861.00,0.42,8.40,,0.00
2014-09-27,11.30,13.36,17.60,93.96,20.58,90.87,1350.00,0.41,12.70,NNE,2.11
