Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2013-03-07,9.70,14.21,19.90,70.17,0.00,0.00,0.00,0.00,0.00,E,8.65
2013-03-08,9.80,15.72,23.70,46.54,0.00,0.00,0.00,0.00,0.00,ENE,4.15
2013-03-09,8.70,13.94,20.10,51.38,0.00,0.00,0.00,0.00,0.00,ENE,4.60
2013-03-10,8.00,13.47,19.10,68.87,0.00,0.00,0.00,0.00,0.00,ENE,4.91
2013-03-11,9.40,14.20,18.80,72.46,0.00,0.00,0.00,0.00,0.00,NE,3.76
2013-03-12,10.40,15.38,20.80,65.62,0.00,0.00,0.00,0.00,0.00,E,7.73
2013-03-13,10.80,14.20,18.70,68.83,0.00,67.54,1007.00,0.41,10.00,E,10.14
2013-03-14,8.70,11.66,16.00,75.96,0.00,285.00,1195.00,2.61,15.00,NNW,14.61
2013-03-15,7.80,12.32,17.80,71.08,0.00,297.21,1123.00,2.70,16.00,NNW,6.95
2013-03-16,7.40,12.57,19.80,75.75,0.00,242.50,1348.00,2.35,15.80,NNW,2.24
2013-03-17,8.30,13.94,19.60,75.79,0.00,293.67,1037.00,2.65,13.60,NW,3.58
2013-03-18,8.90,14.84,20.90,70.29,0.00,233.96,1160.00,2.14,13.40,NW,3.63
2013-03-19,11.80,15.75,22.60,65.33,0.51,236.29,1130.00,1.98,12.70,NNW,4.60
2013-03-20,10.90,14.45,21.30,81.71,10.66,144.38,1229.00,1.16,12.00,NNW,4.37
2013-03-21,10.30,13.75,18.90,86.21,9.89,191.79,1220.00,1.75,14.10,E,5.19
2013-03-22,9.70,13.62,17.80,85.92,0.00,159.75,1269.00,1.33,13.40,E,5.70
2013-03-23,10.80,13.80,18.30,85.29,0.00,181.25,1129.00,1.47,13.00,E,4.17
2013-03-24,10.20,15.54,21.30,76.54,0.25,297.46,1107.00,2.58,13.90,NNW,4.47
2013-03-25,12.20,16.15,21.10,75.58,0.00,197.21,1204.00,1.77,13.80,NNW,6.42
2013-03-26,12.30,14.50,18.30,77.50,0.00,299.79,1343.00,2.98,16.00,NNW,10.27
2013-03-27,11.40,13.67,18.50,74.92,0.00,274.50,1225.00,2.97,16.00,NNW,10.92
2013-03-28,10.10,15.32,20.60,55.71,0.00,318.29,1127.00,3.17,15.50,NNW,10.59
2013-03-29,8.80,15.13,21.20,38.42,0.00,307.21,1046.00,3.11,16.00,NNW,10.64
2013-03-30,7.60,14.83,21.20,32.08,0.00,319.96,1049.00,2.95,16.00,NNW,6.49
2013-03-31,8.70,15.13,22.90,38.25,0.00,319.79,1049.00,2.98,16.00,NNW,5.69
2013-04-01,9.10,15.02,23.70,42.25,0.00,314.54,1079.00,2.90,14.80,NNW,4.53
2013-04-02,7.80,13.98,19.70,65.29,0.00,256.79,1018.00,2.42,13.20,E,4.55
2013-04-03,10.00,14.61,19.40,81.46,0.00,276.21,1037.00,2.42,16.00,NNW,2.27
2013-04-04,11.70,15.25,21.60,76.92,0.00,200.96,1157.00,1.65,11.90,NNW,4.14
2013-04-05,11.80,15.81,21.70,71.46,0.00,294.21,1037.00,2.67,16.00,NNW,11.38
2013-04-06,9.20,14.92,19.90,74.08,0.00,249.92,1229.00,2.17,12.90,E,5.81
2013-04-07,10.70,14.53,17.60,89.08,0.25,124.25,1192.00,0.81,11.60,E,4.47
2013-04-08,9.60,13.66,17.60,90.21,0.00,105.92,1141.00,0.75,10.10,E,3.71
2013-04-09,12.90,14.83,18.50,88.54,0.00,208.71,1195.00,1.83,13.50,E,4.28
2013-04-10,10.70,14.26,18.10,87.96,0.25,164.67,1123.00,1.18,12.00,E,4.32
2013-04-11,8.20,14.35,20.80,85.71,1.27,260.08,1027.00,2.24,12.60,E,4.01
2013-04-12,9.90,15.30,21.60,76.42,0.25,270.75,1051.00,2.33,13.10,E,4.92
2013-04-13,9.60,14.44,20.30,80.79,0.00,229.46,1081.00,1.90,16.00,E,5.29
2013-04-14,8.70,15.02,22.10,66.33,0.00,273.92,1023.00,2.32,12.60,NNW,4.30
2013-04-15,11.20,15.47,23.10,76.21,0.00,235.12,1143.00,1.70,11.20,NNW,4.01
2013-04-16,9.40,15.26,20.10,77.46,0.00,267.38,1044.00,1.97,11.20,NNW,4.21
2013-04-17,11.10,15.31,20.10,83.08,0.00,208.67,1185.00,1.38,10.30,E,5.64
2013-04-18,10.10,14.29,18.30,86.67,0.00,145.29,1165.00,0.84,8.80,ESE,2.50
2013-04-19,9.50,14.59,19.20,82.62,0.00,223.75,1153.00,1.45,12.40,E,5.36
2013-04-20,11.40,14.80,18.40,82.79,0.75,109.00,1208.00,0.97,12.30,NE,5.98
2013-04-21,9.40,14.97,19.90,74.04,0.00,232.33,1218.00,1.93,12.30,E,5.10
2013-04-22,10.20,15.67,22.70,76.21,0.00,274.00,1093.00,2.14,11.70,NNW,3.91
2013-04-23,10.70,15.96,22.80,71.54,0.00,294.21,1009.00,2.35,11.90,N,6.36
2013-04-24,11.30,14.97,18.80,80.92,0.00,169.08,1190.00,1.27,12.50,NNW,3.45
2013-04-25,12.50,15.78,21.00,66.58,0.00,300.67,1018.00,2.48,12.40,NNW,9.44
2013-04-26,12.10,15.60,20.80,66.42,0.00,312.33,1028.00,2.62,12.80,NNW,9.22
2013-04-27,9.40,14.49,20.10,69.17,0.00,251.33,1123.00,2.08,12.00,E,5.49
2013-04-28,11.30,13.49,18.00,90.88,0.25,80.92,951.00,0.35,8.10,ESE,2.28
2013-04-29,10.70,14.25,18.20,92.29,3.28,128.50,1092.00,0.85,10.40,ESE,2.53
2013-04-30,11.70,13.42,15.60,95.04,1.01,80.00,1280.00,0.52,13.70,E,4.29
2013-05-01,10.80,14.31,18.70,88.83,0.25,185.12,1153.00,1.53,12.30,ESE,3.02
2013-05-02,10.80,14.67,20.60,89.08,22.86,128.50,1167.00,0.99,10.30,NNW,3.37
2013-05-03,11.40,14.55,19.00,82.38,0.25,281.46,1035.00,2.33,15.70,NNW,8.38
2013-05-04,11.20,14.39,19.20,82.46,1.78,191.04,1130.00,1.47,11.90,ESE,3.70
2013-05-05,9.10,13.08,17.20,91.17,1.52,147.25,1086.00,0.98,9.40,E,4.01
2013-05-06,9.80,14.38,19.30,86.83,6.35,231.29,1176.00,1.70,14.50,E,5.10
2013-05-07,10.30,13.25,17.60,88.08,18.54,134.04,1225.00,1.01,11.60,NNW,3.58
2013-05-08,9.70,14.43,20.90,80.79,0.00,281.50,1053.00,2.23,12.00,E,5.36
2013-05-09,7.80,14.43,21.70,57.50,0.00,311.50,1051.00,2.54,12.60,NW,3.98
2013-05-10,8.20,13.76,19.20,80.67,0.00,238.92,1107.00,2.17,12.20,NNW,3.31
2013-05-11,10.10,14.98,19.60,84.00,7.11,263.83,1171.00,2.10,12.40,E,5.04
2013-05-12,11.10,15.44,19.50,81.00,4.81,172.92,940.00,1.12,8.90,NW,2.98
2013-05-13,12.80,15.52,20.50,63.46,0.00,308.00,1311.00,2.52,14.70,NNW,11.16
2013-05-14,10.90,14.84,19.60,61.17,0.00,305.71,1090.00,2.48,12.60,NNW,12.40
2013-05-15,12.10,15.19,20.40,54.21,0.00,308.96,1035.00,2.78,13.30,NNW,12.34
2013-05-16,8.70,14.78,21.80,64.67,0.00,309.04,1021.00,2.65,13.50,NNW,3.79
2013-05-17,9.60,14.59,20.40,80.00,0.00,285.00,1005.00,2.29,12.30,E,5.80
2013-05-18,8.80,14.58,19.70,76.96,0.00,243.54,1134.00,1.75,10.60,NNW,3.37
2013-05-19,10.20,14.51,18.70,86.29,0.00,196.92,1060.00,1.30,9.50,E,4.96
2013-05-20,12.30,15.08,19.80,86.48,6.85,140.46,1183.00,1.13,10.30,E,3.89
2013-05-21,12.40,14.44,19.00,91.21,4.82,45.56,577.00,0.19,2.10,ESE,3.87
2013-05-22,10.80,13.67,16.80,93.67,15.49,111.54,691.00,0.71,5.60,NNW,2.93
2013-05-23,10.90,14.99,21.10,84.21,3.80,198.75,1167.00,1.67,12.20,NNW,4.60
2013-05-24,12.20,14.36,17.50,89.29,5.58,91.33,1172.00,0.60,11.40,NNW,4.70
2013-05-25,12.60,14.99,18.70,80.00,1.52,255.54,1420.00,2.36,15.00,NNW,8.61
2013-05-26,12.50,14.12,16.80,88.92,15.22,122.71,1417.00,1.08,16.00,NNW,6.44
2013-05-27,11.20,12.51,14.80,95.67,13.71,65.83,441.00,0.34,3.70,ESE,3.74
2013-05-28,9.90,12.57,16.40,91.25,0.50,136.75,1311.00,1.37,16.00,S,5.50
2013-05-29,10.60,11.80,13.90,95.46,5.82,68.96,577.00,0.54,8.00,S,5.49
2013-05-30,9.20,13.26,17.40,87.67,0.25,206.33,1378.00,1.74,15.20,E,4.40
2013-05-31,11.30,14.06,18.80,91.88,0.25,201.29,1167.00,1.78,12.90,ESE,3.39
2013-06-01,12.30,14.47,18.10,94.04,9.64,184.26,1334.00,1.64,14.70,E,3.70
2013-06-02,12.40,13.86,16.30,96.30,7.11,107.96,1396.00,1.06,16.00,E,4.24
2013-06-03,11.30,13.94,17.70,93.87,0.50,161.52,1280.00,1.11,14.40,NW,2.60
2013-06-04,11.90,14.19,17.80,94.04,11.17,159.04,1382.00,1.50,14.60,E,4.24
2013-06-05,12.10,13.89,17.40,91.48,4.57,138.83,807.00,1.12,12.10,SSW,3.79
2013-06-06,11.50,14.39,17.70,89.48,2.02,177.70,1139.00,1.89,14.80,NW,2.79
2013-06-07,11.40,14.18,18.80,90.61,10.93,190.22,1178.00,1.74,14.00,NNW,2.75
2013-06-08,11.40,14.31,18.70,88.96,5.08,169.87,1359.00,1.40,12.90,E,5.43
2013-06-09,11.80,14.57,19.10,88.91,18.80,267.17,1301.00,2.21,13.70,NW,2.95
2013-06-10,10.10,14.54,19.80,86.43,1.01,274.39,1329.00,2.23,13.70,E,6.33
2013-06-11,10.90,14.95,19.70,81.30,2.02,309.39,1211.00,2.50,13.20,NNW,4.08
2013-06-12,12.10,16.26,20.10,74.61,1.27,324.70,1097.00,2.55,12.20,NNW,7.38
2013-06-13,11.70,15.75,19.40,75.91,0.25,256.65,1341.00,2.06,13.10,NNW,8.08
2013-06-14,11.50,16.01,20.10,67.22,0.00,311.61,1014.00,2.63,12.00,NNW,7.11
2013-06-15,13.40,16.27,20.40,68.09,12.95,309.70,1310.00,2.45,13.60,NNW,9.35
2013-06-16,11.30,15.09,19.40,77.61,6.10,266.43,1253.00,2.26,12.80,NNW,10.31
2013-06-17,13.10,15.65,19.30,80.78,0.00,261.09,1179.00,2.25,13.60,NNW,11.43
2013-06-18,12.60,14.19,17.20,93.48,2.04,126.65,1288.00,1.12,13.90,ESE,3.68
2013-06-19,11.70,14.49,19.20,91.35,26.92,134.00,863.00,0.83,9.50,ESE,2.73
2013-06-20,11.30,14.61,19.30,88.61,31.72,200.87,1325.00,1.83,13.40,NNW,2.73
2013-06-21,12.30,15.37,19.10,81.43,15.49,232.78,1311.00,1.92,14.60,NE,4.93
2013-06-22,11.70,15.03,18.90,81.61,3.29,228.61,1392.00,2.02,15.50,NNW,5.54
2013-06-23,10.70,14.14,18.20,84.87,11.93,197.83,1259.00,1.70,14.20,NNW,5.60
2013-06-24,12.20,15.34,18.60,71.52,0.00,218.17,881.00,1.65,9.30,NNW,7.65
2013-06-25,12.20,15.82,20.30,72.65,0.00,239.52,1336.00,1.99,13.90,NNW,6.23
2013-06-26,11.10,14.47,18.30,74.52,0.00,150.48,965.00,0.95,10.30,NNW,5.92
2013-06-27,9.80,13.90,17.50,84.96,2.53,166.26,1329.00,1.27,12.20,E,3.95
2013-06-28,10.70,13.60,17.80,89.09,18.02,132.26,1081.00,1.02,10.10,NNW,2.96
2013-06-29,9.80,12.90,16.80,92.91,5.59,120.04,679.00,0.76,5.50,NW,3.13
2013-06-30,11.50,12.83,14.40,95.87,5.33,67.04,387.00,0.34,4.00,WNW,0.87
2013-07-01,11.20,14.49,17.90,85.39,5.58,181.04,1204.00,1.47,11.60,NNW,3.40
2013-07-02,11.20,13.78,17.10,92.52,9.64,128.43,1211.00,0.71,12.60,E,4.38
2013-07-03,11.60,14.31,17.90,89.91,29.46,254.30,1394.00,2.22,14.70,E,4.81
2013-07-04,11.30,13.66,17.10,91.43,20.83,208.26,1172.00,1.83,12.50,E,4.36
2013-07-05,9.50,14.24,20.10,84.09,0.00,231.04,1169.00,1.60,11.80,NW,3.17
2013-07-06,9.60,14.53,20.10,83.04,0.00,276.13,1250.00,2.00,12.30,NNW,2.99
2013-07-07,9.00,14.70,19.80,76.61,0.40,324.48,1023.00,2.13,9.80,NW,4.19
2013-07-08,8.10,14.47,19.90,72.13,1.20,306.39,1208.00,2.00,10.80,NNW,6.38
2013-07-09,10.30,14.60,18.60,77.83,0.00,283.48,1229.00,2.35,16.00,NNW,9.70
2013-07-10,9.50,14.05,19.70,81.04,0.00,234.48,1037.00,1.68,10.90,NNW,4.60
2013-07-11,10.50,13.18,17.20,87.83,14.40,103.43,889.00,0.42,6.50,NW,2.93
2013-07-12,10.30,12.70,16.30,91.65,12.40,98.43,592.00,0.45,5.90,NNW,2.56
2013-07-13,9.90,12.97,19.10,90.00,24.40,143.96,1306.00,1.10,13.50,NNW,2.02
2013-07-14,10.30,13.60,17.00,90.09,1.40,185.04,1162.00,1.58,14.30,NNW,2.68
2013-07-15,10.20,14.22,19.00,87.22,1.40,212.48,1375.00,1.60,13.60,E,5.70
2013-07-16,8.90,15.27,21.90,73.52,0.00,0.00,0.00,0.00,0.00,E,6.16
2013-07-17,10.70,15.37,20.30,74.30,0.20,0.00,0.00,0.00,0.00,E,9.21
2013-07-18,10.30,15.94,20.40,70.48,0.00,0.00,0.00,0.00,0.00,E,7.89
2013-07-19,12.60,15.74,19.70,67.65,0.00,0.00,0.00,0.00,0.00,E,8.12
2013-07-20,10.10,14.57,19.90,77.09,7.20,0.00,0.00,0.00,0.00,E,8.50
2013-07-21,9.50,14.61,19.10,75.57,0.60,0.00,0.00,0.00,0.00,E,8.10
2013-07-22,11.60,14.97,18.90,74.09,1.20,231.74,1229.00,1.90,10.90,E,9.58
2013-07-23,11.70,14.97,19.30,80.00,8.80,254.83,1324.00,2.12,12.80,NNW,7.14
2013-07-24,12.80,15.75,19.70,74.43,0.00,336.48,1194.00,2.58,16.00,NNW,9.06
2013-07-25,12.20,15.58,18.90,68.00,0.00,335.30,1063.00,2.34,10.80,NNW,9.95
2013-07-26,10.80,15.30,18.80,68.57,0.00,333.57,1037.00,2.33,12.70,NNW,9.49
2013-07-27,12.50,15.15,19.20,60.39,0.00,309.17,1025.00,2.31,10.90,NNW,8.49
2013-07-28,8.90,14.89,19.90,73.87,0.00,317.61,1062.00,2.39,11.40,NNW,5.65
2013-07-29,9.60,14.85,20.10,72.83,1.80,255.87,1327.00,2.03,12.50,NNW,6.79
2013-07-30,11.00,14.57,17.90,78.00,16.20,204.74,1327.00,1.43,12.30,N,7.53
2013-07-31,9.90,15.15,19.40,71.95,0.20,344.41,1074.00,2.63,11.90,NNW,7.07
2013-08-01,10.50,14.90,19.30,76.87,2.20,247.78,1317.00,1.83,12.00,NW,7.32
2013-08-02,8.20,14.20,19.70,77.43,0.00,279.17,1334.00,1.81,12.30,E,5.83
2013-08-03,9.20,14.30,19.00,74.74,8.20,231.26,1382.00,1.65,13.00,NNW,5.91
2013-08-04,12.10,14.87,18.40,79.30,6.20,305.78,1281.00,2.37,12.00,NNW,8.70
2013-08-05,12.50,14.86,17.80,78.96,5.00,264.70,1445.00,1.83,13.50,NNW,9.66
2013-08-06,10.50,14.88,19.00,70.35,0.00,252.78,1141.00,1.69,10.00,NNW,6.60
2013-08-07,8.50,14.50,20.00,65.87,0.00,328.43,1109.00,2.21,10.90,NNW,5.53
2013-08-08,7.80,13.69,19.40,67.91,0.00,315.96,1004.00,2.03,10.00,E,5.30
2013-08-09,8.10,13.30,18.30,78.87,1.60,249.13,1165.00,1.65,10.20,NNW,3.40
2013-08-10,10.10,14.17,18.60,85.78,1.60,215.17,1262.00,1.41,11.20,NW,3.63
2013-08-11,10.80,14.90,18.70,81.30,4.40,182.35,1427.00,1.47,13.80,NNW,5.98
2013-08-12,12.20,14.67,19.80,82.43,8.40,230.65,1253.00,1.89,13.30,NNW,6.39
2013-08-13,12.10,14.02,17.20,79.57,0.00,194.57,1339.00,1.58,14.10,NNW,7.59
2013-08-14,11.90,15.62,19.60,75.09,0.00,298.70,1208.00,2.37,13.70,N,5.84
2013-08-15,10.90,14.48,20.10,87.57,8.60,169.30,1243.00,1.13,12.90,E,4.82
2013-08-16,11.30,13.79,16.70,92.22,41.20,88.35,865.00,0.33,5.10,E,3.40
2013-08-17,10.70,13.90,19.30,90.91,22.20,217.78,1352.00,1.72,14.10,E,4.64
2013-08-18,10.50,14.05,18.90,90.52,15.80,218.91,1250.00,1.45,12.20,NW,2.50
2013-08-19,10.20,14.68,19.20,86.04,0.80,327.74,1257.00,2.35,12.40,NNW,3.08
2013-08-20,11.60,15.23,18.70,80.70,1.20,186.70,1230.00,1.24,12.20,NNW,5.61
2013-08-21,11.40,15.49,19.70,77.30,0.20,280.13,1346.00,2.18,12.40,N,6.96
2013-08-22,13.10,15.30,19.70,78.17,1.20,299.57,1107.00,2.32,12.10,N,7.62
2013-08-23,11.90,15.17,19.50,79.65,2.80,250.91,1111.00,1.77,10.90,NNW,6.49
2013-08-24,11.90,13.26,17.00,94.00,5.80,100.48,777.00,0.55,9.60,NW,2.23
2013-08-25,11.80,13.47,17.70,94.17,17.80,149.17,1390.00,1.37,16.00,E,3.20
2013-08-26,9.80,13.70,18.10,76.48,0.00,254.83,954.00,1.69,9.50,E,4.74
2013-08-27,10.30,14.69,19.90,80.78,8.00,242.65,1345.00,1.74,13.00,NNW,5.41
2013-08-28,9.90,13.42,18.90,88.70,6.80,189.26,1338.00,1.53,14.00,E,3.80
2013-08-29,10.30,13.82,17.60,92.13,0.80,141.22,1306.00,0.96,11.90,E,4.55
2013-08-30,10.60,13.58,17.50,93.30,24.20,118.96,1306.00,0.61,8.50,SSE,0.82
2013-08-31,10.70,13.25,17.20,91.65,11.20,162.65,1345.00,1.23,12.90,NNW,2.53
2013-09-01,10.70,13.20,16.90,93.83,4.32,143.30,1491.00,1.24,14.70,E,2.86
2013-09-02,10.60,13.46,17.30,91.39,0.00,170.48,925.00,1.03,6.20,NW,1.76
2013-09-03,10.60,13.17,17.10,91.74,10.65,127.65,1246.00,0.82,13.80,NW,2.17
2013-09-04,10.50,13.22,16.60,95.00,19.04,105.57,1100.00,0.57,13.20,E,3.30
2013-09-05,11.10,13.20,16.20,93.65,37.58,87.35,1002.00,0.39,9.20,E,3.02
2013-09-06,9.60,13.77,19.70,85.70,4.31,265.00,1109.00,1.91,11.00,NW,3.22
2013-09-07,9.80,13.86,17.40,91.43,17.52,172.04,1348.00,1.02,11.80,ESE,4.03
2013-09-08,10.50,13.60,17.70,93.26,44.71,151.04,1058.00,0.85,9.30,E,2.37
2013-09-09,10.30,13.57,17.60,94.00,29.19,121.04,1058.00,0.62,9.20,NNW,2.87
2013-09-10,11.20,14.03,17.80,92.04,6.85,244.83,1445.00,2.01,15.40,E,4.59
2013-09-11,10.30,13.54,17.60,92.26,7.86,169.17,1503.00,1.39,14.70,E,5.28
2013-09-12,10.90,12.57,15.20,96.13,25.13,80.39,445.00,0.34,4.90,NNW,1.58
2013-09-13,9.80,12.20,14.30,95.35,0.76,86.48,469.00,0.39,5.30,ESE,1.70
2013-09-14,9.20,13.69,17.30,92.96,5.33,173.74,1116.00,1.28,12.70,E,2.39
2013-09-15,10.70,14.27,19.00,89.83,21.33,143.48,1114.00,0.83,10.00,E,3.51
2013-09-16,11.20,14.18,19.40,91.43,4.58,142.74,1375.00,1.14,14.40,E,3.06
2013-09-17,11.70,13.97,18.10,93.30,23.85,86.91,1009.00,0.53,9.70,NW,2.05
2013-09-18,11.80,13.02,15.20,97.13,3.53,63.87,615.00,0.24,4.60,ESE,2.04
2013-09-19,10.70,13.51,16.10,95.04,0.50,111.65,1116.00,0.53,9.20,E,3.95
2013-09-20,11.60,13.72,16.70,95.09,1.77,125.26,1132.00,0.87,11.30,ESE,2.18
2013-09-21,11.00,13.53,17.40,93.57,1.00,134.00,1310.00,0.92,10.40,E,4.74
2013-09-22,11.70,14.14,17.30,91.26,0.00,153.61,1081.00,1.15,12.10,ESE,2.01
2013-09-23,11.90,13.76,18.60,93.52,11.41,132.57,1041.00,0.99,10.20,ESE,2.37
2013-09-24,11.80,14.44,19.30,91.13,9.90,193.30,1378.00,1.51,15.10,NNW,3.12
2013-09-25,11.30,14.48,20.40,89.35,6.60,212.09,1201.00,1.51,10.60,E,4.38
2013-09-26,10.30,15.37,20.40,85.87,2.79,304.70,1137.00,2.03,11.40,E,5.81
