"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"Santa Lucia Utatlan"
2013
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2013-03-11,10.20,14.45,20.30,76.62,0.00,241.04,1071.00,1.72,8.90,E,3.42
2013-03-12,8.90,14.24,21.10,74.25,0.00,243.00,1095.00,1.96,10.60,ENE,4.48
2013-03-13,9.10,13.06,18.70,72.88,0.00,210.62,1243.00,1.79,12.10,E,5.69
2013-03-14,8.70,12.60,18.10,70.29,0.00,259.67,1123.00,2.31,13.10,E,5.82
2013-03-15,7.40,11.74,17.60,74.67,0.00,261.71,1062.00,2.35,12.00,E,4.32
2013-03-16,7.60,12.90,20.70,77.92,0.25,196.54,1188.00,1.94,12.90,SSW,1.43
2013-03-17,8.80,14.41,22.10,79.29,0.25,277.17,1055.00,2.52,12.10,ENE,3.98
2013-03-18,10.20,15.43,24.90,67.79,0.00,262.17,983.00,2.32,12.10,S,1.96
2013-03-19,11.70,16.40,25.30,63.88,0.00,244.17,1071.00,2.77,14.80,ENE,3.05
2013-03-20,10.90,15.47,24.10,79.54,5.00,177.29,1199.00,1.42,10.30,SSW,1.53
2013-03-21,9.90,14.14,21.20,82.12,0.80,174.75,1086.00,1.65,11.00,E,3.35
2013-03-22,11.10,14.81,21.00,79.04,0.20,205.75,1218.00,1.81,12.00,W,3.09
2013-03-23,11.30,14.55,20.50,81.79,0.00,173.46,1130.00,1.56,11.80,N,1.47
2013-03-24,10.80,16.44,24.90,73.42,0.20,297.04,1053.00,5.01,16.00,ENE,3.68
2013-03-25,11.40,15.70,22.50,76.08,0.60,216.04,1123.00,5.73,16.00,ENE,3.12
2013-03-26,10.60,13.85,18.70,77.88,0.20,173.33,1266.00,4.84,16.00,SSW,1.91
2013-03-27,10.00,13.86,27.00,73.12,0.00,258.50,1464.00,4.47,16.00,E,4.29
2013-03-28,9.10,14.22,21.30,59.92,0.00,273.21,1150.00,4.09,16.00,SSW,1.71
2013-03-29,8.80,14.46,21.30,40.96,0.00,309.21,1018.00,4.25,16.00,E,7.36
2013-03-30,8.50,14.87,21.20,34.50,0.00,311.25,1034.00,3.98,16.00,E,5.81
2013-03-31,8.90,15.41,22.90,38.33,0.00,313.38,1028.00,4.03,15.40,E,3.37
2013-04-01,9.40,15.33,23.20,44.50,0.00,302.17,1048.00,3.60,15.70,E,3.19
2013-04-02,8.80,14.39,21.60,69.29,0.00,253.54,997.00,3.14,15.20,E,2.88
2013-04-03,10.20,14.71,21.60,77.33,0.00,279.62,1011.00,3.49,15.20,SSW,1.38
2013-04-04,11.80,15.55,23.00,77.83,0.00,218.83,1139.00,2.57,13.10,ENE,2.95
2013-04-05,11.00,15.55,23.70,69.46,0.00,244.50,1167.00,2.82,14.80,NNW,4.03
2013-04-06,9.10,15.10,22.30,74.33,0.00,206.17,1151.00,2.55,13.80,ENE,2.33
2013-04-07,11.60,14.81,19.00,87.00,0.00,162.25,1116.00,1.98,12.40,W,4.01
2013-04-08,10.70,14.05,19.60,90.88,0.00,90.96,916.00,1.17,10.10,W,2.60
2013-04-09,11.30,14.91,19.90,85.46,0.00,179.54,1104.00,2.40,15.20,ESE,1.18
2013-04-10,10.50,14.58,19.60,87.46,0.20,171.92,1099.00,1.90,13.10,NNW,1.06
2013-04-11,8.90,15.12,22.20,84.33,0.20,248.79,1078.00,2.61,13.30,NW,1.48
2013-04-12,10.50,16.20,24.80,74.12,0.00,274.54,1027.00,2.98,13.70,E,3.39
2013-04-13,10.20,15.16,22.80,82.96,0.20,220.17,998.00,2.40,12.20,SSW,1.72
2013-04-14,9.00,15.32,24.00,71.62,0.20,241.04,967.00,2.59,12.60,E,3.92
2013-04-15,11.20,15.97,22.40,76.54,0.00,228.88,1201.00,2.28,12.80,E,3.62
2013-04-16,9.90,15.70,21.50,80.25,0.00,273.75,986.00,2.58,11.70,E,2.73
2013-04-17,11.20,16.00,23.00,81.04,0.00,253.67,1076.00,2.31,10.90,E,2.97
2013-04-18,10.30,14.57,19.50,86.38,0.00,105.88,1060.00,1.16,10.20,SE,1.44
2013-04-19,10.10,15.22,22.00,82.12,0.00,228.54,1011.00,2.21,11.40,E,3.37
2013-04-20,11.80,14.45,19.00,86.04,1.80,112.12,1262.00,1.52,13.70,ENE,3.01
2013-04-21,10.20,14.91,20.70,78.67,0.00,197.67,1120.00,2.19,12.10,E,3.24
2013-04-22,10.20,15.55,22.30,78.08,0.00,280.92,993.00,2.67,12.50,E,5.10
2013-04-23,10.00,15.57,22.60,73.12,0.00,290.00,986.00,2.83,11.90,E,4.62
2013-04-24,11.30,15.09,20.70,83.17,0.00,174.12,1100.00,1.94,11.10,E,2.67
2013-04-25,10.10,15.18,20.90,67.25,0.00,285.71,1118.00,2.75,12.30,ENE,6.58
2013-04-26,9.60,14.93,21.30,67.62,0.00,294.75,1206.00,2.83,12.70,E,5.11
2013-04-27,9.40,14.87,22.20,68.71,0.00,234.42,1023.00,2.50,12.70,ENE,2.34
2013-04-28,11.60,13.40,16.20,91.04,1.00,75.12,561.00,0.84,5.50,ENE,0.89
2013-04-29,10.90,14.27,19.40,92.08,6.60,113.38,1027.00,1.27,10.00,E,2.40
2013-04-30,11.40,13.41,16.50,93.62,0.60,67.92,775.00,0.90,10.40,W,2.71
2013-05-01,10.70,14.65,19.80,88.79,0.40,169.33,1125.00,1.77,12.00,SSW,1.68
2013-05-02,11.30,15.35,22.60,87.79,9.00,180.54,1134.00,1.97,11.40,E,3.41
2013-05-03,10.80,14.32,18.80,82.67,0.00,136.42,1009.00,1.47,10.40,ENE,4.47
2013-05-04,10.80,14.46,20.90,81.71,0.00,181.21,1039.00,1.94,11.10,ENE,2.97
2013-05-05,9.30,13.87,20.30,88.83,3.60,166.17,1100.00,1.61,11.40,E,3.22
2013-05-06,10.00,14.65,21.10,86.92,8.00,244.25,1100.00,2.30,11.10,E,3.27
2013-05-07,9.90,13.20,19.30,90.29,34.00,111.62,1102.00,1.36,11.50,E,3.38
2013-05-08,9.00,14.51,20.70,80.96,0.00,277.33,1002.00,2.65,11.70,E,3.28
2013-05-09,8.80,14.67,20.90,58.79,0.00,305.12,1025.00,2.91,12.80,E,5.20
2013-05-10,8.80,14.06,20.80,83.88,1.40,222.04,1063.00,2.39,12.10,SSW,1.88
2013-05-11,10.30,15.43,21.20,85.54,16.60,251.71,1111.00,2.63,12.90,E,2.34
2013-05-12,11.70,15.00,19.10,84.75,1.80,161.54,856.00,1.65,8.90,E,4.30
2013-05-13,10.60,15.10,21.30,64.25,0.00,286.62,1245.00,2.87,13.20,ENE,6.26
2013-05-14,9.80,14.56,20.20,58.54,0.00,282.92,1102.00,2.77,12.90,ENE,6.11
2013-05-15,9.70,14.50,20.30,56.96,0.00,300.62,1000.00,3.11,12.70,E,4.57
2013-05-16,8.30,14.63,21.40,70.08,0.00,304.21,981.00,3.03,12.10,SSW,1.91
2013-05-17,10.20,14.99,21.70,81.25,0.00,283.33,974.00,2.78,11.70,E,2.67
2013-05-18,9.30,15.32,21.40,79.62,0.00,269.38,988.00,2.51,10.60,ENE,2.52
2013-05-19,11.10,14.98,19.60,87.67,0.00,131.58,1002.00,1.55,8.90,E,2.43
2013-05-20,11.60,15.00,20.00,88.46,1.60,140.79,1023.00,1.68,10.90,E,2.24
2013-05-21,12.40,14.15,18.20,92.71,3.00,78.75,1136.00,1.14,11.20,ENE,1.78
2013-05-22,11.10,13.58,17.20,94.92,5.40,76.04,921.00,1.02,7.70,E,2.10
2013-05-23,11.10,14.80,20.60,88.21,2.00,174.75,1041.00,2.07,11.50,E,3.67
2013-05-24,12.10,14.20,18.60,91.92,10.40,98.46,1127.00,1.39,11.10,E,2.71
2013-05-25,11.70,14.13,18.20,84.71,1.40,188.88,1297.00,2.19,13.30,E,3.90
2013-05-26,12.00,13.17,15.20,94.79,13.00,68.38,802.00,1.00,12.90,E,3.01
2013-05-27,10.90,12.20,14.70,97.75,26.00,54.00,461.00,0.75,5.00,E,3.26
2013-05-28,10.10,12.34,16.70,91.17,0.60,120.12,1125.00,1.78,13.60,W,3.58
2013-05-29,10.10,11.79,13.80,95.00,16.60,72.92,548.00,1.10,7.50,W,4.63
2013-05-30,9.30,14.12,19.70,82.62,0.00,223.08,1201.00,2.60,13.80,W,3.49
2013-05-31,10.90,14.20,19.50,92.29,0.00,178.75,1088.00,2.20,12.30,ENE,2.23
2013-06-01,12.20,14.63,19.70,91.65,7.00,134.30,1074.00,1.87,12.70,ENE,1.27
2013-06-02,12.20,13.98,18.50,95.09,13.00,96.43,1234.00,1.44,14.80,W,1.95
2013-06-03,11.20,14.14,20.20,92.48,1.80,123.96,1290.00,1.60,13.80,SSW,1.48
2013-06-04,11.80,14.47,19.90,90.61,10.80,164.17,1222.00,2.15,14.00,WNW,1.77
2013-06-05,11.90,13.66,17.20,91.83,6.80,118.52,904.00,1.63,13.20,W,3.21
2013-06-06,11.30,14.68,20.90,89.00,4.60,170.48,1281.00,2.27,13.90,ENE,1.18
2013-06-07,11.80,14.64,20.40,92.39,1.40,202.78,1292.00,2.31,15.10,ENE,3.13
2013-06-08,11.30,14.60,20.50,89.09,7.20,208.87,1167.00,2.33,13.20,S,1.42
2013-06-09,11.60,15.00,19.90,88.48,5.20,276.65,1204.00,2.80,13.20,E,2.45
2013-06-10,10.80,15.11,19.80,85.17,1.60,248.48,1248.00,2.62,13.40,ENE,2.98
2013-06-11,11.10,14.90,19.10,83.48,1.00,227.43,1230.00,2.42,13.00,E,4.32
2013-06-12,11.80,15.47,19.80,79.96,0.00,229.74,1162.00,2.42,12.30,ENE,4.66
2013-06-13,11.80,15.11,18.80,79.35,0.40,197.00,1157.00,1.95,11.20,ENE,5.37
2013-06-14,11.60,15.42,19.60,72.83,0.00,298.43,1079.00,2.97,11.60,ENE,5.55
2013-06-15,11.70,15.37,19.40,73.83,2.60,196.30,1262.00,2.21,13.30,E,4.52
2013-06-16,11.10,15.03,19.50,78.48,0.40,287.09,1100.00,2.94,12.00,ENE,5.44
2013-06-17,11.80,15.58,20.40,80.39,0.00,169.83,1099.00,1.88,12.40,ENE,2.72
2013-06-18,12.30,14.10,17.60,94.00,4.00,101.09,1014.00,1.35,11.00,ENE,1.47
2013-06-19,11.30,14.41,20.40,92.09,14.60,143.78,1088.00,1.77,12.30,W,1.40
2013-06-20,11.10,14.53,20.30,89.96,8.40,198.57,1169.00,2.40,12.90,ENE,1.58
2013-06-21,11.60,14.49,18.20,88.83,8.40,162.96,1085.00,2.02,12.50,E,3.77
2013-06-22,11.20,14.19,17.30,87.70,3.20,140.43,972.00,1.67,11.10,E,3.36
2013-06-23,10.70,13.32,17.70,91.04,6.00,111.96,1296.00,1.60,12.70,ENE,2.73
2013-06-24,10.80,14.18,18.40,81.04,0.40,192.70,905.00,2.19,10.20,E,4.03
2013-06-25,11.90,14.90,20.10,79.09,0.00,135.48,1280.00,1.82,12.70,ENE,3.90
2013-06-26,10.30,13.75,18.90,80.00,0.00,156.22,1071.00,1.86,13.40,ENE,3.48
2013-06-27,9.90,13.98,19.70,83.39,0.20,148.22,1245.00,1.75,13.10,E,1.95
2013-06-28,10.90,13.72,19.40,90.87,19.60,170.35,984.00,1.90,11.20,SSW,0.95
2013-06-29,9.90,13.13,16.60,91.74,0.00,100.52,568.00,1.27,6.00,E,2.68
2013-06-30,11.40,12.80,15.30,96.48,11.60,70.57,643.00,1.01,9.60,W,1.88
2013-07-01,11.20,13.74,18.30,92.74,12.00,135.00,1299.00,1.88,14.20,ENE,2.69
2013-07-02,11.40,13.71,16.70,94.17,23.60,93.52,1158.00,1.33,11.80,ENE,1.82
2013-07-03,11.70,14.26,18.80,91.74,46.00,240.09,1294.00,2.74,15.00,ENE,2.92
2013-07-04,10.90,13.66,18.00,92.74,19.40,181.91,1090.00,2.27,11.80,ENE,1.97
2013-07-05,10.40,14.65,20.50,85.61,1.80,301.39,1322.00,3.03,14.00,E,5.67
2013-07-06,10.10,14.73,19.50,86.48,0.60,257.57,1338.00,2.58,12.90,ENE,4.61
2013-07-07,9.90,14.75,19.60,82.39,0.20,312.52,1085.00,3.03,13.40,E,4.57
2013-07-08,9.10,14.43,19.30,72.83,0.20,290.83,1176.00,2.75,12.60,ENE,5.28
2013-07-09,10.70,14.44,18.90,79.91,0.00,284.61,1310.00,2.94,13.30,E,5.31
2013-07-10,10.60,14.29,19.10,80.30,0.00,193.78,1053.00,2.10,11.80,E,1.92
2013-07-11,10.80,13.47,19.20,88.43,13.80,141.78,1331.00,1.73,14.60,ENE,1.60
2013-07-12,10.40,13.05,17.40,91.30,5.20,124.26,657.00,1.57,8.40,E,2.22
2013-07-13,10.20,13.37,19.10,90.52,28.80,174.09,1369.00,2.08,14.80,E,2.75
2013-07-14,10.30,14.13,19.40,88.57,1.80,167.91,1021.00,2.13,15.30,W,2.68
2013-07-15,11.10,14.71,19.20,88.26,5.20,236.39,1376.00,2.53,13.60,ENE,2.41
2013-07-16,9.30,14.93,20.90,83.13,0.00,288.74,1069.00,3.03,12.10,E,2.79
2013-07-17,10.80,15.07,19.40,78.48,0.20,308.70,1151.00,3.04,12.90,E,4.68
2013-07-18,11.30,15.13,19.50,79.83,0.00,240.35,1225.00,2.52,13.30,E,3.74
2013-07-19,11.20,14.44,18.70,78.13,0.00,155.09,1362.00,1.87,14.60,E,3.56
2013-07-20,9.80,13.54,18.40,83.61,8.20,145.22,1273.00,1.62,13.80,ENE,3.12
2013-07-21,9.50,13.57,18.20,85.57,6.00,167.13,1355.00,1.90,13.60,ENE,4.61
2013-07-22,10.20,14.06,18.10,80.65,0.00,247.17,1239.00,2.49,12.00,E,5.59
2013-07-23,10.90,13.88,18.80,86.87,36.80,203.52,1301.00,2.27,14.00,ENE,3.45
2013-07-24,11.20,14.76,18.50,80.70,0.00,223.83,1299.00,2.40,13.50,E,5.63
2013-07-25,11.00,15.10,18.80,67.22,0.00,326.65,1027.00,3.04,11.70,E,5.06
2013-07-26,10.30,14.54,18.60,72.70,0.00,333.17,1199.00,2.93,12.70,E,4.11
2013-07-27,10.70,14.28,19.00,66.22,0.00,289.52,1185.00,2.82,12.00,E,4.64
2013-07-28,9.40,14.32,20.20,78.09,0.00,253.30,1187.00,2.52,12.90,ENE,2.35
2013-07-29,10.20,14.30,19.40,78.35,7.20,208.52,1172.00,2.16,12.40,ENE,4.66
2013-07-30,10.40,13.45,17.30,85.39,17.40,137.35,1299.00,1.54,13.10,E,4.65
2013-07-31,9.90,14.31,19.10,78.30,0.20,310.35,1243.00,2.97,13.10,ENE,4.17
2013-08-01,10.50,14.90,19.30,76.87,2.20,247.78,1317.00,1.83,12.00,NW,7.32
2013-08-02,8.20,14.09,19.70,78.08,0.20,267.54,1334.00,1.74,12.30,E,5.83
2013-08-03,9.20,14.20,19.00,74.67,8.20,221.62,1382.00,1.58,13.00,NNW,5.91
2013-08-04,11.90,14.76,18.40,79.88,6.60,293.04,1281.00,2.28,12.00,NNW,8.70
2013-08-05,12.50,14.77,17.80,79.17,5.00,253.67,1445.00,1.75,13.50,NNW,9.54
2013-08-06,10.50,14.80,19.00,71.00,0.00,242.25,1141.00,1.62,10.00,NNW,6.60
2013-08-07,8.50,14.36,20.00,66.54,0.00,314.75,1109.00,2.12,10.90,NNW,5.53
2013-08-08,7.80,13.60,19.40,67.79,0.00,302.79,1004.00,1.95,10.00,E,5.30
2013-08-09,8.10,13.12,18.30,79.00,1.60,238.75,1165.00,1.58,10.20,NNW,3.40
2013-08-10,10.10,14.06,18.60,86.17,1.60,206.21,1262.00,1.35,11.20,NW,3.63
2013-08-11,10.80,14.84,18.70,81.50,4.40,174.75,1427.00,1.41,13.80,NNW,5.98
2013-08-12,12.20,14.62,19.80,82.71,9.00,221.04,1253.00,1.81,13.30,NNW,6.39
2013-08-13,12.10,13.96,17.20,79.83,0.00,186.46,1339.00,1.51,14.10,NNW,7.59
2013-08-14,11.90,15.50,19.60,75.33,0.00,286.25,1208.00,2.27,13.70,N,5.84
2013-08-15,10.90,14.43,20.10,87.46,8.60,162.25,1243.00,1.08,12.90,E,4.82
2013-08-16,11.10,13.68,16.70,92.21,41.20,84.67,865.00,0.32,5.10,E,3.40
2013-08-17,10.70,13.80,19.30,90.88,22.20,208.71,1352.00,1.65,14.10,E,4.64
2013-08-18,10.50,13.98,18.90,90.71,15.80,209.79,1250.00,1.39,12.20,NW,2.47
2013-08-19,10.20,14.55,19.20,86.29,0.80,314.08,1257.00,2.25,12.40,NNW,3.08
2013-08-20,11.60,15.11,18.70,81.29,1.20,178.92,1230.00,1.19,12.20,NNW,5.61
2013-08-21,11.40,15.44,19.70,77.42,0.20,268.46,1346.00,2.09,12.40,N,6.96
2013-08-22,13.10,15.23,19.70,78.62,1.40,287.08,1107.00,2.22,12.10,NNW,8.42
2013-08-23,11.90,15.10,19.50,79.83,2.80,240.46,1111.00,1.70,10.90,NNW,6.49
2013-08-24,11.90,13.23,17.00,94.04,5.80,96.29,777.00,0.52,9.60,NW,2.23
2013-08-25,11.80,13.44,17.70,94.17,17.80,142.96,1390.00,1.31,16.00,E,3.20
2013-08-26,9.80,13.63,18.10,77.33,0.00,244.21,954.00,1.62,9.50,NE,1.62
2013-08-27,10.30,14.58,19.90,80.71,8.00,232.54,1345.00,1.67,13.00,NNW,5.41
2013-08-28,9.90,13.41,18.90,88.67,6.80,181.38,1338.00,1.47,14.00,E,3.80
2013-08-29,10.30,13.75,17.60,92.33,1.20,135.33,1306.00,0.92,11.90,E,4.55
2013-08-30,10.60,13.55,17.50,93.38,24.20,114.00,1306.00,0.59,8.50,SSE,0.82
2013-08-31,10.70,13.21,17.20,91.88,13.40,155.88,1345.00,1.18,12.90,NNW,2.53
2013-09-01,10.80,13.42,18.10,92.83,3.40,130.67,1403.00,1.59,15.70,W,1.13
2013-09-02,10.70,13.74,19.40,89.52,0.00,181.26,1095.00,2.04,12.20,W,1.78
2013-09-03,10.70,13.15,17.10,92.57,30.00,104.52,1046.00,1.24,12.00,WNW,1.88
2013-09-04,10.20,13.26,17.40,95.13,15.20,85.65,1278.00,1.17,12.70,ENE,1.78
2013-09-05,11.50,13.84,19.20,94.87,36.40,105.39,1324.00,1.29,16.00,S,1.01
2013-09-06,10.70,14.56,20.70,87.70,3.00,215.04,1239.00,2.13,13.50,NE,1.36
2013-09-07,11.30,14.53,18.30,93.83,16.20,145.57,1331.00,1.37,13.70,SW,1.97
2013-09-08,10.90,14.47,19.40,92.96,18.60,212.91,1306.00,2.16,13.60,ENE,1.10
2013-09-09,12.20,14.34,17.70,94.96,18.40,136.43,1053.00,1.43,10.90,NE,0.88
2013-09-10,11.60,14.07,18.10,93.91,4.60,125.04,1394.00,1.53,14.50,SW,0.87
2013-09-11,10.30,13.59,18.30,92.61,2.00,125.13,1236.00,1.55,14.60,ENE,2.73
2013-09-12,11.10,12.83,16.40,93.43,31.60,93.78,691.00,1.14,7.40,WNW,4.02
2013-09-13,10.40,12.21,14.40,94.52,0.60,72.61,394.00,0.90,5.30,W,2.35
2013-09-14,9.20,14.07,19.60,90.48,0.00,212.00,1164.00,2.32,13.90,ENE,1.93
2013-09-15,10.90,14.97,22.00,88.09,10.00,178.74,1158.00,1.89,12.30,ENE,2.36
2013-09-16,11.30,14.10,20.30,92.83,37.20,121.04,1262.00,1.52,12.90,W,1.67
2013-09-17,12.00,14.36,20.90,92.61,4.60,113.52,1074.00,1.37,12.70,WSW,0.76
2013-09-18,12.20,13.43,16.10,96.61,7.40,103.57,587.00,1.28,8.60,W,1.49
2013-09-19,10.60,13.42,17.80,95.39,2.40,111.43,1083.00,1.30,11.90,W,2.18
2013-09-20,12.10,13.98,18.50,94.70,11.20,111.13,1443.00,1.39,14.90,W,2.82
2013-09-21,11.40,13.99,18.90,91.57,0.40,128.00,1389.00,1.59,12.40,W,2.40
2013-09-22,11.90,14.18,19.00,90.09,0.80,115.87,1215.00,1.46,10.80,W,2.81
