Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-02-24,9.10,12.43,16.60,89.00,0.00,70.08,1169.00,0.50,9.30,SW,5.03
2018-02-25,8.80,12.55,18.50,88.58,0.00,171.79,1127.00,1.24,9.10,SE,4.00
2018-02-26,8.20,12.67,18.10,85.25,0.00,239.29,1004.00,1.67,8.90,SE,5.25
2018-02-27,8.30,13.73,21.30,68.58,0.00,243.29,960.00,1.76,8.80,ESE,18.16
2018-02-28,7.00,12.21,18.40,72.25,0.00,220.88,954.00,1.54,8.50,SSW,6.22
2018-03-01,8.80,13.16,18.20,81.21,0.00,220.83,972.00,1.59,8.40,SSW,5.62
2018-03-02,10.90,14.85,21.30,73.04,0.00,239.29,988.00,1.77,8.90,ESE,19.69
2018-03-03,10.40,14.56,20.80,70.71,0.00,246.62,1063.00,1.76,9.20,ESE,20.02
2018-03-04,9.80,14.26,22.40,71.00,0.00,238.25,967.00,1.75,9.00,ESE,18.98
2018-03-05,8.70,14.84,20.80,68.81,0.00,255.58,960.00,1.73,8.70,SSW,7.22
2018-03-06,9.30,14.04,20.60,63.21,0.00,247.00,960.00,1.65,8.40,SSW,5.04
2018-03-07,10.60,14.92,22.70,55.67,0.00,253.46,986.00,1.78,8.90,ENE,14.50
2018-03-08,9.70,14.48,23.00,59.88,0.00,242.08,981.00,1.69,8.60,NNE,19.30
2018-03-09,7.90,13.65,20.40,72.75,0.00,239.58,976.00,1.68,8.90,ESE,9.42
2018-03-10,10.60,14.85,20.10,74.29,0.00,232.08,939.00,1.61,8.30,S,5.62
2018-03-11,11.30,16.47,22.20,66.74,0.00,255.17,988.00,1.79,8.70,NNW,4.16
2018-03-12,12.40,17.80,26.10,54.38,0.00,243.38,981.00,1.78,9.20,SSW,4.00
2018-03-13,12.50,15.85,22.80,81.75,0.00,189.75,1165.00,1.55,10.40,SW,10.33
2018-03-14,11.10,15.53,21.40,74.04,0.00,211.92,1134.00,1.69,9.90,SE,16.62
2018-03-15,12.10,15.23,22.60,83.29,0.00,170.21,1280.00,1.40,12.00,ESE,17.93
2018-03-16,10.70,14.78,20.30,87.67,0.00,199.00,1167.00,1.63,10.10,ESE,5.62
2018-03-17,11.30,15.03,19.70,84.58,0.00,192.04,1092.00,1.46,9.80,SSE,6.22
2018-03-18,10.60,14.82,19.90,88.88,0.20,210.33,1086.00,1.60,9.30,SSW,7.11
2018-03-19,10.10,15.03,20.00,89.50,0.00,196.00,1028.00,1.49,8.80,SSW,5.38
2018-03-20,10.80,15.09,20.70,83.46,0.00,190.96,1011.00,1.51,9.40,SSW,5.04
2018-03-21,12.60,16.05,23.00,68.62,0.00,236.21,1004.00,1.89,9.60,SE,23.58
2018-03-22,11.10,14.85,22.00,68.08,0.00,248.38,995.00,1.98,9.70,SE,28.70
2018-03-23,10.10,13.58,19.60,76.04,0.00,199.88,1273.00,1.67,11.40,SE,21.60
2018-03-24,10.40,13.97,20.60,83.04,0.00,194.00,1197.00,1.46,9.80,SSW,8.25
2018-03-25,8.50,13.88,20.20,78.46,0.00,242.58,986.00,1.86,9.30,ESE,3.89
2018-03-26,8.90,13.81,19.70,86.42,0.00,216.58,1178.00,1.61,9.80,ESE,6.41
2018-03-27,10.20,14.65,20.40,87.62,0.00,152.29,1137.00,1.19,9.70,SE,5.61
2018-03-28,10.10,14.33,20.40,89.21,0.00,182.50,1192.00,1.31,9.40,SSW,6.84
2018-03-29,12.30,14.05,18.20,95.71,2.60,102.54,1239.00,0.95,11.20,SSW,6.30
2018-03-30,13.10,15.55,19.10,85.50,0.00,139.96,1123.00,1.18,10.20,NNE,3.84
2018-03-31,11.70,14.54,20.00,77.88,0.00,166.54,1208.00,1.58,12.10,ESE,18.86
2018-04-01,10.30,14.40,21.40,75.75,0.00,165.42,1262.00,1.52,11.60,SE,15.46
2018-04-02,8.60,13.48,19.70,83.46,0.00,171.12,1320.00,1.38,11.10,SSW,7.08
2018-04-03,10.70,13.30,16.80,93.04,0.00,119.42,1143.00,1.12,10.70,WSW,5.21
2018-04-04,11.60,13.88,18.40,90.54,0.00,142.12,1229.00,1.00,9.90,S,3.68
2018-04-05,11.80,15.00,21.60,84.67,0.00,124.83,1208.00,1.00,10.40,ESE,9.06
2018-04-06,9.60,12.99,18.10,88.71,0.00,142.96,1058.00,1.05,9.50,SSE,6.93
2018-04-07,10.80,13.38,18.00,93.75,0.00,129.04,1164.00,0.98,9.50,SSW,6.34
2018-04-08,11.40,15.45,23.30,76.92,0.00,200.29,1106.00,1.48,9.00,SSW,4.46
2018-04-09,11.00,14.54,19.30,83.21,0.00,204.46,1179.00,1.40,8.90,SW,6.82
2018-04-10,12.30,14.47,19.10,89.50,17.40,105.67,1025.00,0.74,8.40,SW,5.22
2018-04-11,12.60,15.04,19.10,79.58,0.00,118.92,889.00,1.02,8.00,SSE,11.92
2018-04-12,10.70,14.44,20.20,85.04,0.00,144.54,842.00,0.98,6.80,SW,5.94
2018-04-13,10.30,13.55,17.90,93.42,0.00,118.46,1206.00,0.92,10.00,SSE,5.97
2018-04-14,12.00,14.45,17.90,93.62,0.20,145.46,1160.00,1.19,9.70,SSW,6.10
2018-04-15,11.40,14.30,17.30,89.58,0.00,63.12,962.00,0.52,9.80,SSW,2.97
2018-04-16,10.00,14.50,20.60,77.17,0.00,230.17,1046.00,1.84,9.60,ESE,26.43
2018-04-17,9.60,15.43,23.80,73.38,0.00,236.17,1044.00,1.72,9.20,ESE,13.97
2018-04-18,10.40,14.36,19.20,90.50,0.00,186.83,1181.00,1.27,8.80,SSW,6.75
2018-04-19,11.10,15.77,23.60,79.08,8.00,199.75,1171.00,1.41,9.40,ESE,11.85
2018-04-20,11.30,15.40,21.80,73.71,0.00,242.42,1100.00,1.91,9.90,ESE,19.77
2018-04-21,10.30,15.11,21.70,84.50,0.00,154.38,1194.00,1.12,9.30,SSW,7.86
2018-04-22,12.40,15.52,20.60,90.21,0.80,200.12,1104.00,1.43,8.80,SSW,5.82
2018-04-23,12.30,16.78,23.40,81.62,0.20,211.17,1172.00,1.60,10.10,ESE,11.70
2018-04-24,12.40,16.55,23.70,77.79,0.00,226.96,1048.00,1.74,9.40,SW,7.36
2018-04-25,11.60,16.00,21.40,83.96,0.00,214.08,1111.00,1.51,9.20,ESE,13.42
2018-04-26,11.50,14.78,20.40,87.92,4.60,182.96,969.00,1.20,7.90,SW,7.64
2018-04-27,11.60,15.01,19.70,88.12,0.00,161.96,990.00,1.21,8.40,SSW,9.66
2018-04-28,12.80,16.33,24.20,79.46,0.00,203.79,1030.00,1.58,9.50,NE,9.02
2018-04-29,11.20,15.78,21.30,78.38,0.00,230.92,1134.00,1.67,9.40,ESE,6.68
2018-04-30,12.30,16.40,22.70,77.54,1.80,173.83,1035.00,1.37,9.30,ESE,14.96
2018-05-01,12.80,15.78,22.20,87.71,0.60,145.79,1056.00,1.18,10.20,SW,8.94
2018-05-02,11.50,16.48,22.90,77.54,0.00,180.54,1313.00,1.51,11.40,SE,9.65
2018-05-03,11.40,15.68,22.00,82.83,0.00,194.71,1153.00,1.49,9.80,SSW,7.62
2018-05-04,10.80,15.91,21.50,82.46,0.00,231.29,1083.00,1.70,9.20,ESE,9.12
2018-05-05,12.70,15.48,19.40,79.58,0.00,122.25,1137.00,0.90,8.60,ESE,13.95
2018-05-06,10.90,14.43,18.60,82.79,0.00,123.50,1086.00,0.85,9.60,W,6.76
2018-05-07,11.90,14.41,17.90,88.17,5.00,84.96,1014.00,0.68,8.30,SE,8.30
2018-05-08,10.40,13.79,18.10,92.62,1.00,147.17,1259.00,1.14,10.20,SE,4.64
2018-05-09,11.40,14.13,18.30,91.67,1.60,147.04,1176.00,1.21,9.50,E,4.65
2018-05-10,12.20,14.30,18.90,94.08,8.80,112.71,1051.00,0.74,8.30,SW,6.08
2018-05-11,10.80,16.18,19.60,87.95,2.20,374.30,1172.00,2.80,8.00,SSW,5.35
2018-05-12,11.20,15.08,19.80,92.04,4.40,191.96,1104.00,1.23,8.20,S,4.11
2018-05-13,12.60,15.70,21.40,90.96,7.00,181.54,1164.00,1.13,8.40,SSW,5.85
2018-05-14,12.30,14.62,18.20,95.33,3.20,81.54,956.00,0.56,7.60,SSW,4.94
2018-05-15,11.70,15.68,22.30,87.75,0.60,146.00,1250.00,1.12,10.30,ESE,5.96
2018-05-16,11.60,15.30,20.40,88.79,7.20,216.00,1074.00,1.55,8.60,ESE,5.70
2018-05-17,12.50,14.56,18.70,94.08,20.60,148.50,1139.00,1.20,9.70,SE,3.20
2018-05-18,13.00,14.90,18.30,96.00,0.20,89.88,1155.00,0.90,10.90,SW,6.78
2018-05-19,12.40,14.98,19.30,96.54,21.00,88.75,1069.00,0.63,10.70,SW,5.73
2018-05-20,12.70,15.68,19.20,94.04,0.20,130.21,1208.00,1.02,9.80,SSE,4.82
2018-05-21,11.60,15.09,19.70,92.04,2.00,170.83,912.00,1.22,7.60,SW,8.58
2018-05-22,11.90,15.08,20.40,89.58,0.00,131.00,1220.00,1.03,10.20,WSW,4.00
2018-05-23,11.70,15.23,20.30,90.12,1.40,188.50,1092.00,1.38,8.70,SW,3.40
2018-05-24,12.40,15.09,19.60,94.38,35.60,130.71,1099.00,1.10,10.00,SSW,6.29
2018-05-25,13.10,14.96,19.50,95.79,38.40,99.75,1162.00,0.78,9.60,ESE,6.02
2018-05-26,12.40,15.00,18.30,94.75,3.00,134.50,1216.00,1.20,10.10,SSE,4.57
2018-05-27,12.30,14.50,18.00,94.83,0.20,118.67,1315.00,0.92,10.70,SSE,4.65
2018-05-28,11.70,15.08,18.40,94.96,0.00,136.08,1213.00,1.06,10.10,SSW,6.25
2018-05-29,11.70,15.33,19.40,93.83,0.00,184.79,1146.00,1.31,8.70,SW,6.17
2018-05-30,13.30,15.79,20.10,95.29,17.00,138.04,1137.00,1.02,8.60,SSW,8.18
2018-05-31,12.40,14.79,19.90,95.88,23.00,115.96,1225.00,0.76,8.90,SSW,6.35
2018-06-01,11.70,13.53,16.90,95.88,38.60,75.88,624.00,0.55,5.60,ESE,4.17
2018-06-02,9.70,13.22,18.40,93.08,11.00,70.21,1329.00,0.52,9.90,SE,3.95
2018-06-03,11.40,13.98,17.00,89.50,1.00,86.38,533.00,0.60,5.10,ENE,3.20
2018-06-04,11.80,16.87,19.70,83.66,0.20,168.00,401.00,1.35,3.20,S,6.42
2018-06-05,12.70,15.09,20.00,93.25,0.40,137.88,1380.00,1.18,11.60,SSW,5.70
2018-06-06,12.30,14.51,19.10,96.58,54.00,87.29,1123.00,0.58,8.90,SW,3.35
2018-06-07,12.50,15.32,19.80,92.04,0.40,130.33,875.00,1.01,7.40,S,6.00
2018-06-08,12.80,15.47,20.10,87.42,7.00,136.54,710.00,1.10,6.50,SE,5.13
2018-06-09,12.90,14.95,20.00,91.33,13.60,89.04,993.00,0.76,8.10,E,4.54
2018-06-10,11.90,13.94,18.30,95.33,25.20,91.62,898.00,0.72,6.90,E,5.71
2018-06-11,11.30,14.28,19.40,93.46,13.60,163.46,1164.00,1.16,9.80,SSW,4.98
2018-06-12,12.40,14.72,18.40,94.88,8.40,125.29,1072.00,0.89,8.90,SSW,3.66
2018-06-13,12.90,14.64,19.10,95.58,3.20,116.88,990.00,0.84,9.10,SSW,5.08
2018-06-14,12.20,14.26,18.30,94.50,7.00,128.67,1271.00,1.14,10.30,SSW,5.73
2018-06-15,12.10,14.15,18.30,95.42,4.20,88.54,561.00,0.78,5.70,,0.00
2018-06-16,12.40,14.46,18.70,95.38,2.60,112.46,1213.00,0.98,10.70,SSW,6.34
2018-06-17,12.00,13.79,16.30,95.21,3.40,70.33,768.00,0.51,8.00,SSW,5.10
2018-06-18,12.40,15.10,19.60,92.00,0.00,116.75,1236.00,0.93,10.60,SSW,4.89
2018-06-19,12.10,14.39,17.60,95.42,17.40,80.12,981.00,0.69,9.10,ESE,3.36
2018-06-20,11.70,14.55,18.10,94.42,0.20,171.67,1083.00,1.32,9.20,SSE,3.91
2018-06-21,12.90,14.72,17.10,95.38,0.00,91.25,650.00,0.68,6.10,SE,5.34
2018-06-22,10.70,14.28,18.20,92.17,16.00,127.62,1174.00,0.98,9.50,SSW,6.54
2018-06-23,11.30,14.96,18.80,89.96,0.20,203.92,1107.00,1.49,9.10,SSW,5.30
2018-06-24,12.00,15.75,20.40,79.62,0.00,154.33,1179.00,1.34,10.10,SW,7.64
2018-06-25,11.60,15.73,22.80,82.29,0.00,214.38,1134.00,1.64,9.80,SW,8.83
2018-06-26,11.80,14.26,19.40,87.42,0.00,111.17,814.00,0.69,5.90,S,5.28
2018-07-03,12.30,18.82,21.60,55.17,0.00,44.83,88.00,0.20,0.90,S,9.96
2018-07-04,11.10,15.15,20.90,71.96,0.00,208.83,993.00,1.54,8.60,E,18.34
2018-07-05,12.20,15.39,20.20,84.96,0.00,144.58,1266.00,1.18,10.70,N,12.88
2018-07-06,12.30,14.98,20.50,88.38,14.20,116.83,1227.00,1.03,10.30,SSE,13.22
2018-07-07,12.20,15.05,20.30,76.46,0.00,207.50,998.00,1.54,8.60,S,12.58
2018-07-08,11.70,15.02,19.60,78.46,0.00,204.12,1178.00,1.48,9.80,ESE,16.10
2018-07-09,12.20,15.59,20.20,81.92,0.00,187.25,1215.00,1.42,10.00,NNW,16.10
2018-07-10,12.50,15.10,19.30,80.25,1.00,213.42,1069.00,1.50,8.90,ESE,15.03
2018-07-11,11.40,13.95,18.70,81.38,0.00,194.25,1167.00,1.40,9.80,ESE,19.32
2018-07-12,11.40,15.72,21.40,77.79,0.00,202.00,1188.00,1.48,9.60,N,14.73
2018-07-13,13.10,15.92,21.10,78.38,0.40,151.12,1129.00,1.26,10.00,SSE,12.26
2018-07-14,11.90,14.84,18.90,73.92,0.00,190.96,1102.00,1.36,9.10,ESE,20.10
2018-07-15,12.20,15.66,20.60,78.00,0.40,160.92,1199.00,1.17,9.50,SSE,16.10
2018-07-16,12.30,15.81,21.30,73.54,0.20,122.04,1118.00,0.97,9.20,N,14.77
2018-07-17,12.70,15.70,20.90,71.62,0.00,192.92,1081.00,1.41,8.70,E,16.74
2018-07-18,13.00,15.45,20.60,82.54,0.80,147.17,1246.00,1.26,10.40,E,14.16
2018-07-19,13.20,16.85,22.20,66.62,0.00,194.96,998.00,1.45,8.30,NNE,13.84
2018-07-20,11.90,15.70,20.90,69.33,0.00,194.46,995.00,1.47,8.30,SE,16.90
2018-07-21,11.00,16.46,23.00,74.54,0.00,206.21,1129.00,1.42,8.80,ESE,15.46
2018-07-22,12.40,16.51,21.60,76.88,0.00,174.12,1106.00,1.29,9.40,ESE,15.17
2018-07-23,11.10,16.51,22.10,68.08,0.00,187.58,944.00,1.32,7.60,ESE,12.22
2018-07-24,11.60,16.72,23.10,72.04,0.00,200.42,976.00,1.42,7.90,S,4.80
2018-07-25,12.60,16.73,23.80,66.92,2.40,203.00,991.00,1.56,8.80,ESE,13.22
2018-07-26,11.60,15.85,21.20,83.88,0.00,190.12,1169.00,1.33,9.00,ESE,5.68
2018-07-27,11.40,16.75,23.30,79.08,0.00,205.08,1021.00,1.54,8.60,E,8.60
2018-07-28,13.20,16.41,22.10,81.75,0.00,191.33,1028.00,1.43,8.90,S,7.65
2018-07-29,12.40,15.49,21.30,86.67,10.80,100.21,1199.00,0.83,9.80,S,8.05
2018-07-30,11.80,15.04,19.40,92.54,0.20,120.38,1243.00,0.89,9.60,S,6.44
2018-07-31,12.40,14.87,20.30,93.21,4.00,97.33,1202.00,0.63,9.20,S,3.66
2018-08-01,12.50,17.74,20.80,75.93,2.80,86.17,986.00,0.67,9.70,S,4.45
2018-08-02,11.90,15.06,21.20,87.67,3.20,141.96,1206.00,1.08,10.40,S,6.71
2018-08-03,11.30,15.34,20.30,79.04,0.00,201.25,1285.00,1.50,10.10,NNW,10.05
2018-08-04,11.10,14.86,20.60,84.29,0.00,112.42,1104.00,0.86,8.30,SSW,4.00
2018-08-05,11.80,15.26,20.10,87.12,11.80,103.42,879.00,0.80,7.70,ESE,5.10
2018-08-06,13.30,15.38,19.90,83.00,0.40,130.29,1230.00,1.04,10.10,N,16.42
2018-08-07,11.60,15.38,21.10,80.67,0.20,179.33,1283.00,1.27,10.20,N,13.95
2018-08-08,12.20,15.98,21.50,79.33,0.00,187.08,1202.00,1.44,9.90,ESE,12.56
2018-08-09,11.60,15.65,21.80,86.54,0.00,164.83,1151.00,1.08,9.70,N,2.88
2018-08-10,13.10,16.29,20.80,72.29,0.00,141.92,972.00,1.08,8.10,NNW,5.60
2018-08-11,12.90,16.89,22.80,62.71,0.00,204.33,1018.00,1.52,8.90,N,16.10
2018-08-12,10.30,15.55,22.30,80.50,0.00,182.62,1267.00,1.29,9.90,E,5.08
2018-08-13,11.90,14.14,18.30,88.46,16.20,97.00,1011.00,0.69,8.70,ESE,6.43
2018-08-14,11.10,15.22,22.10,84.25,3.20,191.00,1218.00,1.37,9.70,S,6.66
2018-08-15,10.30,15.84,21.40,78.46,0.00,206.29,1176.00,1.48,9.20,SSE,11.90
2018-08-16,11.90,15.13,21.10,81.00,0.00,177.58,1069.00,1.15,9.30,SE,15.70
2018-08-17,12.10,14.96,20.00,85.33,6.80,98.38,1355.00,0.88,10.80,S,6.02
2018-08-18,11.70,15.52,22.30,87.08,0.00,172.67,1201.00,1.18,10.10,ESE,4.92
2018-08-19,12.30,15.48,20.40,88.33,5.00,161.62,1216.00,1.12,9.20,ESE,3.68
2018-08-20,12.30,15.61,19.80,88.50,1.20,178.21,1197.00,1.29,9.70,E,4.07
2018-08-21,13.30,16.65,22.10,78.83,0.00,174.79,1308.00,1.48,10.80,N,12.60
2018-08-22,13.30,16.35,21.60,80.17,0.00,171.88,1176.00,1.37,10.30,ESE,15.50
2018-08-23,13.10,16.10,20.90,80.58,0.00,188.54,1252.00,1.45,10.50,ESE,13.15
2018-08-24,12.00,15.93,21.10,76.79,0.00,175.79,1202.00,1.30,9.30,NNE,10.45
2018-08-25,12.30,15.68,20.40,78.04,0.00,161.58,1241.00,1.18,10.10,ESE,8.85
2018-08-26,12.00,14.53,19.10,88.71,2.40,92.71,868.00,0.65,8.50,ESE,4.46
2018-08-27,12.30,15.35,20.60,79.50,0.20,138.04,1035.00,1.09,8.80,ENE,6.68
2018-08-28,10.20,15.15,22.00,86.50,2.40,132.25,1315.00,0.96,10.40,S,7.31
2018-08-29,11.30,14.71,21.60,92.12,35.20,165.79,1206.00,1.08,9.90,S,3.29
2018-08-30,11.90,15.50,22.10,87.21,5.00,217.50,1013.00,1.56,8.90,S,4.52
2018-08-31,10.80,14.73,19.60,89.33,0.00,152.54,1195.00,1.02,9.40,ESE,5.78
2018-09-01,12.20,15.30,19.80,89.08,0.00,89.58,886.00,0.65,7.00,SSW,3.73
2018-09-02,12.30,15.29,20.40,90.08,1.20,108.50,884.00,0.72,6.90,SSE,7.57
2018-09-03,12.10,14.48,19.30,93.71,9.60,72.21,1187.00,0.49,10.20,NNW,3.05
2018-09-04,11.20,14.22,18.80,90.62,1.60,91.29,1199.00,0.74,10.00,E,3.94
2018-09-05,11.70,16.27,22.40,83.17,0.00,191.17,1303.00,1.39,10.40,SSW,3.20
2018-09-06,12.30,15.59,21.30,84.71,4.20,102.42,1201.00,0.84,9.80,SE,11.28
2018-09-07,12.10,16.82,22.40,86.13,0.40,194.51,1190.00,1.37,9.50,SE,8.02
2018-09-08,11.30,14.67,20.70,88.88,2.60,154.33,1058.00,1.01,8.20,SSW,4.66
2018-09-09,12.40,14.31,19.40,96.12,12.40,88.12,988.00,0.54,8.20,S,5.30
2018-09-10,11.40,14.90,19.30,94.29,0.20,184.08,1132.00,1.34,8.70,S,6.58
2018-09-11,11.60,15.21,19.20,93.00,2.00,196.25,1280.00,1.43,10.70,S,6.84
2018-09-12,12.30,14.62,18.40,95.04,9.80,115.88,1225.00,0.80,9.70,S,4.21
2018-09-13,11.90,14.53,18.40,93.29,5.40,113.54,921.00,0.82,8.20,S,4.81
2018-09-14,12.60,15.84,22.10,89.75,0.20,198.38,1250.00,1.37,9.80,SSE,6.58
2018-09-15,11.70,15.57,22.60,91.08,11.80,172.29,1236.00,1.27,9.60,E,9.98
2018-09-16,11.70,15.75,21.20,91.29,0.00,153.88,1311.00,1.18,10.30,SSW,7.22
2018-09-17,12.40,16.49,22.10,79.08,0.00,197.46,1086.00,1.53,9.30,E,11.00
2018-09-18,12.20,16.05,21.30,77.96,0.00,200.67,1053.00,1.60,9.30,N,10.30
2018-09-19,11.70,15.78,22.40,83.67,5.20,196.62,1227.00,1.42,10.10,NNE,7.34
2018-09-20,12.00,15.48,21.60,88.58,10.20,151.42,1266.00,1.10,10.10,ENE,4.82
2018-09-21,12.30,16.42,21.70,78.38,0.40,180.96,1264.00,1.41,11.10,ESE,14.77
2018-09-22,13.10,15.70,21.60,86.71,5.60,144.88,972.00,1.10,8.30,SSE,9.50
2018-09-23,13.20,15.43,22.10,89.29,0.00,130.71,1227.00,0.90,9.90,SE,5.79
2018-09-24,11.80,15.00,20.20,91.42,8.60,98.46,1218.00,0.78,10.20,S,6.41
2018-09-25,11.70,14.95,21.20,85.33,0.00,168.12,1281.00,1.21,11.00,S,7.20
2018-09-26,12.60,14.95,19.30,79.62,0.00,79.04,510.00,0.63,5.10,N,13.59
2018-09-27,12.50,14.69,19.60,85.12,0.00,109.12,1062.00,0.85,9.50,ESE,5.01
2018-09-28,11.70,15.83,21.10,78.33,0.00,169.92,1245.00,1.30,10.20,ESE,6.20
2018-09-29,12.80,15.42,19.80,82.42,0.00,121.96,1178.00,1.00,10.40,ESE,13.23
2018-09-30,12.90,15.86,21.10,80.54,1.60,196.25,1155.00,1.43,10.20,ESE,11.70
