Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2013-05-06,15.80,20.50,27.70,81.12,0.50,256.92,958.00,2.18,10.30,N,1.94
2013-05-07,15.30,18.96,27.20,85.83,0.50,201.33,1093.00,1.89,10.80,NNE,1.39
2013-05-08,13.90,19.50,27.10,83.12,0.75,243.71,1021.00,2.18,10.50,N,1.65
2013-05-09,13.40,20.12,27.70,72.54,0.25,282.04,990.00,2.44,10.90,N,1.84
2013-05-10,15.10,20.17,27.50,76.29,0.25,212.12,984.00,2.00,11.10,N,2.07
2013-05-11,15.50,20.77,27.40,83.38,0.25,228.92,1058.00,2.09,11.10,SSE,1.12
2013-05-12,15.70,20.18,25.70,86.67,0.00,158.83,847.00,1.30,6.90,NNE,1.19
2013-05-13,16.30,22.08,28.40,55.38,0.25,277.38,1283.00,2.58,13.40,NW,4.38
2013-05-14,17.40,21.84,27.90,51.96,0.00,271.33,1060.00,2.40,11.20,E,5.92
2013-05-15,14.30,21.70,28.40,49.54,0.00,295.75,1025.00,2.89,12.70,NNW,3.17
2013-05-16,15.20,20.87,27.80,66.67,0.00,293.29,979.00,2.56,11.40,NNE,1.46
2013-05-17,15.70,20.91,27.20,75.25,0.00,249.21,969.00,2.20,10.70,NNW,2.45
2013-05-18,15.80,21.11,27.20,77.17,0.00,260.33,993.00,2.09,9.50,NE,1.24
2013-05-19,17.00,21.15,27.80,80.33,0.00,212.50,1009.00,1.76,9.70,S,1.42
2013-05-20,17.90,21.53,27.90,80.67,0.00,203.58,1056.00,1.91,10.20,SSW,1.72
2013-05-21,17.20,20.01,27.70,87.67,0.00,147.58,1109.00,1.54,10.60,N,1.40
2013-05-22,17.00,20.11,24.60,85.88,0.00,167.75,960.00,1.56,9.50,ENE,1.18
2013-05-23,16.50,20.29,26.60,86.04,0.00,216.29,1093.00,2.08,10.70,N,1.50
2013-05-24,17.20,20.38,26.80,87.00,0.00,184.04,1100.00,1.81,11.20,E,1.65
2013-05-25,16.40,21.02,27.40,74.62,0.00,195.04,1107.00,2.02,12.10,E,2.03
2013-05-26,17.70,19.82,23.90,85.62,0.00,100.33,1014.00,1.18,13.90,N,0.94
2013-05-27,15.30,17.88,21.70,93.21,0.00,71.21,566.00,0.74,4.90,SE,0.97
2013-05-28,15.10,18.55,23.80,84.54,0.00,144.12,1051.00,1.79,15.40,N,1.29
2013-05-29,15.90,17.31,19.40,89.18,0.00,66.12,624.00,0.89,9.30,N,1.91
2013-06-01,18.90,22.86,26.30,73.12,0.00,442.44,1294.00,4.34,12.10,,0.00
2013-06-02,15.40,23.79,27.10,73.50,0.00,502.80,1234.00,5.22,13.20,,0.00
2013-06-03,16.60,23.29,26.20,74.45,0.00,386.67,1213.00,4.09,11.90,,0.00
2013-06-04,15.60,25.32,27.30,71.80,0.00,502.25,1153.00,4.51,10.80,,0.00
2013-06-05,15.90,24.58,27.40,72.00,0.00,532.38,1130.00,5.28,11.40,,0.00
2013-06-06,17.10,25.29,27.60,68.30,0.00,549.50,1266.00,5.06,11.70,,0.00
2013-06-07,19.70,26.50,29.80,50.33,0.00,536.50,1470.00,5.21,13.30,,0.00
2013-06-08,16.00,23.44,27.70,64.22,0.00,435.36,1255.00,4.36,12.10,,0.00
2013-06-09,17.70,24.31,27.30,64.70,0.00,649.80,1157.00,5.80,12.20,,0.00
2013-06-10,16.70,24.76,28.10,56.60,0.00,549.09,1143.00,4.94,11.40,,0.00
2013-06-11,17.10,23.58,28.20,67.73,0.00,390.64,1315.00,4.09,12.70,,0.00
2013-06-12,17.60,26.63,28.30,51.78,0.00,493.90,1174.00,4.89,11.80,,0.00
2013-06-13,22.30,26.34,27.70,44.78,0.00,712.40,993.00,5.72,10.20,,0.00
2013-06-14,17.00,25.94,27.90,42.80,0.00,696.70,1018.00,5.66,10.30,,0.00
2013-06-15,16.60,26.03,28.80,40.80,0.00,654.50,1007.00,5.09,10.60,,0.00
2013-06-16,15.00,24.76,28.90,61.82,0.00,570.00,1216.00,4.61,11.30,,0.00
2013-06-17,17.60,25.10,27.80,60.89,0.00,485.10,1213.00,4.55,11.40,,0.00
2013-06-18,17.80,23.07,25.90,66.00,0.00,299.18,905.00,2.70,9.20,,0.00
2013-06-19,16.20,25.14,28.20,61.60,0.00,649.00,1230.00,5.40,12.70,,0.00
2013-06-20,18.70,25.13,28.40,63.67,0.76,620.70,1201.00,5.24,11.20,,0.00
2013-06-21,15.40,25.14,28.20,65.89,0.00,585.73,1202.00,4.77,11.00,,0.00
2013-06-22,14.90,23.81,26.60,63.67,0.00,383.00,1236.00,3.87,12.20,,0.00
2013-06-23,16.90,24.70,26.80,55.70,0.25,661.50,1211.00,5.51,12.00,,0.00
2013-06-24,20.40,24.10,26.60,57.10,0.00,305.45,1264.00,3.16,11.50,,0.00
2013-06-25,16.40,25.36,27.90,56.40,0.00,640.64,1078.00,4.71,9.80,,0.00
2013-06-26,18.00,25.58,28.20,60.90,0.00,580.18,1174.00,4.12,10.50,,0.00
2013-06-27,16.50,24.10,28.40,58.55,0.00,622.18,995.00,4.85,9.60,,0.00
2013-06-28,14.70,22.33,27.70,69.08,2.03,472.92,1023.00,3.78,10.00,,0.00
2013-06-29,15.80,24.19,27.40,72.10,0.00,489.18,1143.00,4.21,10.00,,0.00
2013-06-30,17.90,23.63,26.30,71.90,0.00,317.18,1299.00,3.33,12.40,,0.00
2013-07-01,19.00,24.21,26.50,68.88,0.00,340.75,1079.00,3.94,12.90,,0.00
2013-07-02,17.90,22.94,25.50,64.00,0.00,300.45,1366.00,3.17,14.30,,0.00
2013-07-03,17.70,23.08,27.70,68.67,0.00,372.50,1232.00,4.06,12.70,,0.00
2013-07-04,15.70,23.43,26.20,76.22,0.76,349.64,1285.00,3.77,12.60,,0.00
2013-07-05,18.10,22.63,27.20,77.89,8.13,427.80,1164.00,3.89,11.80,,0.00
2013-07-06,17.20,21.96,27.90,81.44,0.50,386.90,1213.00,3.50,11.70,,0.00
2013-07-07,15.90,22.73,27.40,80.50,2.03,396.73,1144.00,3.50,11.50,,0.00
2013-07-08,16.00,24.26,25.80,73.40,0.00,520.91,1324.00,4.55,12.30,,0.00
2013-07-09,18.40,25.10,28.20,69.67,0.00,613.30,1137.00,5.47,11.10,,0.00
2013-07-10,21.30,25.06,26.90,58.78,0.00,384.70,1090.00,3.62,10.90,,0.00
2013-07-11,19.80,24.92,27.90,57.09,0.00,610.55,1074.00,5.43,11.50,,0.00
2013-07-12,18.90,23.47,25.80,69.09,0.00,448.82,863.00,3.90,9.20,,0.00
2013-07-13,17.80,20.34,22.80,86.20,2.55,241.40,1076.00,2.55,10.80,,0.00
2013-07-14,16.80,20.65,25.10,84.11,5.34,317.45,1259.00,3.54,13.40,,0.00
2013-07-15,16.20,23.35,26.90,63.67,0.00,467.33,1013.00,3.84,10.10,,0.00
2013-07-16,15.10,24.47,28.10,67.80,3.56,568.64,1197.00,4.81,11.40,,0.00
2013-07-17,15.90,21.52,25.60,70.44,0.00,320.56,1099.00,3.14,12.40,,0.00
2013-07-18,15.80,22.23,25.50,78.00,0.25,370.25,1336.00,3.59,12.70,,0.00
2013-07-19,17.90,22.84,25.00,77.89,1.78,384.18,1297.00,3.56,11.60,,0.00
2013-07-20,16.60,23.09,26.90,76.56,0.00,549.10,1480.00,5.24,13.90,,0.00
2013-07-21,17.20,21.29,25.00,81.89,0.25,340.00,1450.00,3.81,14.30,,0.00
2013-07-22,16.10,22.06,24.20,78.40,0.00,415.30,974.00,3.98,9.80,,0.00
2013-07-23,16.30,21.17,25.80,78.90,1.78,318.18,940.00,3.11,11.60,,0.00
2013-07-24,16.80,22.38,25.60,79.25,1.52,402.00,1368.00,4.06,12.60,,0.00
2013-07-25,16.60,22.81,25.90,79.12,18.54,433.30,1387.00,4.15,13.10,,0.00
2013-07-26,15.20,23.78,27.60,71.78,0.00,559.00,1053.00,5.02,10.80,,0.00
2013-07-27,16.10,22.25,25.80,79.10,0.50,431.82,1311.00,3.91,12.30,,0.00
2013-07-28,17.70,23.40,26.40,74.78,0.76,512.70,1190.00,4.73,11.90,,0.00
2013-07-29,16.40,22.07,26.10,81.33,0.00,561.60,995.00,3.80,9.90,,0.00
2013-09-01,10.70,13.20,16.90,93.83,3.40,143.30,1491.00,1.24,14.70,E,2.86
2013-09-02,10.60,13.46,17.30,91.39,0.00,170.48,925.00,1.03,6.20,NW,1.76
2013-09-03,10.60,13.17,17.10,91.74,8.40,127.65,1246.00,0.82,13.80,NW,2.17
2013-09-04,10.50,13.22,16.60,95.00,15.00,105.57,1100.00,0.57,13.20,E,3.30
2013-09-05,11.60,12.98,16.20,93.20,0.40,122.20,1002.00,0.66,8.80,N,1.63
2013-09-26,22.70,24.10,24.80,72.75,0.00,443.25,1195.00,5.20,10.00,E,2.20
2013-09-27,18.80,20.25,22.90,90.25,15.80,105.80,772.00,0.52,3.80,,0.00
2013-09-28,,,,,0.00,,,,,,0.00
2013-09-29,,,,,0.00,,,,,,0.00
2013-09-30,,,,,0.00,,,,,,0.00
2013-10-01,,,,,0.00,,,,,,0.00
2013-10-02,,,,,0.00,,,,,,0.00
2013-10-03,,,,,0.00,,,,,,0.00
2013-10-04,,,,,0.00,,,,,,0.00
2013-10-05,,,,,0.00,,,,,,0.00
2013-10-06,,,,,0.00,,,,,,0.00
2013-10-07,,,,,0.00,,,,,,0.00
2013-10-08,,,,,0.00,,,,,,0.00
2013-10-09,,,,,0.00,,,,,,0.00
2013-10-10,,,,,0.00,,,,,,0.00
2013-10-30,,,,,0.00,,,,,,0.00
2013-10-31,,,,,0.00,,,,,,0.00
2013-11-05,17.40,19.32,20.90,84.60,0.00,,,,,,0.00
2013-11-06,17.70,20.29,23.90,83.14,0.00,,,,,,0.00
2013-11-07,14.80,21.95,26.80,73.20,0.00,435.25,1062.00,3.55,9.70,SW,2.97
2013-11-08,15.90,22.00,25.20,67.60,0.00,245.25,399.00,1.90,3.20,,0.00
2013-11-09,18.10,23.69,24.90,61.71,0.00,469.11,1139.00,4.26,10.30,,0.00
2013-11-10,19.20,23.64,25.30,58.00,0.00,444.22,1160.00,4.33,10.30,,0.00
2013-11-11,18.10,23.10,26.70,62.40,0.00,321.86,1178.00,3.63,10.70,,0.00
2013-11-12,20.50,24.74,26.50,55.75,0.00,521.22,1069.00,4.86,9.80,,0.00
2013-11-13,18.90,23.98,25.70,59.33,0.00,470.62,940.00,4.01,9.30,,0.00
2013-11-14,21.60,23.38,24.50,58.50,0.00,259.00,849.00,2.17,7.20,,0.00
2013-11-15,16.70,22.12,25.20,76.50,0.00,321.30,921.00,3.22,8.00,,0.00
2013-11-16,17.30,23.75,26.40,77.00,0.00,275.50,854.00,3.08,8.10,,0.00
2013-11-17,21.80,24.83,26.60,68.83,0.00,597.62,886.00,5.15,8.70,,0.00
2013-11-18,16.70,19.37,23.90,88.44,0.20,98.60,682.00,0.77,3.80,,0.00
2013-11-19,14.10,20.04,27.10,77.78,0.00,240.91,875.00,1.96,8.50,SSE,1.78
2013-11-20,14.90,15.78,16.90,84.75,0.00,0.00,0.00,0.00,0.00,,0.00
2013-11-21,19.10,23.23,24.80,74.00,0.00,298.00,729.00,2.55,4.70,,0.00
2013-11-22,21.00,25.60,27.50,46.57,0.00,625.25,995.00,5.29,9.70,,0.00
2013-11-23,21.70,22.55,23.20,67.00,0.00,353.50,724.00,3.95,9.90,,0.00
2013-11-24,20.80,24.25,25.30,53.50,0.00,618.50,911.00,6.27,9.30,,0.00
2013-11-25,21.80,24.03,25.10,64.00,0.00,358.75,670.00,2.22,3.60,,0.00
2013-11-26,14.40,20.20,23.80,78.33,2.00,285.60,605.00,1.84,3.20,,0.00
2013-11-27,18.10,,19.60,,0.00,547.00,547.00,3.10,3.10,,0.00
2013-11-28,15.50,17.73,19.10,57.40,0.00,545.00,584.00,3.50,3.70,,0.00
2013-11-29,15.80,17.88,21.30,59.83,0.00,273.00,534.00,2.60,4.40,,0.00
2013-11-30,17.20,18.60,19.90,50.00,0.00,522.00,522.00,3.60,3.60,,0.00
2013-12-01,19.40,24.17,26.60,54.56,0.00,575.67,831.00,4.66,8.30,,0.00
2013-12-02,17.80,21.87,23.40,71.67,0.00,364.75,751.00,2.33,4.80,,0.00
2013-12-03,17.20,21.71,23.80,68.43,0.00,554.10,940.00,4.50,8.40,,0.00
2013-12-04,18.80,20.90,20.90,70.00,0.00,513.00,543.00,2.90,3.30,,0.00
2013-12-05,14.50,19.91,24.60,75.54,0.00,320.29,851.00,2.49,7.30,,0.00
2013-12-06,12.60,18.43,25.40,74.87,0.00,219.57,803.00,1.75,7.70,NE,1.20
2013-12-07,15.40,20.02,25.10,69.33,0.00,175.48,965.00,1.72,9.90,ENE,3.04
2013-12-08,23.10,24.32,25.70,57.00,0.00,416.00,984.00,4.96,9.70,,0.00
2013-12-09,17.20,22.12,24.90,74.00,0.00,354.80,881.00,2.48,4.90,,0.00
2013-12-10,13.20,21.90,23.70,60.25,0.00,230.75,659.00,2.20,5.90,,0.00
2013-12-11,18.10,22.20,24.50,51.30,0.00,447.60,1005.00,3.85,8.40,,0.00
2013-12-12,19.10,22.56,24.70,63.71,0.00,492.38,1060.00,4.45,9.60,,0.00
2013-12-13,19.20,22.71,24.80,58.29,0.00,455.75,1067.00,4.06,9.00,,0.00
2013-12-14,,,,,0.00,,,,,,0.00
2013-12-15,19.20,24.38,25.40,53.75,0.00,406.60,1005.00,3.38,8.30,,0.00
2013-12-16,20.10,21.86,23.90,61.22,0.00,493.78,1023.00,4.54,9.50,,0.00
2013-12-17,19.10,22.00,23.30,58.67,0.00,361.20,751.00,2.75,4.70,,0.00
2013-12-18,18.80,21.37,24.40,59.29,0.00,385.50,942.00,3.02,8.30,,0.00
2013-12-19,21.10,24.20,25.40,50.00,0.00,295.60,881.00,2.54,7.50,,0.00
2013-12-20,15.10,22.02,24.20,76.00,0.00,316.50,847.00,2.60,6.90,,0.00
2013-12-21,15.40,22.79,25.20,69.12,0.00,553.30,877.00,4.00,7.70,,0.00
2013-12-22,21.60,23.12,24.20,72.75,0.00,456.25,733.00,2.75,5.00,,0.00
2013-12-23,16.20,22.56,25.60,55.38,0.00,373.44,1002.00,3.62,8.80,,0.00
2013-12-24,17.30,20.03,21.30,60.33,0.00,256.80,770.00,1.72,5.40,,0.00
2013-12-25,18.90,22.36,24.20,53.57,0.00,553.25,916.00,4.71,8.20,,0.00
2013-12-26,22.20,24.20,25.50,64.50,0.00,441.60,932.00,2.50,7.00,,0.00
2013-12-27,21.90,21.90,22.30,71.00,0.00,100.00,128.00,0.70,0.80,,0.00
