"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Panajachel
2018
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2018-02-01,13.50,22.43,32.40,67.64,0.20,572.85,872.00,10.06,16.00,W,6.60
2018-02-02,14.00,19.00,26.10,61.83,0.00,249.92,858.00,6.87,16.00,NNE,25.92
2018-02-03,16.60,19.79,25.20,54.50,0.00,252.46,1039.00,6.65,16.00,ENE,32.18
2018-02-04,16.90,19.65,23.70,57.38,0.00,241.50,840.00,6.88,16.00,N,22.22
2018-02-05,17.40,20.67,25.40,59.58,0.00,242.96,842.00,6.85,16.00,ENE,21.30
2018-02-06,15.50,20.26,26.80,65.96,0.00,247.00,863.00,6.90,16.00,NNE,18.39
2018-02-07,14.50,18.62,23.40,69.08,0.00,244.21,858.00,6.88,16.00,NE,16.50
2018-02-08,14.80,19.03,24.30,73.62,0.00,229.83,1007.00,6.91,16.00,E,23.33
2018-02-09,15.30,19.55,23.80,66.03,0.00,427.70,902.00,8.77,16.00,E,18.71
2018-02-10,16.90,19.86,24.70,63.12,0.00,204.46,851.00,5.85,16.00,NNE,20.44
2018-02-11,13.20,19.47,25.90,49.33,0.00,184.21,889.00,6.68,16.00,NE,16.42
2018-02-12,14.30,19.34,26.30,62.62,0.00,232.38,1074.00,6.94,16.00,N,28.99
2018-02-13,12.70,17.28,23.30,68.96,0.00,224.62,1222.00,6.79,16.00,N,31.03
2018-02-14,14.50,18.06,22.10,75.29,0.00,252.21,935.00,6.74,16.00,NNE,38.40
2018-02-15,14.00,18.20,24.20,71.67,0.00,260.46,900.00,6.93,16.00,N,41.40
2018-02-16,16.60,19.71,26.10,55.83,0.00,260.79,893.00,6.91,16.00,ENE,33.16
2018-02-17,16.90,20.02,25.20,53.38,0.00,217.50,1028.00,6.79,16.00,NE,16.63
2018-02-18,17.40,20.14,24.60,59.58,0.00,245.04,1134.00,7.06,16.00,NE,16.74
2018-02-19,15.50,20.60,26.80,61.17,0.00,210.83,944.00,6.58,16.00,ENE,13.30
2018-02-20,14.50,19.12,26.00,67.67,0.00,203.12,1016.00,6.78,16.00,SSE,16.48
2018-02-21,14.80,18.68,24.10,71.58,0.00,223.58,981.00,7.03,16.00,NNE,18.23
2018-02-22,15.30,19.30,24.30,75.50,0.00,244.38,1025.00,6.99,16.00,NE,9.32
2018-02-23,17.00,20.14,23.80,61.88,0.00,219.88,1055.00,6.98,16.00,E,15.70
2018-02-24,16.90,19.86,24.70,63.12,0.00,109.29,1090.00,6.86,16.00,NE,15.28
2018-02-25,13.20,19.47,25.90,49.33,0.00,230.96,1085.00,6.68,16.00,SSW,17.17
2018-02-26,14.30,19.34,26.30,62.62,0.00,242.38,877.00,6.98,16.00,SSW,15.63
2018-02-27,12.70,17.28,23.30,68.96,0.00,263.25,921.00,7.02,16.00,NNW,27.66
2018-02-28,15.50,19.54,25.60,66.83,0.00,250.04,886.00,7.02,16.00,SSW,16.92
2018-03-01,13.30,19.12,25.90,68.50,0.00,252.79,979.00,7.00,16.00,S,14.50
2018-03-02,13.80,19.60,25.40,67.67,0.00,257.92,907.00,7.09,16.00,NE,7.75
2018-03-03,15.80,19.49,25.70,76.46,0.00,266.92,977.00,7.07,16.00,E,23.82
2018-03-04,15.30,19.88,23.90,74.75,0.00,263.04,893.00,7.05,16.00,NNW,31.86
2018-03-05,14.70,19.09,24.80,81.21,0.00,255.17,893.00,7.04,16.00,NNE,12.63
2018-03-06,14.20,18.15,25.20,78.71,0.00,260.75,900.00,7.06,16.00,NE,18.23
2018-03-07,14.30,18.66,24.80,75.62,0.00,260.33,911.00,7.07,16.00,SSW,16.74
2018-03-08,13.80,18.48,24.40,77.83,0.00,262.67,921.00,6.85,16.00,NE,29.28
2018-03-09,13.60,18.11,23.20,79.71,0.00,258.00,888.00,6.92,16.00,ENE,16.50
2018-03-10,14.60,19.10,24.80,74.83,0.00,239.46,870.00,7.04,16.00,NNE,17.97
2018-03-11,14.50,19.46,26.10,75.78,0.00,266.48,881.00,7.37,16.00,NE,14.82
2018-03-12,15.50,19.75,24.70,81.17,0.00,260.96,902.00,7.10,16.00,NE,12.62
2018-03-13,16.70,19.38,23.60,84.62,0.00,234.29,965.00,6.69,16.00,N,26.57
2018-03-14,16.60,19.88,24.30,82.79,0.00,240.25,1018.00,7.02,16.00,NE,18.73
2018-03-15,14.90,20.01,26.10,75.46,0.00,201.92,1229.00,6.94,16.00,SSW,18.02
2018-03-16,15.20,19.75,24.70,80.92,0.00,169.25,1074.00,5.77,16.00,NNE,17.24
2018-03-17,16.50,20.17,24.10,82.71,0.00,224.71,1042.00,7.04,16.00,NNE,14.73
2018-03-18,17.10,19.99,23.30,85.29,0.40,235.04,1000.00,7.41,16.00,NE,13.54
2018-03-19,15.30,19.77,25.20,82.21,0.00,226.71,979.00,7.36,16.00,SSE,13.30
2018-03-20,15.80,22.39,29.20,72.17,0.00,199.67,1027.00,3.10,16.00,SSE,17.38
2018-03-21,17.30,21.33,26.90,54.88,0.00,277.33,911.00,7.19,16.00,NNE,33.36
2018-03-22,16.60,21.61,29.90,55.12,0.00,278.96,930.00,7.20,16.00,NE,36.79
2018-03-23,15.90,20.42,26.20,66.04,0.00,220.58,1139.00,6.81,16.00,NNE,29.98
2018-03-24,15.60,19.84,24.70,59.00,0.00,260.29,1167.00,6.92,16.00,NNE,24.78
2018-03-25,15.00,19.99,25.80,57.00,0.00,275.62,893.00,7.13,16.00,NE,16.90
2018-03-26,15.70,20.18,24.70,65.46,0.00,253.38,1018.00,7.22,16.00,NNE,16.10
2018-03-27,15.90,20.48,26.30,71.12,0.00,244.42,1016.00,7.49,16.00,NE,17.97
2018-03-28,15.10,19.79,24.80,77.62,0.00,210.62,1000.00,7.27,16.00,SSE,15.19
2018-03-29,15.30,19.52,24.80,78.67,3.20,180.75,963.00,6.36,16.00,SSW,14.82
2018-03-30,17.90,21.01,24.90,64.58,0.00,273.67,998.00,7.22,16.00,NE,10.92
2018-03-31,17.10,19.50,23.20,59.88,0.00,187.04,1278.00,7.41,16.00,ENE,14.46
2018-04-01,17.80,20.59,23.90,83.46,0.00,233.50,1165.00,6.92,16.00,NE,15.00
2018-04-02,16.30,24.26,28.70,70.95,0.00,427.89,947.00,4.81,16.00,SSW,7.13
2018-04-03,22.10,23.77,27.10,81.83,0.00,143.50,1199.00,1.29,10.30,SSW,10.48
2018-04-04,20.60,23.55,27.30,82.08,0.00,134.62,981.00,0.98,7.60,SSW,6.97
2018-04-05,20.20,24.32,31.10,76.92,0.00,162.25,1132.00,1.43,9.60,ENE,4.80
2018-04-06,20.30,23.40,26.90,76.67,0.00,130.33,879.00,1.01,7.70,NE,7.70
2018-04-07,20.40,23.87,27.50,81.21,0.00,166.67,963.00,1.28,8.70,SSW,8.45
2018-04-08,19.60,24.30,28.90,77.54,0.00,234.75,954.00,1.65,8.40,NE,7.87
2018-04-09,19.90,24.16,29.80,75.67,0.00,233.00,998.00,1.66,8.10,NE,9.67
2018-04-10,20.80,24.22,29.20,81.58,15.00,175.50,997.00,1.30,7.80,NE,7.38
2018-04-11,21.40,24.51,28.70,80.83,0.00,155.79,1238.00,1.33,10.10,SSW,8.51
2018-04-12,20.90,24.91,29.10,74.00,0.00,148.33,617.00,0.98,4.80,NE,7.38
2018-04-13,20.70,24.06,27.70,80.25,0.00,165.46,1136.00,1.40,9.30,NE,10.60
2018-04-14,22.70,24.63,27.90,84.00,0.00,149.79,965.00,1.25,9.10,SSW,6.56
2018-04-15,23.30,25.99,31.10,72.46,0.00,192.12,1306.00,1.63,10.40,ENE,17.68
2018-04-16,22.20,26.42,31.90,57.12,0.00,278.79,923.00,2.14,9.30,NE,27.00
2018-04-17,20.40,25.62,30.90,64.50,0.00,267.33,923.00,1.98,8.90,NE,18.64
2018-04-18,21.80,24.83,29.00,77.04,0.00,192.79,1071.00,1.41,8.50,WSW,11.03
2018-04-19,21.00,25.18,30.20,75.08,1.40,228.25,1072.00,1.65,8.70,NNE,15.14
2018-04-20,22.90,26.64,32.10,58.96,0.00,212.33,1028.00,1.66,9.60,NE,28.70
2018-04-21,21.60,25.80,30.90,70.79,0.00,239.42,958.00,1.77,8.60,WSW,15.83
2018-04-22,22.90,25.52,30.70,79.42,6.40,219.00,935.00,1.67,8.30,NE,7.54
2018-04-23,21.20,25.76,30.10,80.29,0.00,247.71,1097.00,1.80,9.80,NE,5.44
2018-04-24,23.80,26.83,31.50,70.04,0.00,254.25,932.00,1.94,9.10,SW,11.94
2018-04-25,21.40,26.02,30.40,75.21,0.00,234.50,1009.00,1.75,8.60,S,6.95
2018-04-26,21.80,24.97,30.30,78.71,6.00,162.75,911.00,1.12,7.70,NE,7.69
2018-04-27,20.80,24.57,29.30,82.62,0.00,184.83,1039.00,1.42,8.00,SSW,8.45
2018-04-28,22.10,25.99,31.00,75.54,0.00,236.67,932.00,1.78,8.90,NE,10.30
2018-04-29,21.20,26.20,30.60,68.83,0.00,259.58,1041.00,1.93,8.70,E,5.44
2018-04-30,22.70,26.42,30.60,71.71,1.20,191.54,981.00,1.48,9.00,NE,13.25
2018-05-01,22.70,25.75,29.90,79.62,0.20,221.92,1169.00,1.81,10.50,ENE,6.15
2018-05-02,21.60,26.35,32.00,69.67,0.00,180.54,1187.00,1.49,10.70,ENE,6.10
2018-05-03,21.60,26.18,30.90,70.83,0.00,255.33,1104.00,1.98,9.10,NE,12.86
2018-05-04,21.50,25.90,30.30,73.96,0.00,250.12,1058.00,1.94,9.00,S,8.85
2018-05-05,24.40,26.65,29.80,67.00,0.00,203.58,1042.00,1.47,7.70,SSW,9.34
2018-05-06,20.70,25.23,28.90,69.54,0.00,150.54,1165.00,1.10,8.60,NE,12.89
2018-05-07,22.10,25.62,29.40,73.42,3.00,182.21,1238.00,1.56,9.50,WSW,13.97
2018-05-08,20.20,25.06,28.30,79.13,6.60,476.53,1218.00,4.02,10.30,WSW,6.62
2018-05-09,22.00,24.65,28.30,81.25,0.40,190.79,1099.00,1.45,8.90,NE,7.75
2018-05-10,22.50,24.65,28.60,83.17,4.60,178.08,981.00,1.36,8.30,NE,7.10
2018-05-11,20.30,24.80,29.10,82.58,0.00,227.50,1002.00,1.64,8.40,SSW,9.24
2018-05-12,21.60,25.24,29.20,80.71,0.00,189.42,970.00,1.35,7.90,NE,8.71
2018-05-13,22.90,25.37,30.40,84.42,4.40,176.29,1000.00,1.27,8.20,,0.00
2018-05-14,22.30,24.45,28.70,86.58,11.40,145.58,967.00,1.09,7.90,NE,7.38
2018-05-15,20.80,24.72,29.90,83.88,21.00,202.50,1099.00,1.69,9.60,SW,12.33
2018-05-16,20.70,24.58,30.50,84.33,16.00,255.04,965.00,1.92,8.80,NE,6.41
2018-05-17,22.50,24.54,28.70,86.42,7.60,162.21,1109.00,1.48,9.60,NE,5.44
2018-05-18,22.40,24.94,28.90,86.50,4.00,188.46,1208.00,1.66,10.70,,0.00
2018-05-19,21.60,24.55,27.80,88.83,38.40,173.29,1141.00,1.50,10.40,,0.00
2018-05-20,22.40,25.79,29.80,83.50,0.00,247.08,1020.00,1.91,9.20,NE,4.60
2018-05-21,21.70,25.06,29.70,82.00,12.80,192.04,854.00,1.52,7.90,SW,8.85
2018-05-22,21.10,24.68,29.20,83.50,0.20,179.58,1255.00,1.50,10.10,NE,5.88
2018-05-23,20.80,25.26,29.80,80.25,0.00,235.08,1009.00,1.82,8.90,SSW,7.84
2018-05-24,22.70,25.23,28.90,85.75,42.60,179.21,1129.00,1.60,10.00,S,8.70
2018-05-25,22.20,24.54,29.10,89.42,50.00,157.33,1125.00,1.31,9.90,,0.00
2018-05-26,21.50,25.03,28.50,86.21,4.80,206.96,1099.00,1.73,9.60,,0.00
2018-05-27,21.30,24.56,27.40,84.38,3.20,173.21,925.00,1.45,8.70,NE,6.41
2018-05-28,21.40,25.33,28.30,83.83,0.40,198.96,1116.00,1.63,9.50,SSW,6.66
2018-05-29,21.70,25.42,29.60,83.12,0.00,200.96,1011.00,1.57,8.50,,0.00
2018-05-30,23.10,25.60,29.90,86.88,5.80,209.50,1116.00,1.62,9.00,,0.00
2018-05-31,22.10,24.70,27.80,86.92,6.00,211.17,1136.00,1.66,9.40,NE,6.15
2018-06-01,21.80,23.68,28.00,86.33,7.20,126.71,1093.00,1.11,9.00,NE,6.41
2018-06-02,21.10,23.38,28.90,83.79,25.20,116.67,1181.00,0.98,9.10,,0.00
2018-06-03,20.80,23.97,27.80,82.33,0.60,130.04,874.00,1.05,7.10,,0.00
2018-06-04,21.80,25.26,29.30,80.17,0.00,130.96,601.00,1.00,4.10,,0.00
2018-06-05,22.70,26.29,30.10,80.09,1.40,366.91,1028.00,3.09,9.40,SW,8.04
2018-06-06,21.50,24.05,28.00,90.08,43.20,111.29,942.00,0.91,8.70,NE,5.78
2018-06-07,22.10,25.05,28.80,84.75,2.60,170.33,1127.00,1.42,9.70,SSW,7.34
2018-06-08,21.90,25.09,30.20,82.58,6.80,151.79,738.00,1.23,6.80,NE,3.20
2018-06-09,22.80,25.38,31.10,79.88,4.40,176.96,1158.00,1.49,10.00,NE,6.87
2018-06-10,21.30,23.96,28.30,85.29,48.40,125.17,854.00,1.10,8.30,,0.00
2018-06-11,20.80,23.82,28.00,86.46,10.80,173.62,1176.00,1.41,9.60,NE,8.30
2018-06-12,21.90,24.60,27.90,87.08,2.20,156.25,984.00,1.19,7.20,S,5.97
2018-06-13,22.10,24.27,27.90,88.04,8.80,130.62,933.00,0.97,9.10,NE,7.59
2018-06-14,22.10,24.19,29.10,85.42,6.60,210.08,1076.00,1.75,9.40,,0.00
2018-06-15,21.70,23.99,28.80,86.96,2.40,124.83,1000.00,1.14,8.30,,0.00
2018-06-16,21.70,24.67,28.80,85.00,1.60,170.46,1074.00,1.47,10.00,,0.00
2018-06-17,21.70,23.65,26.60,87.25,5.80,92.54,712.00,0.79,8.00,WSW,5.62
2018-06-18,21.20,24.40,28.60,85.58,0.80,131.92,1153.00,1.17,10.20,NE,7.48
2018-06-19,21.60,24.52,28.40,85.04,2.00,189.08,1074.00,1.62,9.40,NE,5.76
2018-06-20,21.10,24.80,30.10,82.83,0.00,209.08,986.00,1.68,9.00,NE,8.36
2018-06-21,22.80,24.98,27.80,84.67,4.80,140.00,1062.00,1.10,8.20,SSW,9.20
2018-06-22,20.40,24.21,29.50,84.08,12.60,195.17,1292.00,1.54,9.90,,0.00
2018-06-23,20.60,24.82,29.00,81.71,0.00,233.17,1065.00,1.85,9.10,NE,7.77
2018-06-24,22.10,25.42,30.80,75.29,0.00,228.62,1118.00,1.78,9.50,NE,7.23
2018-06-25,21.10,25.11,31.70,78.12,0.00,181.96,1079.00,1.48,9.40,NE,6.00
2018-06-26,21.50,26.42,29.90,74.79,0.20,102.21,796.00,0.80,6.30,,0.00
2018-06-27,23.30,26.87,28.30,73.68,0.00,9.92,111.00,0.00,0.00,,0.00
2018-06-28,21.40,25.60,30.20,71.96,0.00,3.00,23.00,0.00,0.00,E,8.05
2018-06-29,21.90,25.05,31.00,67.50,0.00,1.56,12.00,0.00,0.00,E,7.31
2018-06-30,21.20,26.96,33.70,64.92,0.00,4.92,16.00,0.00,0.00,WSW,6.43
2018-07-01,21.70,26.40,32.20,73.17,0.00,3.75,21.00,0.00,0.00,E,5.48
2018-07-02,21.70,26.91,32.50,71.64,0.00,406.92,960.00,3.14,7.70,ENE,3.89
2018-07-03,21.20,27.05,33.00,56.42,0.00,276.38,923.00,1.72,7.60,N,20.36
2018-07-04,22.10,27.13,32.70,52.92,0.00,279.33,911.00,1.93,8.20,NE,24.44
2018-07-05,23.90,26.89,30.90,66.00,0.00,146.12,1125.00,1.19,9.80,NE,19.76
2018-07-06,21.60,25.78,32.70,75.38,15.40,192.25,1185.00,1.50,9.80,N,15.06
2018-07-07,21.40,25.89,32.30,64.46,0.00,219.62,1044.00,1.65,9.10,ENE,4.80
2018-07-08,22.70,26.68,31.60,60.17,0.00,285.25,1011.00,1.98,8.90,NE,22.66
2018-07-09,22.60,27.51,32.30,62.29,0.00,271.83,1194.00,1.95,9.80,N,18.57
2018-07-10,23.70,27.09,31.60,59.79,0.00,256.71,886.00,1.95,8.50,NNE,18.80
2018-07-11,23.60,26.13,30.60,59.29,0.00,242.54,1107.00,1.77,9.30,NNE,23.66
2018-07-12,23.20,27.70,33.40,57.12,0.00,208.96,1114.00,1.54,9.30,N,25.10
2018-07-13,23.40,27.30,33.50,61.92,0.00,181.00,1085.00,1.44,9.30,N,25.74
2018-07-14,22.30,26.77,31.40,54.25,0.00,274.71,932.00,1.83,8.00,NNE,26.43
2018-07-15,21.70,27.16,33.10,60.33,0.20,185.75,1090.00,1.33,8.80,N,19.67
2018-07-16,22.00,27.40,33.10,56.58,0.00,254.75,1004.00,1.68,8.40,NE,18.58
2018-07-17,21.90,27.31,32.50,54.67,0.00,246.29,1014.00,1.81,8.90,N,21.83
2018-07-18,23.60,26.81,31.90,66.29,1.00,157.83,1160.00,1.40,9.60,NE,12.60
2018-07-19,22.40,28.02,34.30,55.17,0.00,275.71,907.00,1.88,8.10,NNW,15.28
2018-07-20,20.80,26.96,33.10,54.54,0.00,268.54,896.00,1.90,8.10,NNW,20.92
2018-07-21,22.50,27.69,33.60,57.88,0.00,241.88,1032.00,1.67,8.40,NE,15.28
2018-07-22,24.40,27.89,33.50,63.12,0.00,222.08,1039.00,1.55,8.80,NE,22.76
2018-07-23,21.80,26.70,34.20,65.54,0.00,257.29,889.00,1.65,7.30,NE,8.98
2018-07-24,20.90,26.03,31.20,72.08,0.00,261.58,881.00,1.76,7.60,S,9.02
2018-07-25,20.70,25.83,30.40,67.42,0.20,260.33,889.00,1.93,8.40,NE,6.77
2018-07-26,21.10,26.19,30.50,73.62,0.00,235.54,1009.00,1.76,8.40,NE,7.75
2018-07-27,22.30,26.60,31.00,74.54,0.00,264.00,911.00,1.86,8.30,NE,9.63
2018-07-28,22.80,27.07,33.10,71.21,0.00,250.75,1078.00,1.78,8.80,NE,16.60
2018-07-29,22.40,25.84,29.60,75.00,2.80,170.17,1141.00,1.25,9.50,SSW,6.44
2018-07-30,21.60,25.47,30.20,81.96,0.20,218.62,1172.00,1.62,9.60,NE,6.97
2018-07-31,22.70,25.34,29.60,80.58,4.80,189.33,1171.00,1.39,9.40,NE,10.47
2018-08-01,21.60,24.67,27.60,84.88,7.80,125.67,1011.00,1.00,8.00,ENE,5.73
2018-08-02,21.30,26.35,30.40,79.56,1.40,195.20,1063.00,1.62,9.60,S,7.56
2018-08-03,21.40,26.13,30.90,66.29,0.00,172.67,1178.00,1.52,11.10,N,15.83
2018-08-04,23.50,26.04,29.20,69.04,0.00,199.00,1104.00,1.56,10.50,S,7.72
2018-08-05,21.50,25.47,31.30,77.29,1.40,141.42,1246.00,1.35,10.90,NE,8.73
2018-08-06,22.80,27.03,32.60,63.71,0.00,197.42,1181.00,1.63,10.50,N,22.11
2018-08-07,21.80,26.45,32.90,67.67,0.00,185.88,1190.00,1.56,10.30,NE,15.78
2018-08-08,22.10,26.95,34.00,67.00,0.00,256.33,1056.00,1.95,9.90,NE,15.16
2018-08-09,22.20,26.29,31.70,73.46,0.00,209.83,1097.00,1.68,9.80,NE,6.40
2018-08-10,23.10,27.36,33.20,62.54,0.00,250.04,1037.00,1.80,9.20,NE,8.92
2018-08-11,21.30,27.35,35.10,55.42,0.00,281.25,942.00,2.08,9.00,NNW,8.85
2018-08-12,21.60,25.38,31.60,73.29,15.60,224.92,1143.00,1.75,9.90,NE,11.30
2018-08-13,21.70,24.56,29.80,78.17,5.60,234.17,1072.00,1.83,9.40,S,7.62
2018-08-14,21.10,24.88,31.40,78.46,1.00,251.04,965.00,2.03,9.40,NE,10.20
2018-08-15,20.70,26.42,32.70,69.67,0.00,284.96,1100.00,2.04,9.90,NE,12.40
2018-08-16,22.40,26.24,31.60,67.62,0.00,146.67,1120.00,1.15,10.00,NE,15.55
2018-08-17,22.10,25.12,31.70,76.00,6.40,120.33,1114.00,1.16,11.20,NE,7.81
2018-08-18,20.90,25.25,30.30,79.54,0.60,196.79,1130.00,1.62,10.10,NE,7.77
2018-08-19,22.20,25.72,30.30,76.46,0.00,227.17,1121.00,1.90,9.80,NE,10.67
2018-08-20,22.40,25.78,29.80,79.12,0.20,259.08,1086.00,2.00,9.90,NE,9.20
2018-08-21,23.60,27.45,33.70,69.71,0.00,274.58,1194.00,2.17,10.80,WSW,11.27
2018-08-22,23.90,27.98,33.30,62.17,0.00,223.25,1211.00,1.84,10.80,NE,15.40
2018-08-23,24.20,27.37,33.20,65.50,0.00,194.25,1218.00,1.71,10.80,NNE,19.62
2018-08-24,22.20,26.86,33.30,63.92,0.00,174.00,1127.00,1.41,9.90,NE,9.43
2018-08-25,21.90,26.46,31.70,66.67,0.00,153.04,851.00,1.26,7.60,NE,9.66
2018-08-26,21.20,24.62,30.50,79.67,8.60,123.67,900.00,1.10,10.30,ENE,9.65
2018-08-27,21.20,25.22,30.10,76.92,0.20,187.25,1093.00,1.60,10.30,NE,7.84
2018-08-28,20.20,24.83,31.10,77.46,0.60,189.83,1051.00,1.56,9.60,ENE,5.12
2018-08-29,20.20,23.85,29.40,86.79,16.00,191.46,1169.00,1.56,10.40,NE,7.22
2018-08-30,21.30,25.08,30.90,81.38,2.80,273.29,1049.00,2.07,9.60,SSW,9.40
2018-08-31,20.90,24.69,28.80,79.38,0.20,193.00,1165.00,1.63,9.80,NE,10.92
2018-09-01,22.10,25.25,29.40,82.25,0.00,214.25,1051.00,1.67,9.00,ENE,5.62
2018-09-02,22.20,25.41,30.00,80.88,0.20,168.67,1023.00,1.36,9.10,NE,5.52
2018-09-03,21.60,24.40,28.70,84.25,18.40,117.25,1271.00,1.07,11.00,NE,7.00
2018-09-04,20.90,23.67,28.80,83.88,11.80,150.25,1236.00,1.37,10.30,NE,6.64
2018-09-05,20.90,25.41,31.70,80.38,0.00,268.46,1252.00,2.05,11.20,NE,8.03
2018-09-06,21.70,25.55,29.90,76.96,0.60,205.50,1144.00,1.63,9.90,NE,9.02
2018-09-07,21.70,25.97,30.50,78.21,0.20,275.38,1049.00,2.05,9.80,WSW,13.68
2018-09-08,21.10,25.02,30.10,79.92,0.00,199.00,1032.00,1.54,9.40,SW,8.02
2018-09-09,21.70,23.90,27.60,88.62,44.40,111.83,1020.00,0.90,8.80,,0.00
2018-09-10,21.20,25.72,29.30,81.35,1.40,440.45,1107.00,3.59,8.40,SW,6.55
2018-09-11,20.90,25.01,29.60,83.33,9.60,246.17,1114.00,1.94,10.20,WSW,9.66
2018-09-12,21.10,24.38,29.20,87.33,6.80,164.71,1129.00,1.35,10.10,NE,5.96
2018-09-13,21.60,24.23,28.60,85.33,8.20,200.58,1245.00,1.54,10.40,NE,6.77
2018-09-14,21.30,25.43,30.90,81.75,0.00,211.54,1174.00,1.62,9.70,NE,6.78
2018-09-15,21.10,24.91,31.10,84.17,19.20,230.96,1051.00,1.68,9.00,SSW,11.28
2018-09-16,20.60,24.99,30.10,84.17,0.00,197.17,1169.00,1.51,9.70,,0.00
2018-09-17,21.40,26.25,32.70,76.46,0.00,265.83,1044.00,1.89,9.10,NNE,6.74
2018-09-18,22.60,26.52,32.30,70.83,0.00,282.79,946.00,2.03,9.00,N,16.40
2018-09-19,21.20,25.01,31.30,77.04,5.20,177.21,1178.00,1.42,9.80,NE,6.61
2018-09-20,21.50,25.10,31.60,81.88,5.40,157.62,1085.00,1.31,9.40,NE,8.02
2018-09-21,21.30,26.60,33.00,70.42,0.00,256.08,1158.00,1.86,10.70,NE,8.43
2018-09-22,22.20,25.39,30.70,79.75,5.80,154.58,1099.00,1.30,9.60,ENE,10.71
2018-09-23,21.60,24.96,30.60,83.25,0.20,111.79,1074.00,0.89,8.70,NE,6.77
