"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"Finca Santa Victoria"
2016
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2016-03-30,12.40,15.40,20.20,94.04,0.25,131.83,1118.00,1.17,10.70,S,6.56
2016-03-31,12.50,15.04,20.20,93.67,0.50,132.17,1071.00,1.12,10.00,S,4.72
2016-04-01,13.30,15.38,18.80,93.62,0.25,139.88,1223.00,1.26,11.90,S,5.99
2016-04-02,12.30,17.20,24.30,85.33,0.00,196.21,1079.00,1.83,10.80,E,25.44
2016-04-03,13.70,17.08,23.20,78.33,0.00,240.50,1072.00,2.62,12.90,ESE,28.27
2016-04-04,11.90,16.66,23.40,78.67,0.00,204.29,1222.00,1.97,13.00,ESE,14.80
2016-04-05,12.40,16.40,22.80,75.96,0.00,260.46,1106.00,2.63,12.50,E,24.56
2016-04-06,12.10,16.32,23.10,82.42,0.00,200.62,1313.00,1.95,13.70,ESE,15.19
2016-04-07,13.20,17.18,23.80,71.14,0.00,280.86,1027.00,3.07,13.20,E,15.60
2016-04-08,11.10,16.09,22.00,77.42,0.00,244.08,1222.00,2.34,13.40,ESE,17.30
2016-04-09,11.70,16.38,24.80,69.46,0.00,255.62,998.00,2.70,12.70,E,24.30
2016-04-10,10.30,15.82,22.80,72.08,0.00,254.21,984.00,2.55,12.10,E,7.22
2016-04-11,11.30,16.80,25.40,67.12,0.00,256.04,1002.00,2.67,12.60,SW,9.17
2016-04-12,9.20,15.51,20.70,78.08,0.00,232.08,990.00,2.10,11.50,E,6.17
2016-04-13,10.10,15.66,21.50,87.58,0.25,209.71,1104.00,1.92,11.10,SW,14.73
2016-04-14,12.20,15.92,21.10,90.04,0.00,199.62,1125.00,1.79,11.60,S,3.00
2016-04-15,10.80,15.68,20.60,83.83,0.00,208.54,998.00,1.91,10.80,SW,9.63
2016-04-16,12.20,15.84,21.10,90.58,0.25,177.21,1053.00,1.55,10.50,S,5.81
2016-04-17,12.80,15.99,21.90,92.79,0.00,162.58,1090.00,1.42,10.80,S,4.97
2016-04-18,12.40,16.05,21.70,90.67,0.00,186.33,1139.00,1.59,11.50,SSW,7.14
2016-04-19,11.20,15.70,21.50,86.33,0.00,201.12,1021.00,1.74,10.10,ESE,8.05
2016-04-20,11.90,15.82,21.60,81.17,0.00,204.62,1157.00,1.92,12.30,E,4.40
2016-04-21,11.00,15.57,23.40,82.46,0.00,181.75,1164.00,1.76,12.90,E,6.23
2016-04-22,12.20,15.78,22.10,82.54,0.25,203.25,1097.00,1.90,11.70,E,8.63
2016-04-23,12.80,16.38,22.30,82.58,0.76,221.33,979.00,2.18,11.60,E,7.81
2016-04-24,11.40,15.23,20.60,89.38,0.00,195.54,1099.00,2.04,13.10,S,7.23
2016-04-25,12.80,16.45,22.20,89.96,0.00,180.92,1037.00,1.78,11.90,S,3.38
2016-04-26,12.40,15.25,21.10,92.38,0.25,142.96,1085.00,1.25,10.90,NE,3.64
2016-04-27,12.50,16.16,20.30,86.00,0.00,200.92,1000.00,2.16,11.40,SSW,6.44
2016-04-28,13.80,15.78,19.30,95.62,1.52,93.38,972.00,0.94,9.90,SSW,3.85
2016-04-29,13.80,16.10,20.40,92.83,2.79,161.46,1035.00,1.80,11.20,ESE,2.31
2016-04-30,13.50,15.55,19.20,94.96,0.51,122.08,1111.00,1.13,12.30,SSW,6.01
2016-05-01,13.20,16.63,21.70,91.96,2.79,209.78,998.00,1.97,11.10,SSW,5.46
2016-05-02,13.20,16.65,21.10,92.12,0.25,180.50,1078.00,1.61,10.70,S,5.46
2016-05-03,13.70,16.71,22.80,88.00,0.00,150.04,1030.00,1.25,8.90,ESE,4.13
2016-05-04,13.70,16.53,20.10,92.67,0.00,156.58,962.00,1.36,10.60,W,4.16
2016-05-05,13.80,16.23,20.60,88.17,16.50,110.30,1290.00,1.14,13.20,E,12.90
2016-05-06,12.70,15.73,20.80,89.00,5.84,184.04,1223.00,1.80,12.50,ESE,8.58
2016-05-07,12.10,14.82,19.60,94.54,0.00,153.50,1151.00,1.55,12.10,SSW,5.35
2016-05-08,11.30,15.10,18.80,92.67,0.25,149.04,1063.00,1.47,11.50,ESE,4.00
2016-05-09,13.10,14.86,19.20,96.29,0.76,127.54,1005.00,1.18,9.90,SSW,6.18
2016-05-10,12.60,15.92,20.20,93.83,0.25,205.04,1164.00,1.73,10.60,SSW,4.68
2016-05-11,11.80,15.22,19.40,93.75,0.25,132.21,1083.00,1.21,10.10,S,4.59
2016-05-12,12.60,16.75,21.10,81.88,0.00,234.71,1030.00,1.83,9.80,E,12.40
2016-05-13,13.20,17.22,22.40,71.25,0.00,227.67,1162.00,2.10,11.90,ESE,18.23
2016-05-14,13.60,17.12,22.60,72.04,0.00,270.00,1114.00,2.52,12.10,E,18.86
2016-05-15,11.70,16.08,22.80,85.96,0.00,197.33,1083.00,1.80,11.00,E,5.81
2016-05-16,12.90,16.51,21.60,88.38,3.05,195.62,1097.00,1.78,11.60,ESE,5.08
2016-05-17,13.50,16.95,22.60,89.12,11.42,212.12,1074.00,1.99,11.10,ESE,4.00
2016-05-18,12.90,16.52,21.40,92.12,26.67,219.92,1104.00,2.07,11.90,ESE,2.93
2016-05-19,12.40,16.10,22.60,91.29,36.31,212.71,1239.00,2.30,14.30,E,4.82
2016-05-20,13.80,16.79,21.90,93.67,10.92,197.12,1234.00,1.95,12.80,SSE,3.80
2016-05-21,13.80,17.40,23.10,87.17,0.51,185.29,1167.00,1.93,12.80,NE,4.11
2016-05-22,14.70,17.30,22.40,90.21,0.00,192.92,1190.00,1.95,12.40,ESE,4.61
2016-05-23,13.30,16.49,20.90,92.54,7.60,181.62,1194.00,1.77,12.30,SE,3.73
2016-05-24,13.50,16.61,21.50,93.92,5.08,144.96,1137.00,1.47,11.20,SSW,5.22
2016-05-25,13.10,17.42,23.20,86.96,0.00,245.12,1042.00,2.20,11.00,SSW,6.97
2016-05-26,13.20,16.60,21.30,88.50,0.00,153.17,1197.00,1.63,12.00,S,11.68
2016-05-27,12.90,15.47,20.00,92.88,3.30,171.21,1114.00,1.68,11.50,SSE,3.68
2016-05-28,13.80,15.66,18.20,92.54,0.50,93.50,1048.00,0.96,11.40,WSW,3.73
2016-05-29,12.80,16.37,21.60,85.83,0.00,172.50,963.00,1.50,8.70,ESE,14.50
2016-05-30,13.70,17.21,23.30,77.33,0.00,218.33,1104.00,2.03,11.30,ESE,15.41
2016-05-31,11.80,15.74,21.40,88.79,1.77,138.33,970.00,1.15,9.80,ESE,6.06
2016-06-01,12.00,15.55,19.50,90.54,4.06,153.00,1141.00,1.48,10.90,SE,3.20
2016-06-02,12.20,15.48,21.40,93.54,18.54,147.46,965.00,1.33,11.00,SSW,4.82
2016-06-03,12.60,15.34,19.20,94.62,2.02,136.25,1313.00,1.15,12.20,SSW,7.13
2016-06-04,12.70,14.71,18.10,96.58,1.77,83.00,997.00,0.92,11.20,SE,3.56
2016-06-05,12.40,14.32,17.40,96.38,1.25,101.38,921.00,0.99,8.80,S,8.38
2016-06-06,12.70,14.69,18.80,95.17,4.82,129.21,1206.00,1.40,12.90,S,10.47
2016-06-07,12.40,14.03,16.10,96.29,5.32,67.04,666.00,0.46,3.60,S,4.17
2016-06-08,11.90,14.87,19.60,93.29,6.07,156.79,1399.00,1.41,13.10,SSW,6.44
2016-06-09,12.90,14.72,17.20,97.50,1.50,87.88,652.00,0.78,7.60,SSW,4.64
2016-06-10,12.90,15.15,19.50,95.62,1.50,111.04,1139.00,0.98,11.00,SSW,4.49
2016-06-11,12.40,15.00,18.20,93.79,1.50,107.21,1132.00,0.93,10.80,SE,3.66
2016-06-12,12.90,15.29,19.20,86.92,2.25,116.50,601.00,0.98,6.00,SSW,4.50
2016-06-13,11.90,14.40,19.20,93.54,12.94,99.71,1267.00,0.99,11.60,SSW,4.96
2016-06-14,10.60,14.48,18.20,94.04,5.01,147.12,1304.00,1.16,10.80,SW,9.20
2016-06-15,11.90,15.58,21.40,92.96,3.00,131.88,1172.00,1.10,10.60,N,3.20
2016-06-16,12.20,14.71,20.00,94.21,1.75,165.46,1229.00,1.42,11.30,E,5.00
2016-06-17,12.30,14.60,19.10,94.29,1.00,152.12,1146.00,1.18,11.20,E,4.61
2016-06-18,11.30,14.03,17.90,93.50,0.75,131.50,1281.00,1.20,12.30,SSW,5.29
2016-06-19,11.70,14.93,19.10,93.17,0.75,170.04,1102.00,1.38,10.30,SSW,5.51
2016-06-20,11.70,15.96,21.40,83.58,0.75,194.75,1255.00,1.59,11.30,E,7.40
2016-06-21,12.40,15.43,20.40,79.58,0.50,226.00,1113.00,2.00,10.50,ENE,17.30
2016-06-22,11.60,14.40,19.70,84.92,0.50,148.75,1114.00,1.34,10.60,ESE,17.70
2016-06-23,11.50,14.81,19.20,92.33,0.50,140.88,1202.00,1.04,10.80,SSW,4.82
2016-06-24,12.60,16.63,23.40,88.46,0.50,224.00,1113.00,2.05,11.60,SSE,3.73
2016-06-25,12.50,16.02,21.30,86.96,1.00,170.42,1250.00,1.49,11.90,ENE,5.20
2016-06-26,12.90,16.32,21.60,81.04,1.50,255.08,1151.00,2.12,10.70,ESE,16.42
2016-06-27,13.20,15.82,21.10,83.08,1.50,173.08,1311.00,1.58,12.10,SE,13.68
2016-06-28,12.70,15.22,19.70,82.46,2.00,162.62,1143.00,1.48,10.40,ESE,15.57
2016-06-29,12.70,15.48,19.80,84.83,2.00,177.33,1185.00,1.72,11.90,ESE,15.56
2016-06-30,12.40,15.87,21.00,88.00,2.00,153.88,1102.00,1.29,11.00,SSE,2.56
2016-07-01,13.40,17.09,22.70,76.58,1.25,232.17,1304.00,1.99,12.50,ESE,17.06
2016-07-02,12.80,16.82,21.70,78.00,0.75,259.12,1158.00,2.15,11.10,ESE,15.57
2016-07-03,11.10,16.20,23.10,80.88,0.00,250.46,1116.00,2.00,10.30,SSW,9.05
2016-07-04,13.30,16.67,22.70,77.75,0.00,222.46,1255.00,1.80,10.80,SW,11.94
2016-07-05,13.60,16.85,22.40,71.42,0.25,266.46,1007.00,2.14,10.00,NNE,18.90
2016-07-06,13.20,16.98,21.80,78.62,0.00,213.92,1334.00,1.85,12.00,E,15.14
2016-07-07,14.20,17.82,21.60,74.80,0.25,337.20,1079.00,2.67,10.10,ESE,10.73
2016-08-04,12.90,13.41,13.70,97.40,4.56,23.67,65.00,0.00,0.00,SSW,11.94
2016-08-05,12.60,13.54,15.90,97.25,19.55,60.79,496.00,0.48,8.60,S,8.30
2016-08-06,11.80,15.09,18.90,92.38,1.27,152.46,998.00,1.18,8.30,S,8.38
2016-08-07,13.70,16.38,21.60,89.38,6.61,171.42,1238.00,1.29,10.50,E,3.38
2016-08-08,12.10,15.55,21.20,93.88,18.28,194.17,1308.00,1.53,11.10,SE,3.47
2016-08-09,12.60,16.58,23.80,83.42,0.00,225.71,1252.00,1.82,11.60,E,5.87
2016-08-10,12.60,16.91,21.90,75.04,0.00,256.75,1218.00,2.06,11.10,E,12.33
2016-08-11,11.10,16.85,22.30,73.58,0.00,249.79,1055.00,2.00,10.20,E,11.60
2016-08-12,12.20,15.71,22.00,86.08,5.33,193.67,1271.00,1.52,11.60,S,7.57
2016-08-13,11.60,14.67,19.50,91.62,29.72,172.04,1213.00,1.26,11.10,SSW,7.14
2016-08-14,11.80,14.32,18.90,94.96,20.07,115.50,1341.00,0.98,11.50,SSW,5.62
2016-08-15,11.90,14.37,18.10,95.12,46.22,117.88,1230.00,0.90,10.10,SSE,3.38
2016-08-16,12.10,15.30,20.30,89.92,3.30,171.08,1380.00,1.43,12.80,S,9.44
2016-08-17,12.90,16.48,22.70,81.33,2.54,192.33,1310.00,1.73,12.50,ESE,8.04
2016-08-18,12.20,16.13,21.60,83.54,2.03,208.33,1285.00,1.82,12.10,ESE,5.70
2016-08-19,11.80,15.82,22.20,86.92,0.00,179.50,1338.00,1.54,12.00,SSE,6.00
2016-08-20,11.40,16.92,22.30,75.79,0.00,203.00,1086.00,1.64,10.00,NE,7.06
2016-08-21,12.70,16.55,22.80,81.58,0.00,217.04,1373.00,1.80,11.90,E,4.40
2016-08-22,11.60,14.92,21.10,86.54,19.80,169.58,1202.00,1.52,11.60,E,8.52
2016-08-23,11.50,15.95,20.90,74.29,0.00,231.54,1271.00,1.98,11.80,E,17.36
2016-08-24,11.70,15.52,20.60,74.54,0.00,253.71,1245.00,2.16,11.30,ESE,20.24
2016-08-25,11.40,16.00,21.80,77.67,0.00,259.00,1204.00,2.18,11.90,ESE,16.70
2016-08-26,12.80,16.08,21.60,84.88,0.00,194.67,1324.00,1.72,12.50,E,12.56
2016-08-27,11.90,15.84,21.60,85.88,0.00,149.42,1308.00,1.33,12.30,ESE,12.71
2016-08-28,12.40,15.80,21.50,88.12,45.20,160.21,953.00,1.30,8.80,ESE,14.18
2016-08-29,12.20,14.73,20.70,93.29,31.75,197.12,1185.00,1.53,11.60,E,5.20
2016-08-30,11.60,14.62,19.80,93.75,9.89,212.62,1245.00,1.79,11.70,ESE,3.56
2016-08-31,11.60,14.93,20.60,95.00,6.09,161.33,1278.00,1.42,11.80,S,5.75
2016-09-01,12.10,15.40,20.30,94.04,1.02,166.79,1174.00,1.43,11.30,SSW,6.73
2016-09-02,12.60,14.90,21.50,93.71,30.48,135.25,1172.00,1.01,11.10,S,5.25
2016-09-03,12.60,13.60,15.20,94.67,2.02,79.67,383.00,0.57,3.70,SE,4.48
2016-09-04,12.40,14.32,16.80,90.92,0.25,83.50,661.00,0.68,4.70,S,4.27
2016-09-05,11.80,16.29,22.20,82.92,6.59,237.46,1274.00,2.04,12.30,SW,9.21
2016-09-06,13.10,15.82,20.90,84.58,15.24,198.08,1292.00,1.71,12.90,N,11.62
2016-09-07,12.20,15.32,20.40,81.00,0.00,263.71,1199.00,2.22,11.90,ESE,15.46
2016-09-08,11.10,15.09,21.70,73.33,0.00,255.08,1048.00,2.15,10.80,ESE,21.17
2016-09-09,10.60,14.88,20.30,85.62,0.00,182.42,1304.00,1.55,12.20,SSW,5.72
2016-09-10,12.10,15.29,23.10,91.42,2.54,142.00,1303.00,1.11,12.10,S,5.35
2016-09-11,11.90,15.80,22.20,89.17,2.79,194.29,1049.00,1.62,10.20,E,4.27
2016-09-12,12.60,14.91,19.10,92.29,18.02,139.79,1241.00,1.24,12.10,ENE,4.80
2016-09-13,12.80,14.64,17.20,95.25,17.01,70.17,773.00,0.55,6.40,ENE,2.56
2016-09-14,12.30,15.29,20.80,92.62,2.28,133.62,1209.00,1.19,11.40,SSE,3.20
2016-09-15,12.90,15.08,19.60,91.83,8.63,118.96,1090.00,1.16,10.90,S,3.22
2016-09-16,12.50,16.15,23.10,89.21,0.51,213.92,1271.00,1.85,12.40,SSW,4.46
2016-09-17,12.40,16.20,21.30,83.21,5.33,146.83,1355.00,1.41,12.40,NE,4.40
2016-09-18,13.60,16.31,21.70,81.21,0.00,143.21,1359.00,1.32,11.30,ESE,11.68
2016-09-19,13.00,16.37,21.90,80.04,0.00,235.67,1225.00,2.00,10.60,ESE,16.51
2016-09-20,13.20,15.90,21.70,86.12,4.32,186.79,1238.00,1.58,12.60,SW,12.10
2016-09-21,11.70,14.89,18.80,89.79,3.30,123.83,1248.00,1.05,11.90,ESE,10.18
2016-09-22,12.80,15.45,22.00,86.79,3.30,145.38,1310.00,1.40,12.30,SSE,4.20
2016-09-23,12.40,13.84,17.20,96.00,6.85,63.88,638.00,0.51,7.50,SE,4.64
2016-09-24,10.70,13.25,18.20,95.75,8.13,98.46,1271.00,0.97,11.50,S,4.95
2016-09-25,11.60,14.23,19.40,93.46,16.75,201.00,1332.00,1.66,11.90,S,4.82
2016-09-26,11.80,14.12,19.20,94.38,28.95,140.17,1107.00,1.16,10.60,,0.00
2016-09-27,12.10,14.21,18.80,95.08,8.63,92.54,953.00,0.82,9.20,E,2.74
2016-09-28,11.70,15.12,21.50,91.33,0.25,180.62,1194.00,1.45,10.70,S,4.55
2016-09-29,11.60,16.10,22.60,81.08,1.52,209.50,1144.00,1.75,10.90,E,10.62
2016-09-30,12.00,15.47,21.10,85.50,5.58,212.25,1269.00,1.71,11.80,ESE,13.52
2016-10-01,12.20,15.00,19.90,87.71,5.83,133.92,1209.00,1.12,11.20,ESE,14.48
2016-10-02,11.20,15.30,21.20,86.96,0.00,195.12,1222.00,1.65,11.30,SSW,5.71
2016-10-03,11.30,14.79,20.20,89.08,14.22,144.12,1260.00,1.16,10.80,SSW,5.30
2016-10-04,10.90,14.88,20.10,93.17,1.52,236.08,1178.00,1.77,10.50,SSW,4.97
2016-10-05,11.70,15.34,20.80,92.92,0.25,193.50,1287.00,1.50,10.40,SSW,3.92
2016-10-06,10.80,15.42,20.80,89.79,0.25,168.57,1253.00,1.25,11.10,SSW,4.32
2016-10-07,11.40,15.54,21.80,90.12,1.01,138.50,1215.00,1.15,11.10,S,3.68
2016-10-08,12.70,15.91,22.40,81.04,0.25,187.92,1151.00,1.66,11.20,E,9.20
2016-10-09,12.10,16.00,21.60,78.88,0.00,189.00,1299.00,1.58,11.40,ESE,17.01
2016-10-10,13.10,15.27,19.80,84.96,0.00,102.38,1253.00,1.01,10.60,ESE,14.32
2016-10-11,12.40,15.58,20.40,83.75,0.00,184.54,1243.00,1.48,11.00,ESE,15.92
2016-10-12,13.70,16.13,22.20,80.58,0.00,122.33,1215.00,1.08,10.60,ESE,15.30
2016-10-13,11.80,15.32,20.90,77.29,0.00,235.12,1118.00,1.78,9.80,ESE,15.30
2016-10-14,11.60,15.43,21.60,80.58,0.00,209.00,1016.00,1.65,9.90,ESE,14.04
2016-10-15,13.50,16.02,22.60,81.88,0.00,163.50,1146.00,1.40,9.90,ESE,12.89
2016-10-16,13.00,16.38,22.60,80.71,0.25,208.46,1113.00,1.65,10.30,E,11.97
2016-10-17,12.70,15.21,20.70,90.67,9.39,132.54,1176.00,1.05,9.90,E,11.90
