"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
Panajachel
2017
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-02-16,14.00,19.00,26.10,61.83,0.00,199.88,1009.00,6.60,16.00,S,16.10
2017-02-17,16.60,19.79,25.20,54.50,0.00,123.58,1013.00,5.08,16.00,S,14.24
2017-02-18,16.90,19.65,23.70,57.38,0.00,172.00,1095.00,6.09,16.00,S,11.62
2017-02-19,17.40,20.67,25.40,59.58,0.00,186.46,963.00,5.82,16.00,SSW,11.80
2017-02-20,15.50,20.26,26.80,65.96,0.00,176.83,1044.00,6.78,16.00,SE,14.35
2017-02-21,14.50,18.62,23.40,69.08,0.00,200.83,951.00,7.10,16.00,SSW,11.08
2017-02-22,14.80,19.03,24.30,73.62,0.00,195.83,1056.00,6.87,16.00,ENE,8.63
2017-02-23,15.30,19.60,23.40,69.71,0.00,191.50,972.00,6.79,16.00,S,16.22
2017-02-24,17.00,19.86,24.40,61.54,0.00,192.58,1095.00,6.85,16.00,S,10.92
2017-02-25,16.80,20.13,25.80,57.92,0.00,208.33,1074.00,7.07,16.00,SSW,13.08
2017-02-26,13.20,19.24,26.30,53.25,0.20,196.83,1141.00,6.56,16.00,SSE,14.08
2017-02-27,14.30,18.64,23.80,67.04,0.00,263.21,909.00,7.09,16.00,ENE,13.13
2017-02-28,12.70,17.22,21.70,71.79,0.00,251.58,1025.00,6.98,16.00,SE,11.25
2017-03-01,13.30,19.10,25.90,72.88,0.00,252.17,1044.00,7.27,16.00,ENE,14.77
2017-03-02,13.80,19.75,25.40,53.71,0.00,264.92,981.00,7.08,16.00,N,34.58
2017-03-03,15.80,19.38,25.70,50.38,0.00,271.62,935.00,7.00,16.00,NE,50.43
2017-03-04,15.30,19.92,23.90,55.33,0.00,278.62,1018.00,7.07,16.00,N,47.20
2017-03-05,14.70,18.98,24.80,56.25,0.00,272.58,942.00,6.91,16.00,ENE,33.25
2017-03-06,14.20,18.16,25.20,55.96,0.00,168.12,1111.00,6.81,16.00,NNE,31.74
2017-03-07,13.90,18.61,24.80,68.42,0.00,250.62,1069.00,6.67,16.00,SSW,15.55
2017-03-08,13.70,18.47,24.40,55.58,0.00,190.25,1127.00,6.78,16.00,ESE,21.84
2017-03-09,13.60,18.15,23.20,58.00,0.00,239.75,1081.00,6.51,16.00,NNE,25.47
2017-03-10,14.50,19.10,24.80,67.17,0.00,221.25,1035.00,6.98,16.00,SSW,17.22
2017-03-11,14.60,19.35,26.10,73.88,0.00,181.33,1146.00,6.40,16.00,ENE,15.39
2017-03-12,15.70,19.99,24.70,78.00,0.00,188.48,1099.00,6.81,16.00,SSE,12.62
2017-03-13,16.70,19.37,23.60,77.12,0.00,199.21,1274.00,6.51,16.00,ENE,12.34
2017-03-14,16.20,19.84,24.30,61.75,0.00,149.21,810.00,6.02,16.00,NE,31.10
2017-03-15,14.90,20.02,26.10,60.29,0.00,228.62,1129.00,7.42,16.00,NNE,33.21
2017-03-16,15.20,19.80,24.70,57.50,0.00,239.58,1230.00,7.34,16.00,NNE,37.94
2017-03-17,16.50,20.22,24.10,69.50,0.00,186.62,1157.00,7.03,16.00,ESE,10.88
2017-03-18,16.50,19.89,23.30,57.58,0.00,238.75,1174.00,7.18,16.00,NNE,38.62
2017-03-19,15.30,19.77,25.20,48.42,0.00,287.12,963.00,6.93,16.00,NE,36.54
2017-03-20,15.80,21.71,28.10,58.46,0.00,243.25,1102.00,6.58,16.00,NE,24.71
2017-03-21,17.30,21.33,26.90,54.88,0.00,223.25,1049.00,6.70,16.00,NE,16.09
2017-03-22,16.60,21.61,29.90,55.12,0.00,243.38,1005.00,7.07,16.00,E,18.34
2017-03-23,15.90,20.42,26.20,66.04,0.00,283.71,983.00,7.21,16.00,NNE,32.20
2017-03-24,15.60,19.84,24.70,59.00,0.00,258.46,933.00,7.12,16.00,ENE,15.81
2017-03-25,15.00,19.99,25.80,57.00,0.00,248.79,998.00,7.20,16.00,SSW,12.41
2017-03-26,15.70,20.18,24.70,65.46,0.00,217.33,1011.00,6.54,16.00,ENE,15.56
2017-03-27,15.90,20.48,26.30,71.12,0.00,225.92,1009.00,7.08,16.00,E,13.31
2017-03-28,15.10,19.79,24.80,77.62,0.20,144.25,1060.00,4.43,16.00,S,9.99
2017-03-29,15.30,19.52,24.80,78.67,0.40,169.00,984.00,6.05,16.00,S,12.55
2017-03-30,17.90,21.01,24.90,64.58,0.00,119.00,744.00,7.32,16.00,SE,12.89
2017-03-31,17.10,19.50,23.20,59.88,0.00,193.38,1030.00,7.33,16.00,SE,9.48
2017-04-01,17.80,20.59,23.90,83.46,0.00,221.38,912.00,6.70,16.00,S,18.28
2017-04-02,16.30,20.88,24.70,80.04,0.00,259.75,940.00,7.18,16.00,NE,13.22
2017-04-03,18.60,23.02,30.40,63.62,0.00,258.32,965.00,8.52,16.00,E,14.19
2017-04-04,16.20,21.53,27.30,70.71,0.00,263.38,1027.00,7.67,16.00,SSW,13.68
2017-04-05,17.60,22.70,29.50,59.96,0.00,248.25,916.00,7.49,16.00,SSW,12.88
2017-04-06,16.30,21.51,28.40,74.50,0.00,313.00,1000.00,6.68,16.00,SSE,11.93
2017-04-07,16.80,21.48,28.40,65.50,0.00,319.58,954.00,7.91,16.00,E,38.63
2017-04-08,16.60,21.73,27.10,65.71,0.00,298.42,935.00,7.99,16.00,ENE,14.71
2017-04-09,16.60,22.14,28.50,59.67,0.00,300.96,944.00,7.95,16.00,ENE,10.94
2017-04-10,14.70,20.75,27.70,65.67,0.00,287.17,1000.00,7.94,16.00,ENE,15.30
2017-04-11,13.90,20.55,27.60,67.88,0.00,238.46,991.00,7.90,16.00,S,14.09
2017-04-12,14.00,20.33,26.60,73.00,0.00,244.08,1118.00,8.05,16.00,NE,35.93
2017-04-13,15.30,20.60,26.60,79.42,0.20,272.88,1125.00,7.94,16.00,N,33.48
2017-04-14,15.90,19.88,25.70,83.79,0.00,267.75,1116.00,7.93,16.00,N,36.48
2017-04-15,15.30,20.34,24.90,78.00,0.00,301.67,1000.00,8.05,16.00,NNE,34.03
2017-04-16,16.40,20.46,25.70,82.17,1.60,284.17,1123.00,7.81,16.00,ENE,12.60
2017-04-17,16.80,20.84,26.10,82.96,0.00,272.96,1025.00,5.69,16.00,ESE,15.14
2017-04-18,16.80,20.84,25.80,81.17,1.20,195.96,958.00,7.92,16.00,ENE,14.26
2017-04-19,15.70,19.76,26.60,78.33,0.00,308.96,926.00,8.04,16.00,ESE,14.06
2017-04-20,15.40,20.23,25.80,75.42,0.00,252.88,1009.00,8.03,16.00,E,14.50
2017-04-21,16.10,20.15,26.20,76.58,0.00,300.71,963.00,8.12,16.00,ENE,17.70
2017-04-22,16.00,19.52,26.60,78.62,0.00,270.38,946.00,8.10,16.00,SSW,15.93
2017-04-23,15.10,20.15,27.10,79.38,16.40,191.38,1016.00,7.96,16.00,S,11.04
2017-04-24,15.10,20.54,26.40,80.12,0.00,224.04,988.00,8.31,16.00,SSW,13.31
2017-04-25,16.30,20.32,26.80,84.46,0.80,247.75,983.00,7.83,16.00,SW,17.88
2017-04-26,15.20,18.65,26.60,88.42,0.00,244.29,914.00,8.17,16.00,SW,12.21
2017-04-27,14.90,20.63,25.90,84.00,0.00,236.62,914.00,8.12,16.00,SW,13.63
2017-04-28,17.50,20.12,25.40,88.38,0.00,258.17,918.00,8.12,16.00,S,13.80
2017-04-29,17.20,20.30,25.60,87.17,0.00,255.71,1023.00,8.17,16.00,S,14.31
2017-04-30,17.50,20.69,25.30,86.12,14.20,243.62,984.00,8.15,16.00,S,12.35
2017-05-01,16.70,20.44,26.20,86.42,2.00,184.58,983.00,1.76,10.60,SSW,5.93
2017-05-02,16.70,20.66,24.80,83.76,0.00,212.82,958.00,1.77,9.20,SSE,21.70
2017-05-03,17.20,21.24,26.10,86.17,0.00,214.12,979.00,1.81,9.50,S,10.62
2017-05-04,17.40,20.68,24.80,87.79,4.60,144.62,1178.00,1.42,12.10,S,10.11
2017-05-05,15.50,20.07,26.30,81.21,11.00,195.71,1065.00,1.81,11.00,SSW,5.84
2017-05-06,16.60,19.98,25.20,84.96,5.60,201.46,1027.00,4.37,16.00,ENE,5.53
2017-05-07,16.90,20.25,24.10,79.96,0.00,211.67,979.00,5.80,16.00,NNE,4.80
2017-05-08,18.00,19.92,24.60,86.96,0.60,169.33,932.00,5.37,16.00,S,10.76
2017-05-09,16.90,20.00,25.40,84.71,0.00,177.79,912.00,5.27,16.00,S,7.72
2017-05-10,17.20,20.77,26.00,84.08,0.00,210.08,911.00,5.62,16.00,SSE,15.12
2017-05-11,16.60,20.70,26.00,78.67,0.00,198.08,970.00,5.90,16.00,S,8.42
2017-05-12,16.80,22.13,29.40,69.00,0.00,253.71,1220.00,5.88,16.00,N,5.50
2017-05-13,17.80,22.97,29.70,62.21,0.00,273.08,1130.00,5.98,16.00,NE,13.30
2017-05-14,16.80,22.08,29.40,64.62,0.00,235.17,1107.00,6.26,16.00,NE,8.53
2017-05-15,17.60,21.40,26.10,78.62,0.00,189.17,1092.00,5.32,16.00,,0.00
2017-05-16,18.60,22.01,26.80,78.00,0.00,218.21,902.00,6.27,16.00,S,6.42
2017-05-17,16.80,20.65,27.30,86.08,3.20,209.88,1048.00,5.00,16.00,ESE,6.23
2017-05-18,16.50,20.89,28.10,85.46,24.60,209.75,1111.00,4.87,16.00,S,6.71
2017-05-19,19.00,21.42,28.90,84.54,0.40,232.75,1009.00,5.44,16.00,S,7.06
2017-05-20,16.90,21.06,27.40,86.42,4.40,222.79,1053.00,5.82,16.00,S,8.71
2017-05-21,18.60,22.39,28.20,82.62,0.00,244.88,1086.00,6.72,16.00,SSW,4.06
2017-05-22,17.60,21.84,28.80,81.08,0.00,216.29,1079.00,6.92,16.00,S,8.27
2017-05-23,18.40,21.80,28.60,83.67,0.20,234.29,1076.00,7.02,16.00,S,7.65
2017-05-24,16.80,21.28,28.50,82.96,0.60,220.46,1062.00,6.37,16.00,NE,5.51
2017-05-25,16.80,21.55,28.90,80.67,0.00,242.83,974.00,6.39,16.00,SSE,6.88
2017-05-26,17.70,21.97,29.20,78.08,0.40,224.17,1046.00,6.92,16.00,WNW,5.07
2017-05-27,17.60,20.78,27.10,86.58,4.20,185.46,1044.00,5.36,16.00,S,7.67
2017-05-28,16.60,20.85,26.60,80.67,1.00,222.75,967.00,7.07,16.00,S,6.22
2017-05-29,16.00,20.34,26.90,81.04,0.40,221.71,988.00,6.73,16.00,S,6.43
2017-05-30,16.10,21.18,28.60,78.17,0.20,241.62,1076.00,6.62,16.00,ENE,5.92
2017-05-31,16.00,20.54,26.90,82.54,0.00,58.00,582.00,3.87,16.00,S,7.47
2017-06-01,16.10,21.06,27.70,81.04,0.00,246.21,998.00,6.72,16.00,SSE,7.60
2017-06-02,15.80,19.98,25.60,88.46,0.20,197.71,984.00,5.10,16.00,S,6.73
2017-06-03,16.60,20.53,25.80,83.46,0.00,177.71,1238.00,6.20,16.00,S,5.66
2017-06-04,17.20,20.13,27.20,87.29,0.00,162.92,1056.00,5.85,16.00,S,5.89
2017-06-05,16.30,19.01,25.30,90.38,0.20,137.42,1313.00,4.36,16.00,S,6.82
2017-06-06,17.20,19.97,26.70,87.17,6.40,177.62,1130.00,5.33,16.00,S,5.22
2017-06-07,15.90,18.35,22.00,90.29,10.00,75.42,408.00,7.01,16.00,SE,3.38
2017-06-08,15.40,19.71,25.40,86.58,27.20,188.29,1396.00,6.33,16.00,S,6.31
2017-06-09,16.90,20.34,24.60,84.96,0.00,172.12,1303.00,6.78,16.00,S,7.94
2017-06-10,16.30,20.43,26.10,85.04,23.00,174.04,1058.00,7.10,16.00,S,7.54
2017-06-11,15.80,18.99,23.30,88.17,2.80,151.46,1114.00,6.90,16.00,S,9.17
2017-06-12,16.00,19.85,25.40,81.71,2.20,105.25,512.00,6.47,16.00,S,9.92
2017-06-13,15.60,19.45,24.60,82.38,0.20,139.92,1086.00,6.08,16.00,SSW,5.44
2017-06-14,15.30,20.10,24.90,81.08,0.60,230.17,1125.00,7.09,16.00,S,8.57
2017-06-15,16.70,20.43,25.30,85.00,1.00,215.46,1218.00,6.79,16.00,SSE,10.23
2017-06-16,15.90,19.15,25.90,85.83,11.40,215.54,1093.00,6.37,16.00,S,6.66
2017-06-17,15.90,19.15,25.80,88.04,33.80,192.96,1113.00,6.77,16.00,S,8.65
2017-06-18,15.30,18.90,24.30,86.83,5.20,197.21,1301.00,7.44,16.00,S,7.60
2017-06-19,14.90,19.82,26.60,84.25,4.40,234.62,984.00,6.57,16.00,S,7.01
2017-06-20,15.40,20.86,26.90,76.42,0.00,227.58,1194.00,7.33,16.00,SE,4.17
2017-06-21,15.50,21.29,28.50,64.04,0.00,260.83,1034.00,7.11,16.00,N,12.89
2017-06-22,16.70,20.50,26.40,70.46,0.60,148.96,1037.00,5.90,16.00,NE,10.09
2017-06-23,16.20,19.35,24.70,84.88,4.60,161.67,1238.00,6.88,16.00,S,10.18
2017-06-24,16.50,20.02,26.70,84.75,6.20,200.67,1109.00,5.92,16.00,SW,5.40
2017-06-25,15.00,20.09,26.30,82.71,11.60,198.58,1199.00,7.16,16.00,NNE,5.82
2017-06-26,15.20,23.86,29.10,62.36,0.00,509.82,1071.00,11.61,16.00,NE,16.10
2017-07-01,12.10,15.78,20.20,78.35,0.20,190.13,1035.00,1.82,10.60,ESE,12.06
2017-07-02,11.40,15.52,20.90,73.08,0.00,257.17,1093.00,2.09,11.20,ESE,13.73
2017-07-03,10.70,15.40,20.70,81.17,0.20,224.96,1201.00,1.94,11.00,ESE,10.95
2017-07-04,11.60,15.25,19.30,79.46,0.20,158.46,1273.00,1.45,10.90,ESE,11.15
2017-07-05,11.80,15.32,19.80,69.04,0.00,235.29,1148.00,1.86,10.70,E,24.92
2017-07-06,11.60,15.72,19.70,80.29,0.00,167.71,1329.00,1.61,11.80,ESE,18.03
2017-07-07,12.80,18.21,27.10,81.58,0.60,68.21,833.00,0.35,5.80,SSE,7.25
2017-07-08,15.90,20.83,26.40,76.00,13.20,126.46,1093.00,0.36,5.90,SSE,6.25
2017-07-09,15.30,19.33,24.10,78.00,1.00,97.29,1169.00,0.30,9.10,SSE,9.11
2017-07-10,15.10,21.48,27.90,62.33,0.00,218.17,1113.00,0.91,6.90,S,11.26
2017-07-11,16.00,20.29,27.40,80.54,1.40,178.33,1197.00,0.62,6.70,SSW,4.55
2017-07-12,16.30,20.91,26.00,79.75,0.80,203.79,1032.00,0.66,5.90,SSE,5.92
2017-07-13,15.60,20.60,27.20,72.88,0.20,158.96,1000.00,0.60,6.50,SSE,6.83
2017-07-14,16.60,21.94,27.90,61.38,0.00,210.46,1241.00,0.98,7.90,S,12.26
2017-07-15,16.30,20.96,27.30,73.46,1.60,207.33,1141.00,0.88,6.90,SSE,11.25
2017-07-16,15.90,19.32,24.90,86.00,1.60,114.04,879.00,0.40,6.70,S,4.20
2017-07-17,14.60,18.46,26.60,85.67,18.40,127.58,1194.00,0.55,7.40,SSE,8.19
2017-07-18,15.00,20.89,27.20,77.17,0.00,219.96,1123.00,0.85,6.60,SSE,8.22
2017-07-19,15.90,20.03,25.20,84.71,11.60,142.04,1174.00,0.41,7.40,SSE,4.60
2017-07-20,15.50,18.77,24.20,82.33,1.40,94.58,1243.00,0.29,8.40,S,6.71
2017-07-21,15.30,20.68,27.70,70.17,0.00,198.83,1141.00,0.77,7.50,S,8.74
2017-07-22,14.80,19.75,27.80,80.71,0.00,129.75,1230.00,0.44,6.90,SSE,6.23
2017-07-23,15.90,20.78,27.30,78.75,0.00,190.83,1195.00,0.67,6.90,SSW,8.32
2017-07-24,16.30,20.15,27.00,76.42,0.00,161.54,1083.00,0.55,6.50,SSE,5.53
2017-07-25,15.80,19.13,26.30,86.08,15.40,131.38,1174.00,0.38,7.00,S,5.87
2017-07-26,14.90,20.03,25.70,74.79,0.20,136.25,1213.00,0.55,7.50,SSE,4.27
2017-07-27,12.90,18.65,23.80,79.54,1.40,102.08,684.00,0.28,2.70,,0.00
2017-07-28,11.40,15.52,20.90,73.08,0.00,257.17,1093.00,2.09,11.20,ESE,13.73
2017-07-29,10.70,15.40,20.70,81.17,0.20,224.96,1201.00,1.94,11.00,ESE,10.95
2017-07-30,11.60,15.25,19.30,79.46,28.20,158.46,1273.00,1.45,10.90,ESE,11.15
2017-07-31,11.80,15.32,19.80,69.04,1.60,235.29,1148.00,1.86,10.70,E,24.92
2017-08-01,12.30,20.58,27.40,73.71,0.00,201.88,1241.00,3.03,13.90,S,8.94
2017-08-02,16.30,20.95,27.90,77.38,11.60,230.08,1223.00,3.17,14.20,S,14.90
2017-08-03,16.00,21.32,28.00,79.58,1.80,244.25,1137.00,3.42,14.70,SSW,5.38
2017-08-04,17.60,23.56,31.10,58.07,0.00,275.57,1121.00,3.30,13.80,NE,14.10
2017-08-05,16.00,21.32,29.00,68.96,0.00,232.25,1192.00,2.80,13.20,S,7.50
2017-08-06,15.90,21.56,28.30,77.17,0.00,188.04,919.00,2.34,11.00,S,6.02
2017-08-07,16.00,20.70,28.90,75.08,0.00,237.25,1072.00,2.98,12.90,S,10.73
2017-08-08,16.20,20.46,28.30,74.96,0.00,194.54,1229.00,2.49,13.40,S,12.07
2017-08-09,16.50,19.95,25.20,77.88,3.00,165.38,1262.00,2.48,12.40,S,8.96
2017-08-10,16.80,19.31,24.70,80.21,1.00,86.12,770.00,2.08,14.80,S,12.68
2017-08-11,16.30,21.99,30.20,66.25,2.20,255.41,1264.00,3.50,14.60,S,7.89
2017-08-12,15.10,18.74,26.60,86.12,5.20,189.96,1137.00,3.34,14.30,NE,6.13
2017-08-13,16.10,21.10,27.90,77.92,0.20,274.21,1148.00,3.47,14.90,SSE,11.26
2017-08-14,17.20,20.70,28.40,81.54,1.20,219.42,1120.00,2.68,13.70,NE,6.56
2017-08-15,16.20,20.96,27.40,76.79,0.00,287.00,1078.00,3.22,12.90,S,10.91
2017-08-16,16.00,20.46,26.70,79.46,0.00,229.38,1153.00,2.66,12.70,S,10.72
2017-08-17,16.30,20.30,27.90,81.21,5.80,233.71,1162.00,2.92,13.50,S,9.66
2017-08-18,16.90,21.95,30.10,66.38,0.00,287.75,1004.00,3.25,12.70,NNE,10.36
2017-08-19,15.20,20.78,27.30,67.83,0.00,212.38,1106.00,3.22,13.30,S,6.19
2017-08-20,16.90,22.82,29.10,56.92,0.00,269.25,1035.00,3.63,13.90,N,15.30
2017-08-21,15.90,21.00,28.80,67.92,0.00,218.75,1172.00,2.97,14.00,N,6.89
2017-08-22,15.20,20.59,28.70,78.57,48.20,210.77,1273.00,3.55,16.00,S,12.23
2017-08-26,15.10,21.27,31.10,72.27,0.00,231.13,1264.00,3.02,14.90,S,9.20
2017-08-27,15.20,21.46,31.10,73.03,0.00,225.43,1273.00,3.13,16.00,S,11.64
2017-08-28,15.20,21.73,31.10,70.49,0.00,230.45,1273.00,3.20,16.00,S,10.02
2017-09-01,16.30,20.00,25.50,85.30,9.00,145.13,898.00,7.25,16.00,SE,13.34
2017-09-02,15.10,18.59,24.80,88.04,0.00,107.42,872.00,7.11,16.00,ENE,11.27
2017-09-03,15.80,19.15,27.10,85.17,14.00,148.79,993.00,5.48,16.00,E,15.95
2017-09-04,14.80,18.80,23.40,84.33,0.60,151.00,731.00,6.54,16.00,SSE,16.09
2017-09-05,16.40,18.90,24.90,85.38,5.00,148.17,786.00,6.35,16.00,NE,14.75
2017-09-06,16.00,18.58,26.50,87.83,2.60,133.71,905.00,6.18,16.00,NE,15.92
2017-09-07,14.60,18.92,26.60,81.67,13.40,177.83,863.00,6.56,16.00,NE,13.48
2017-09-08,15.30,19.98,26.30,81.71,32.20,152.08,872.00,6.78,16.00,NE,12.59
2017-09-09,16.90,20.12,24.60,81.71,0.80,147.21,860.00,5.80,16.00,NE,13.13
2017-09-10,16.60,19.83,25.90,83.12,0.20,181.54,837.00,6.05,16.00,NE,17.93
2017-09-11,15.80,20.45,27.10,83.33,49.00,117.83,953.00,4.85,16.00,NNW,11.15
2017-09-12,16.80,20.26,26.10,83.46,4.60,126.83,1013.00,6.57,16.00,SE,12.08
2017-09-13,16.30,19.90,26.90,86.75,22.00,184.92,919.00,6.13,16.00,S,12.34
2017-09-14,16.10,22.39,30.40,83.29,15.80,158.62,1083.00,4.95,16.00,ENE,11.26
2017-09-15,22.60,25.49,29.20,83.92,0.40,150.25,930.00,1.20,7.70,NNE,11.25
2017-09-16,22.10,26.04,31.00,81.04,0.20,237.12,995.00,1.82,9.10,ESE,14.66
2017-09-17,23.30,26.58,31.50,77.88,2.40,157.21,1151.00,1.41,10.50,SSE,14.62
2017-09-18,22.80,25.70,31.70,83.67,1.80,165.88,1051.00,1.48,10.00,SSE,11.51
2017-09-19,23.10,25.07,28.80,85.42,10.00,136.67,842.00,1.16,7.10,ENE,12.69
2017-09-20,22.50,25.25,29.50,85.25,2.00,192.75,1137.00,1.60,10.10,S,15.53
2017-09-21,22.20,25.54,30.00,85.00,3.40,231.21,1046.00,1.85,9.50,E,14.09
2017-09-22,22.20,25.26,29.50,85.54,4.00,188.88,1241.00,1.58,10.60,NW,9.25
2017-09-23,21.90,24.54,29.20,88.58,3.40,124.38,1222.00,1.10,10.00,NW,9.66
2017-09-24,22.60,24.05,28.40,90.08,14.20,91.54,1139.00,0.80,10.30,SSE,13.20
2017-09-25,21.70,23.89,28.30,88.67,5.80,164.71,1102.00,1.48,10.60,ENE,11.97
2017-09-26,21.70,23.34,27.40,90.46,6.40,84.75,684.00,0.82,7.10,ESE,12.06
2017-09-27,17.70,21.54,25.20,90.33,13.00,113.54,988.00,4.62,16.00,S,10.05
2017-09-28,16.10,19.15,24.60,90.54,4.40,101.46,861.00,4.61,16.00,E,11.27
2017-09-29,16.60,19.34,24.60,91.04,20.40,113.54,810.00,5.90,16.00,SSE,14.49
2017-09-30,16.10,19.46,26.10,87.92,43.20,87.08,554.00,5.05,16.00,SSW,9.96
2017-10-01,19.10,22.08,26.30,63.12,1.60,135.38,828.00,6.20,16.00,SSW,9.20
2017-10-02,18.20,22.09,27.40,63.50,8.80,112.67,765.00,6.31,16.00,SSW,5.60
2017-10-03,16.20,21.03,26.60,63.25,0.20,117.00,791.00,6.55,16.00,SE,11.26
