"Autoridad Para el Manejo Sustentable de la Cuenca del Lago Atitlan y su Entorno (AMSCLAE)"
"Departamento de Investigacion y Calidad Ambiental (DICA)"
"Estacion Climatica de"
"Los Saminez"
2016
"  "
Mes,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2016-05-12,14.70,18.12,21.80,79.83,0.00,237.54,974.00,1.46,7.20,E,14.19
2016-05-13,14.20,18.68,23.20,67.54,0.00,257.12,1243.00,1.81,10.10,E,24.68
2016-05-14,15.40,18.55,23.30,69.12,0.00,286.33,1076.00,2.10,9.80,ENE,27.36
2016-05-15,13.80,18.24,24.50,80.21,0.00,241.33,1165.00,1.66,8.90,ENE,8.49
2016-05-16,13.80,18.56,24.40,81.71,0.00,208.25,1090.00,1.48,9.20,SSW,4.21
2016-05-17,14.60,18.66,25.40,84.00,62.23,251.38,1097.00,1.75,8.80,NE,5.71
2016-05-18,13.50,18.13,23.20,89.71,12.95,249.12,1150.00,1.84,9.50,NE,4.80
2016-05-19,13.70,17.43,23.90,89.04,46.22,229.75,1259.00,1.92,12.00,NNE,4.00
2016-05-20,15.30,18.17,23.30,91.08,19.05,196.83,1113.00,1.53,9.90,E,10.81
2016-05-21,14.20,18.84,24.30,84.75,0.00,223.46,1118.00,1.78,10.10,E,11.28
2016-05-22,16.10,19.14,23.80,85.04,0.00,269.46,1132.00,1.95,9.60,E,10.72
2016-05-23,13.90,18.24,23.30,87.71,5.59,220.54,1229.00,1.62,9.90,E,11.73
2016-05-24,14.70,18.43,23.70,89.33,6.09,230.88,1114.00,1.67,8.70,E,10.20
2016-05-25,14.90,19.13,25.10,82.83,0.25,270.62,995.00,1.84,8.60,E,11.27
2016-05-26,13.70,18.13,23.60,84.17,0.00,223.62,1120.00,1.73,9.80,E,9.83
2016-05-27,13.90,17.13,22.10,88.62,1.52,165.71,1081.00,1.30,8.70,ESE,5.88
2016-05-28,14.90,17.27,20.90,89.42,7.36,140.29,1069.00,1.15,8.40,ESE,5.09
2016-05-29,13.40,17.64,23.30,83.88,0.00,209.71,951.00,1.36,7.00,SSE,2.93
2016-05-30,14.30,18.63,24.30,74.54,0.00,253.42,1167.00,1.75,9.10,E,15.39
2016-05-31,13.10,17.31,23.20,85.46,5.08,200.96,1020.00,1.34,8.00,ENE,12.90
2016-06-01,11.90,16.76,21.80,88.04,40.38,195.25,1067.00,1.33,8.60,NNE,6.90
2016-06-02,13.30,16.90,22.10,89.58,0.25,194.46,1157.00,1.38,8.80,E,7.22
2016-06-03,13.80,17.02,21.30,89.96,0.75,166.62,1178.00,1.18,9.10,E,9.86
2016-06-04,13.80,16.35,20.80,92.42,6.61,113.04,1209.00,1.04,10.00,NNE,4.53
2016-06-05,13.20,15.59,19.80,94.25,23.87,100.67,846.00,0.84,12.00,,0.00
2016-06-06,13.60,18.92,26.60,87.83,1.51,53.25,983.00,0.55,11.80,,0.00
2016-06-07,20.40,21.07,21.60,83.58,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-08,20.10,20.72,21.20,81.38,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-09,19.90,20.90,21.20,80.50,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-10,20.90,21.25,21.60,83.08,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-11,21.10,21.24,21.50,83.79,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-12,20.50,20.77,21.20,81.92,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-13,20.20,20.72,21.20,82.50,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-14,20.10,20.80,21.30,80.38,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-15,20.80,21.35,21.80,82.71,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-16,21.00,21.41,21.80,80.54,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-17,20.60,21.08,21.30,81.96,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-18,20.60,20.90,21.20,82.79,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-19,20.20,20.77,21.20,83.08,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-20,20.40,20.94,21.40,81.75,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-21,20.60,21.15,21.70,72.67,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-22,20.70,21.08,21.50,71.46,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-23,20.70,21.06,21.30,77.58,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-24,20.60,21.12,21.60,83.38,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-25,20.60,21.05,21.40,80.38,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-26,20.30,20.91,21.30,79.67,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-27,20.80,21.15,21.50,75.92,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-28,21.10,21.39,21.60,71.92,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-29,21.00,21.42,21.80,73.25,0.00,0.00,0.00,0.00,0.00,,0.00
2016-06-30,21.30,21.52,21.80,75.12,0.00,0.00,0.00,0.00,0.00,,0.00
