Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-03-02,9.10,14.07,20.20,82.29,0.00,210.71,1062.00,1.50,8.40,E,3.66
2019-03-03,9.60,14.13,19.90,79.71,0.00,204.29,940.00,1.49,8.80,S,6.13
2019-03-04,11.90,14.85,19.30,83.83,0.00,197.75,1004.00,1.48,8.70,S,11.46
2019-03-05,12.60,15.64,21.90,73.75,0.00,215.58,1093.00,1.73,10.10,E,24.59
2019-03-06,11.60,15.64,20.10,73.46,0.00,168.44,965.00,1.50,10.20,E,29.38
2019-03-07,9.80,15.67,24.70,66.38,0.00,232.88,1013.00,1.89,10.30,ESE,27.04
2019-03-08,11.10,15.92,23.20,68.96,0.00,230.46,1111.00,1.90,10.60,N,18.34
2019-03-09,9.70,14.75,21.40,77.38,0.00,201.21,1067.00,1.70,10.10,E,6.20
2019-03-10,9.90,15.96,25.70,72.26,0.00,233.91,1020.00,2.01,10.30,SE,4.48
2019-03-11,9.30,15.71,23.60,69.08,0.00,225.50,1000.00,1.88,10.00,ESE,9.10
2019-03-12,10.40,15.81,22.50,71.50,0.00,232.08,1011.00,2.04,10.70,ESE,17.38
2019-03-13,9.30,14.27,19.90,82.17,0.00,214.75,977.00,1.76,9.60,ESE,5.46
2019-03-14,11.90,14.64,19.90,91.29,0.00,180.33,983.00,1.55,9.60,S,5.22
2019-03-15,10.90,15.14,20.40,86.71,0.00,216.33,960.00,1.67,9.10,S,12.56
2019-03-16,12.40,16.02,22.50,68.71,0.00,231.08,1002.00,2.04,10.60,SE,23.07
2019-03-17,11.50,15.60,23.10,69.00,0.00,234.92,1011.00,2.10,10.90,ESE,23.05
2019-03-18,10.60,15.03,22.60,76.88,0.00,242.04,1069.00,2.06,10.80,SE,15.28
2019-03-19,10.70,13.94,19.10,87.29,0.00,179.83,1088.00,1.52,10.30,E,5.01
2019-03-20,8.60,14.56,20.60,80.83,0.00,239.71,1041.00,1.89,10.20,ESE,12.48
2019-03-21,10.50,14.72,22.40,71.92,0.00,236.71,1129.00,2.00,10.50,ESE,19.85
2019-03-22,10.60,14.66,22.60,77.08,0.00,232.88,1020.00,2.15,11.30,ESE,15.78
2019-03-23,8.40,14.13,20.60,77.46,0.00,212.17,1165.00,1.71,10.90,SE,8.02
2019-03-24,10.90,16.20,23.90,48.17,0.00,235.12,1021.00,1.94,10.10,E,17.17
2019-03-25,8.50,14.85,23.70,53.04,0.00,239.62,1016.00,1.92,10.00,E,15.46
2019-03-26,9.70,13.75,20.80,64.75,0.00,200.38,1201.00,1.60,10.90,SSE,16.50
2019-03-27,10.60,12.50,17.40,81.58,0.00,150.96,1181.00,1.40,11.50,ESE,29.25
2019-03-28,10.60,14.53,22.30,73.17,0.00,222.75,1060.00,1.80,9.90,E,17.97
2019-03-29,8.10,13.25,18.90,83.96,0.00,201.92,956.00,1.27,7.90,ESE,4.48
2019-03-30,10.90,14.17,19.60,89.17,0.00,180.04,1035.00,1.31,8.30,SSW,6.97
2019-03-31,9.90,14.35,19.80,87.54,0.00,193.17,1074.00,1.41,8.60,SSE,4.52
2019-04-01,11.20,15.47,21.00,86.58,0.00,155.23,963.00,0.85,8.30,SSW,7.93
2019-04-02,10.40,15.68,24.80,73.25,0.00,238.29,1005.00,1.95,10.10,E,14.10
2019-04-03,10.20,14.80,20.60,79.96,0.00,135.46,972.00,1.02,7.90,SSW,11.53
2019-04-04,9.90,14.37,19.50,85.25,0.20,156.21,1160.00,1.29,10.00,S,9.11
2019-04-05,10.10,14.56,19.50,87.12,0.00,204.58,1158.00,1.55,10.00,SSE,13.54
2019-04-06,11.50,14.19,18.90,91.75,4.20,133.42,1164.00,1.42,11.60,SE,4.80
2019-04-07,12.90,14.67,18.80,93.58,0.80,114.04,1183.00,1.17,10.90,SSW,6.02
2019-04-08,13.00,14.52,17.90,94.04,0.20,74.25,1102.00,0.71,8.70,S,5.72
